x y U
5.454545454545454142e-01 6.060606060606060774e-02 -4.438766336643238156e-04
5.757575757575758013e-01 6.060606060606060774e-02 -4.860538919533162363e-04
6.060606060606060774e-01 6.060606060606060774e-02 -5.418442555798686682e-04
6.363636363636363535e-01 6.060606060606060774e-02 -6.034185368692361216e-04
6.666666666666667407e-01 6.060606060606060774e-02 -6.620473517868570492e-04
6.969696969696970168e-01 6.060606060606060774e-02 -7.092153270078643823e-04
7.272727272727272929e-01 6.060606060606060774e-02 -7.376465340566805027e-04
7.575757575757575690e-01 6.060606060606060774e-02 -7.420932368540930722e-04
7.878787878787878451e-01 6.060606060606060774e-02 -7.197844921585747503e-04
8.181818181818182323e-01 6.060606060606060774e-02 -6.704919597387595494e-04
8.484848484848485084e-01 6.060606060606060774e-02 -5.962367399940230774e-04
8.787878787878787845e-01 6.060606060606060774e-02 -5.007215484332687211e-04
9.090909090909091717e-01 6.060606060606060774e-02 -3.886163573613772462e-04
9.393939393939394478e-01 6.060606060606060774e-02 -2.648442812852215967e-04
9.696969696969697239e-01 6.060606060606060774e-02 -1.340018744598085666e-04
3.030303030303030387e-02 9.090909090909091161e-02 -1.987653552288891627e-04
6.060606060606060774e-02 9.090909090909091161e-02 -3.886163573613872751e-04
9.090909090909091161e-02 9.090909090909091161e-02 -5.546380551323458301e-04
1.212121212121212155e-01 9.090909090909091161e-02 -6.760938627927185699e-04
1.515151515151515194e-01 9.090909090909091161e-02 -7.289961264058533253e-04
1.818181818181818232e-01 9.090909090909091161e-02 -6.899571367457616811e-04
2.121212121212121271e-01 9.090909090909091161e-02 -5.406601728954981475e-04
2.424242424242424310e-01 9.090909090909091161e-02 -2.721622670114216542e-04
2.727272727272727071e-01 9.090909090909091161e-02 1.117799748675530583e-04
3.030303030303030387e-01 9.090909090909091161e-02 5.930458803309538026e-04
3.333333333333333703e-01 9.090909090909091161e-02 1.139581607523262353e-03
3.636363636363636465e-01 9.090909090909091161e-02 1.708024291431517201e-03
3.939393939393939226e-01 9.090909090909091161e-02 2.248251267957334428e-03
4.242424242424242542e-01 9.090909090909091161e-02 2.709253093697335055e-03
4.545454545454545858e-01 9.090909090909091161e-02 3.045487433250920317e-03
4.848484848484848619e-01 9.090909090909091161e-02 3.222764497524040119e-03
5.151515151515151381e-01 9.090909090909091161e-02 3.222764497524046191e-03
5.454545454545454142e-01 9.090909090909091161e-02 3.045487433250938097e-03
5.757575757575758013e-01 9.090909090909091161e-02 2.709253093697355438e-03
