x y U
7.751937984496123923e-03 7.751937984496123923e-03 -2.877813660463081701e-07
1.550387596899224785e-02 7.751937984496123923e-03 -5.752855685122072571e-07
2.325581395348837177e-02 7.751937984496123923e-03 -8.622489215942886773e-07
3.100775193798449569e-02 7.751937984496123923e-03 -1.148429744236982235e-06
3.875968992248061962e-02 7.751937984496123923e-03 -1.433613125207486429e-06
4.651162790697674354e-02 7.751937984496123923e-03 -1.717613449335450515e-06
5.426356589147286746e-02 7.751937984496123923e-03 -2.000275403310914417e-06
6.201550387596899139e-02 7.751937984496123923e-03 -2.281473876271378966e-06
6.976744186046511531e-02 7.751937984496123923e-03 -2.561113031007414793e-06
7.751937984496123923e-02 7.751937984496123923e-03 -2.839124742079666225e-06
8.527131782945736316e-02 7.751937984496123923e-03 -3.115466547129186029e-06
9.302325581395348708e-02 7.751937984496123923e-03 -3.390119224229683376e-06
1.007751937984496110e-01 7.751937984496123923e-03 -3.663084084845429508e-06
1.085271317829457349e-01 7.751937984496123923e-03 -3.934380055273086960e-06
1.162790697674418589e-01 7.751937984496123923e-03 -4.204040607241756255e-06
1.240310077519379828e-01 7.751937984496123923e-03 -4.472110589277215362e-06
1.317829457364341206e-01 7.751937984496123923e-03 -4.738643003608643221e-06
1.395348837209302306e-01 7.751937984496123923e-03 -5.003695768184925027e-06
1.472868217054263407e-01 7.751937984496123923e-03 -5.267328499330730465e-06
1.550387596899224785e-01 7.751937984496123923e-03 -5.529599347380083830e-06
1.627906976744186163e-01 7.751937984496123923e-03 -5.790561915033210577e-06
1.705426356589147263e-01 7.751937984496123923e-03 -6.050262286005089929e-06
1.782945736434108364e-01 7.751937984496123923e-03 -6.308736189627642239e-06
1.860465116279069742e-01 7.751937984496123923e-03 -6.566006325320958016e-06
1.937984496124031120e-01 7.751937984496123923e-03 -6.822079869180389226e-06
2.015503875968992220e-01 7.751937984496123923e-03 -7.076946183267179903e-06
2.093023255813953321e-01 7.751937984496123923e-03 -7.330574746496213328e-06
2.170542635658914699e-01 7.751937984496123923e-03 -7.582913324247830311e-06
2.248062015503876077e-01 7.751937984496123923e-03 -7.833886391969080174e-06
2.325581395348837177e-01 7.751937984496123923e-03 -8.083393826058062227e-06
2.403100775193798277e-01 7.751937984496123923e-03 -8.331309873238468459e-06
2.480620155038759655e-01 7.751937984496123923e-03 -8.577482407428015766e-06
2.558139534883721034e-01 7.751937984496123923e-03 -8.821732480792553315e-06
2.635658914728682412e-01 7.751937984496123923e-03 -9.063854173266783448e-06
2.713178294573643234e-01 7.751937984496123923e-03 -9.303614742329414147e-06
2.790697674418604612e-01 7.751937984496123923e-03 -9.540755072262927352e-06
2.868217054263565990e-01 7.751937984496123923e-03 -9.774990419528139106e-06
2.945736434108526813e-01 7.751937984496123923e-03 -1.000601144826474059e-05
3.023255813953488191e-01 7.751937984496123923e-03 -1.023348554731766078e-05
3.100775193798449569e-01 7.751937984496123923e-03 -1.045705841761099752e-05
3.178294573643410947e-01 7.751937984496123923e-03 -1.067635591617387695e-05
3.255813953488372325e-01 7.751937984496123923e-03 -1.089098614069529431e-05
3.333333333333333148e-01 7.751937984496123923e-03 -1.110054173617225564e-05
3.410852713178294526e-01 7.751937984496123923e-03 -1.130460240304663221e-05
3.488372093023255904e-01 7.751937984496123923e-03 -1.150273758422556145e-05
3.565891472868216727e-01 7.751937984496123923e-03 -1.169450930657147375e-05
3.643410852713178105e-01 7.751937984496123923e-03 -1.187947515085411689e-05
3.720930232558139483e-01 7.751937984496123923e-03 -1.205719132279966773e-05
3.798449612403100861e-01 7.751937984496123923e-03 -1.222721579676466379e-05
3.875968992248062239e-01 7.751937984496123923e-03 -1.238911150272540082e-05
3.953488372093023062e-01 7.751937984496123923e-03 -1.254244952671600442e-05
4.031007751937984440e-01 7.751937984496123923e-03 -1.268681229457843302e-05
4.108527131782945818e-01 7.751937984496123923e-03 -1.282179670891523532e-05
4.186046511627906641e-01 7.751937984496123923e-03 -1.294701720945982109e-05
4.263565891472868019e-01 7.751937984496123923e-03 -1.306210872770088742e-05
4.341085271317829397e-01 7.751937984496123923e-03 -1.316672950751165202e-05
4.418604651162790775e-01 7.751937984496123923e-03 -1.326056376473609703e-05
4.496124031007752153e-01 7.751937984496123923e-03 -1.334332416015907382e-05
4.573643410852712976e-01 7.751937984496123923e-03 -1.341475406202608977e-05
4.651162790697674354e-01 7.751937984496123923e-03 -1.347462957625938462e-05
4.728682170542635732e-01 7.751937984496123923e-03 -1.352276132472504436e-05
4.806201550387596555e-01 7.751937984496123923e-03 -1.355899595431661546e-05
4.883720930232557933e-01 7.751937984496123923e-03 -1.358321736221030802e-05
4.961240310077519311e-01 7.751937984496123923e-03 -1.359534762538762552e-05
5.038759689922480689e-01 7.751937984496123923e-03 -1.359534762538702921e-05
5.116279069767442067e-01 7.751937984496123923e-03 -1.358321736220864106e-05
5.193798449612403445e-01 7.751937984496123923e-03 -1.355899595431381348e-05
5.271317829457364823e-01 7.751937984496123923e-03 -1.352276132472092947e-05
5.348837209302325091e-01 7.751937984496123923e-03 -1.347462957625414657e-05
5.426356589147286469e-01 7.751937984496123923e-03 -1.341475406201972347e-05
5.503875968992247847e-01 7.751937984496123923e-03 -1.334332416015154709e-05
5.581395348837209225e-01 7.751937984496123923e-03 -1.326056376472733532e-05
5.658914728682170603e-01 7.751937984496123923e-03 -1.316672950750174004e-05
5.736434108527131981e-01 7.751937984496123923e-03 -1.306210872768985227e-05
5.813953488372093359e-01 7.751937984496123923e-03 -1.294701720944783727e-05
5.891472868217053627e-01 7.751937984496123923e-03 -1.282179670890230621e-05
5.968992248062015005e-01 7.751937984496123923e-03 -1.268681229456455862e-05
6.046511627906976383e-01 7.751937984496123923e-03 -1.254244952670120845e-05
6.124031007751937761e-01 7.751937984496123923e-03 -1.238911150270976459e-05
6.201550387596899139e-01 7.751937984496123923e-03 -1.222721579674829742e-05
6.279069767441860517e-01 7.751937984496123923e-03 -1.205719132278259324e-05
6.356589147286821895e-01 7.751937984496123923e-03 -1.187947515083634445e-05
6.434108527131783273e-01 7.751937984496123923e-03 -1.169450930655304231e-05
6.511627906976744651e-01 7.751937984496123923e-03 -1.150273758420656758e-05
6.589147286821704919e-01 7.751937984496123923e-03 -1.130460240302702678e-05
6.666666666666666297e-01 7.751937984496123923e-03 -1.110054173615219790e-05
6.744186046511627675e-01 7.751937984496123923e-03 -1.089098614067485541e-05
6.821705426356589053e-01 7.751937984496123923e-03 -1.067635591615307721e-05
6.899224806201550431e-01 7.751937984496123923e-03 -1.045705841758988776e-05
6.976744186046511809e-01 7.751937984496123923e-03 -1.023348554729630369e-05
7.054263565891473187e-01 7.751937984496123923e-03 -1.000601144824320901e-05
7.131782945736433454e-01 7.751937984496123923e-03 -9.774990419506482167e-06
7.209302325581394832e-01 7.751937984496123923e-03 -9.540755072241209427e-06
7.286821705426356210e-01 7.751937984496123923e-03 -9.303614742307648788e-06
7.364341085271317588e-01 7.751937984496123923e-03 -9.063854173245031642e-06
7.441860465116278966e-01 7.751937984496123923e-03 -8.821732480770877742e-06
7.519379844961240345e-01 7.751937984496123923e-03 -8.577482407406455389e-06
7.596899224806201723e-01 7.751937984496123923e-03 -8.331309873217057160e-06
7.674418604651163101e-01 7.751937984496123923e-03 -8.083393826036884710e-06
7.751937984496124479e-01 7.751937984496123923e-03 -7.833886391948124579e-06
7.829457364341084746e-01 7.751937984496123923e-03 -7.582913324227131367e-06
7.906976744186046124e-01 7.751937984496123923e-03 -7.330574746475796445e-06
7.984496124031007502e-01 7.751937984496123923e-03 -7.076946183247149268e-06
8.062015503875968880e-01 7.751937984496123923e-03 -6.822079869160771096e-06
8.139534883720930258e-01 7.751937984496123923e-03 -6.566006325301796436e-06
8.217054263565891636e-01 7.751937984496123923e-03 -6.308736189608938057e-06
8.294573643410853014e-01 7.751937984496123923e-03 -6.050262285986893967e-06
8.372093023255813282e-01 7.751937984496123923e-03 -5.790561915015560105e-06
8.449612403100774660e-01 7.751937984496123923e-03 -5.529599347363056774e-06
8.527131782945736038e-01 7.751937984496123923e-03 -5.267328499314342919e-06
