x U E refE
-1.000000000000000000e+00 3.720075976020836120e-44 3.904366030709615157e-35 6.821481913670157660e-02
-8.947368421052631637e-01 1.874463921374419018e-18 2.733056220730403531e-34 6.821481913670157660e-02
-7.894736842105263275e-01 3.748927841894195837e-18 7.411699492663924063e-34 6.821481913670157660e-02
-6.842105263157894912e-01 5.618727721812684766e-18 5.730399197165072357e-29 6.821481913670157660e-02
-5.789473684210526550e-01 -2.767835462771501523e-15 2.221083604492074984e-19 6.821481913670157660e-02
-4.736842105263158187e-01 -1.800704086702551781e-10 9.606895330843399249e-12 6.821481913670157660e-02
-3.684210526315789824e-01 -1.273925853560637202e-06 4.387658662254534790e-06 6.821481913670157660e-02
-2.631578947368421462e-01 -9.826989351106843636e-04 1.707512095500183374e-02 6.821481913670157660e-02
-1.578947368421053099e-01 -8.265542718143492618e-02 1.375071396582084604e-01 6.821481913670157660e-02
-5.263157894736847364e-02 -7.580481975148239959e-01 1.000000000000000000e+00 6.821481913670157660e-02
5.263157894736836262e-02 -7.580481975148248841e-01 1.375071396582090988e-01 6.821481913670157660e-02
1.578947368421053099e-01 -8.265542718143506495e-02 1.707512095500194477e-02 6.821481913670157660e-02
2.631578947368420351e-01 -9.826989351107877965e-04 4.387658662256566822e-06 6.821481913670157660e-02
3.684210526315787604e-01 -1.273925853644436501e-06 9.606895333335547416e-12 6.821481913670157660e-02
4.736842105263157077e-01 -1.800704784858312296e-10 2.221086709029473207e-19 6.821481913670157660e-02
5.789473684210526550e-01 -2.823687922090905330e-15 6.128031306387394283e-29 6.821481913670157660e-02
6.842105263157893802e-01 -3.627061676773996500e-17 3.085783969249622592e-32 6.821481913670157660e-02
7.894736842105261054e-01 -2.417730181780758865e-17 1.136711010774783832e-32 6.821481913670157660e-02
8.947368421052630527e-01 -1.208865090847647515e-17 1.623872872464803286e-33 6.821481913670157660e-02
1.000000000000000000e+00 3.720075976020836120e-44 0.000000000000000000e+00 6.821481913670157660e-02
