x U E refE
-1.000000000000000000e+00 3.720075976020836120e-44 9.144390133720142556e-27 1.884763594996640423e-01
-8.947368421052631637e-01 -4.598489316717202702e-16 6.401073093611429840e-26 1.884763594996640423e-01
-7.894736842105263275e-01 -9.196978633442950740e-16 1.737440424230654973e-25 1.884763594996640423e-01
-6.842105263157894912e-01 -1.379551459057471196e-15 1.065487524515809743e-24 1.884763594996640423e-01
-5.789473684210526550e-01 -4.614729045143879672e-15 8.643965162200363416e-16 1.884763594996640423e-01
-4.736842105263158187e-01 -1.800727172872331585e-10 3.738617989247127752e-08 1.884763594996640423e-01
-3.684210526315789824e-01 -1.273925856330977464e-06 1.707500592024535288e-02 1.884763594996640423e-01
-2.631578947368421462e-01 -9.826989351139163702e-04 2.749068822903124043e-01 1.884763594996640423e-01
-2.105263157894737280e-01 -1.188910357881137539e-02 1.007002544644705483e-01 1.884763594996640423e-01
-1.842105263157895190e-01 -3.359588127748389108e-02 3.522227036872778716e-01 1.884763594996640423e-01
-1.578947368421053099e-01 -8.265542718143864542e-02 7.918619699477303930e-01 1.884763594996640423e-01
-1.315789473684211008e-01 -1.770537466595052956e-01 1.000000000000000000e+00 1.884763594996640423e-01
-1.052631578947368918e-01 -3.302077619371612260e-01 4.442793614891584197e-01 1.884763594996640423e-01
-7.894736842105268271e-02 -5.361889303292580733e-01 4.684531511040387897e-02 1.884763594996640423e-01
-5.263157894736847364e-02 -7.580481975148279927e-01 3.512934792123391381e-02 1.884763594996640423e-01
-3.947368421052636911e-02 -8.557156226942184141e-01 7.986067999255126726e-02 1.884763594996640423e-01
-2.631578947368426458e-02 -9.330914390145794712e-01 1.268727596533403001e-01 1.884763594996640423e-01
-1.315789473684216004e-02 -9.828359897576385285e-01 1.570885821314838282e-01 1.884763594996640423e-01
-5.551115123125782702e-17 -1.000000000000003775e+00 1.570885821314953468e-01 1.884763594996640423e-01
1.315789473684204902e-02 -9.828359897576385285e-01 1.268727596533663626e-01 1.884763594996640423e-01
2.631578947368415355e-02 -9.330914390145796933e-01 7.986067999258632255e-02 1.884763594996640423e-01
3.947368421052625809e-02 -8.557156226942184141e-01 3.512934792127231365e-02 1.884763594996640423e-01
5.263157894736836262e-02 -7.580481975148278817e-01 4.684531511046935437e-02 1.884763594996640423e-01
7.894736842105259944e-02 -5.361889303292578512e-01 4.442793614889601339e-01 1.884763594996640423e-01
1.052631578947368363e-01 -3.302077619371607264e-01 9.999999999997118971e-01 1.884763594996640423e-01
1.315789473684210731e-01 -1.770537466595045462e-01 7.918619699474900298e-01 1.884763594996640423e-01
1.578947368421053099e-01 -8.265542718143788214e-02 3.522227036871286576e-01 1.884763594996640423e-01
1.842105263157894912e-01 -3.359588127748318331e-02 1.007002544643943037e-01 1.884763594996640423e-01
2.105263157894736725e-01 -1.188910357881069538e-02 2.749068822901459264e-01 1.884763594996640423e-01
2.631578947368420351e-01 -9.826989351132612953e-04 1.707500592019308219e-02 1.884763594996640423e-01
3.684210526315787604e-01 -1.273925855764400091e-06 3.738617982689040009e-08 1.884763594996640423e-01
4.736842105263157077e-01 -1.800722451219430194e-10 8.643883451778373830e-16 1.884763594996640423e-01
5.789473684210526550e-01 -4.236996811530699984e-15 8.376845428926368732e-25 1.884763594996640423e-01
6.842105263157893802e-01 -1.096252283847586628e-15 1.097121642738870500e-25 1.884763594996640423e-01
7.894736842105261054e-01 -7.308317465377059206e-16 4.042008664182267290e-26 1.884763594996640423e-01
8.947368421052630527e-01 -3.654158732684256442e-16 5.774298091680649846e-27 1.884763594996640423e-01
1.000000000000000000e+00 3.720075976020836120e-44 0.000000000000000000e+00 1.884763594996640423e-01
