x U E refE
-1.000000000000000000e+00 0.000000000000000000e+00 2.371240169745886387e-30 1.520864432651432563e-01
-8.947368421052631637e-01 8.914974670622800442e-17 1.659868118822124184e-29 1.520864432651432563e-01
-7.894736842105263275e-01 1.782994934124560088e-16 4.505356322517188969e-29 1.520864432651432563e-01
-6.842105263157894912e-01 2.674492401186840009e-16 8.773588628059796096e-29 1.520864432651432563e-01
-5.789473684210526550e-01 3.565989868249120177e-16 1.446456503544992959e-28 1.520864432651432563e-01
-4.736842105263158187e-01 4.457487335311400344e-16 2.157828554468760234e-28 1.520864432651432563e-01
-3.684210526315789824e-01 5.348984802373680019e-16 3.011475015577275942e-28 1.520864432651432563e-01
-2.631578947368421462e-01 6.240482269435952791e-16 5.767437523071559099e-20 1.520864432651432563e-01
-1.578947368421053099e-01 -1.488308412807458226e-11 2.325049966161915232e-08 1.520864432651432563e-01
-1.052631578947368918e-01 -1.541248889456313289e-05 2.570829875160118294e-01 1.520864432651432563e-01
-5.263157894736847364e-02 -6.265679758970355007e-02 5.863890288109899762e-01 1.520864432651432563e-01
-2.631578947368426458e-02 -5.003133005846079895e-01 9.999999999999803491e-01 1.520864432651432563e-01
-5.551115123125782702e-17 -9.999999999999992228e-01 1.000000000000000000e+00 1.520864432651432563e-01
2.631578947368415355e-02 -5.003133005846109871e-01 5.863890288109893101e-01 1.520864432651432563e-01
5.263157894736836262e-02 -6.265679758970424396e-02 2.570829875160174915e-01 1.520864432651432563e-01
1.052631578947368363e-01 -1.541248889453819624e-05 2.325049966147974591e-08 1.520864432651432563e-01
1.578947368421053099e-01 -1.488306049019648205e-11 5.767409199455019433e-20 1.520864432651432563e-01
2.631578947368420351e-01 6.447313702664349863e-16 3.214404749024867203e-28 1.520864432651432563e-01
3.684210526315787604e-01 5.526268887998024029e-16 2.303234898907591665e-28 1.520864432651432563e-01
4.736842105263157077e-01 4.605224073331687348e-16 1.543926690476518029e-28 1.520864432651432563e-01
5.789473684210526550e-01 3.684179258665350174e-16 9.364801237316566095e-29 1.520864432651432563e-01
6.842105263157893802e-01 2.763134443999013494e-16 4.808951986730135155e-29 1.520864432651432563e-01
7.894736842105261054e-01 1.842089629332677552e-16 1.771719153005845153e-29 1.520864432651432563e-01
8.947368421052630527e-01 9.210448146663385297e-17 2.531027361436920246e-30 1.520864432651432563e-01
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.520864432651432563e-01
