x t U
4.285714285714285476e-01 8.571428571428571508e-02 2.817294860599367290e+00
4.489795918367346372e-01 8.571428571428571508e-02 2.908993346810086589e+00
4.693877551020407823e-01 8.571428571428571508e-02 3.001649058601335351e+00
4.897959183673469274e-01 8.571428571428571508e-02 3.094880706609771881e+00
5.102040816326530726e-01 8.571428571428571508e-02 3.188304600569819680e+00
5.306122448979591066e-01 8.571428571428571508e-02 3.281536248578255766e+00
5.510204081632652517e-01 8.571428571428571508e-02 3.374191960369503640e+00
5.714285714285713969e-01 8.571428571428571508e-02 3.465890446580224715e+00
5.918367346938775420e-01 8.571428571428571508e-02 3.556254405976118971e+00
6.122448979591835760e-01 8.571428571428571508e-02 3.644912092692727867e+00
6.326530612244897211e-01 8.571428571428571508e-02 3.731498855972656070e+00
6.530612244897958663e-01 8.571428571428571508e-02 3.815658646017287214e+00
6.734693877551020114e-01 8.571428571428571508e-02 3.897045481635041941e+00
6.938775510204081565e-01 8.571428571428571508e-02 3.975324878041990750e+00
7.142857142857141906e-01 8.571428571428571508e-02 4.050175235011831631e+00
7.346938775510203357e-01 8.571428571428571508e-02 4.121289183548825008e+00
7.551020408163264808e-01 8.571428571428571508e-02 4.188374879189655786e+00
7.755102040816326259e-01 8.571428571428571508e-02 4.251157209395062253e+00
7.959183673469386600e-01 8.571428571428571508e-02 4.309378857275672381e+00
8.163265306122448051e-01 8.571428571428571508e-02 4.362801159771154680e+00
8.367346938775509502e-01 8.571428571428571508e-02 4.411204769448318075e+00
8.571428571428570953e-01 8.571428571428571508e-02 4.454390341101098549e+00
8.775510204081632404e-01 8.571428571428571508e-02 4.492179801452309995e+00
8.979591836734692745e-01 8.571428571428571508e-02 4.524418883814531611e+00
9.183673469387754196e-01 8.571428571428571508e-02 4.550980488317203587e+00
9.387755102040815647e-01 8.571428571428571508e-02 4.571764410271907941e+00
9.591836734693877098e-01 8.571428571428571508e-02 4.586682922688458675e+00
9.795918367346938549e-01 8.571428571428571508e-02 4.595632099151726102e+00
1.000000000000000000e+00 8.571428571428571508e-02 4.598565398084568656e+00
0.000000000000000000e+00 9.183673469387754196e-02 1.769923102759751066e+00
2.040816326530612082e-02 9.183673469387754196e-02 1.772792742171446445e+00
4.081632653061224164e-02 9.183673469387754196e-02 1.781243719582457308e+00
6.122448979591836593e-02 9.183673469387754196e-02 1.795254794385939157e+00
8.163265306122448328e-02 9.183673469387754196e-02 1.814806432097287425e+00
1.020408163265306006e-01 9.183673469387754196e-02 1.839818701986501548e+00
1.224489795918367319e-01 9.183673469387754196e-02 1.870181014917044804e+00
1.428571428571428492e-01 9.183673469387754196e-02 1.905765127979652362e+00
1.632653061224489666e-01 9.183673469387754196e-02 1.946425260611593266e+00
1.836734693877550839e-01 9.183673469387754196e-02 1.991995888944363857e+00
2.040816326530612013e-01 9.183673469387754196e-02 2.042290918545337064e+00
2.244897959183673186e-01 9.183673469387754196e-02 2.097104217542324456e+00
2.448979591836734637e-01 9.183673469387754196e-02 2.156210728059112736e+00
2.653061224489795533e-01 9.183673469387754196e-02 2.219367655462813005e+00
2.857142857142856984e-01 9.183673469387754196e-02 2.286315586001920419e+00
3.061224489795917880e-01 9.183673469387754196e-02 2.356779558969970267e+00
3.265306122448979331e-01 9.183673469387754196e-02 2.430470156423681249e+00
3.469387755102040782e-01 9.183673469387754196e-02 2.507084652201164943e+00
3.673469387755101678e-01 9.183673469387754196e-02 2.586308233148893354e+00
3.877551020408163129e-01 9.183673469387754196e-02 2.667815287384040168e+00
4.081632653061224025e-01 9.183673469387754196e-02 2.751270747828379104e+00
4.285714285714285476e-01 9.183673469387754196e-02 2.836331479351923424e+00
4.489795918367346372e-01 9.183673469387754196e-02 2.922647700217453348e+00
4.693877551020407823e-01 9.183673469387754196e-02 3.009864430659917822e+00
4.897959183673469274e-01 9.183673469387754196e-02 3.097622962580240280e+00
5.102040816326530726e-01 9.183673469387754196e-02 3.185562344599354390e+00
5.306122448979591066e-01 9.183673469387754196e-02 3.273320876519676403e+00
5.510204081632652517e-01 9.183673469387754196e-02 3.360537606962142654e+00
5.714285714285713969e-01 9.183673469387754196e-02 3.446853827827671690e+00
5.918367346938775420e-01 9.183673469387754196e-02 3.531914559351216010e+00
6.122448979591835760e-01 9.183673469387754196e-02 3.615370019795556278e+00
6.326530612244897211e-01 9.183673469387754196e-02 3.696877074030702648e+00
6.530612244897958663e-01 9.183673469387754196e-02 3.776100654978431947e+00
6.734693877551020114e-01 9.183673469387754196e-02 3.852715150755914308e+00
6.938775510204081565e-01 9.183673469387754196e-02 3.926405748209626623e+00
7.142857142857141906e-01 9.183673469387754196e-02 3.996869721177676915e+00
7.346938775510203357e-01 9.183673469387754196e-02 4.063817651716785662e+00
7.551020408163264808e-01 9.183673469387754196e-02 4.126974579120488151e+00
7.755102040816326259e-01 9.183673469387754196e-02 4.186081089637277763e+00
7.959183673469386600e-01 9.183673469387754196e-02 4.240894388634266043e+00
8.163265306122448051e-01 9.183673469387754196e-02 4.291189418235237696e+00
8.367346938775509502e-01 9.183673469387754196e-02 4.336760046568008065e+00
8.571428571428570953e-01 9.183673469387754196e-02 4.377420179199950745e+00
8.775510204081632404e-01 9.183673469387754196e-02 4.413004292262557193e+00
8.979591836734692745e-01 9.183673469387754196e-02 4.443366605193098451e+00
9.183673469387754196e-01 9.183673469387754196e-02 4.468378875082313684e+00
9.387755102040815647e-01 9.183673469387754196e-02 4.487930512793661286e+00
9.591836734693877098e-01 9.183673469387754196e-02 4.501941587597142913e+00
9.795918367346938549e-01 9.183673469387754196e-02 4.510392565008151777e+00
1.000000000000000000e+00 9.183673469387754196e-02 4.513262204419848267e+00
0.000000000000000000e+00 9.795918367346938271e-02 1.850409539320275520e+00
2.040816326530612082e-02 9.795918367346938271e-02 1.853015167701813404e+00
