M err
8.000000000000000000e+00 4.966231147151709685e-02
1.600000000000000000e+01 4.976354300965980804e-02
3.200000000000000000e+01 5.036500408670603612e-02
6.400000000000000000e+01 5.120352849211656093e-02
1.280000000000000000e+02 5.455638396503455223e-02
2.560000000000000000e+02 8.045312279151052570e-02
5.120000000000000000e+02 7.950765769773815439e-02
1.024000000000000000e+03 1.743536634543634001e-01
