M err
8.000000000000000000e+00 6.583283064941756334e-06
1.600000000000000000e+01 1.339751925045007795e-06
3.200000000000000000e+01 6.805901751474865757e-07
6.400000000000000000e+01 4.262937542967350171e-07
1.280000000000000000e+02 1.190607219545815712e-07
2.560000000000000000e+02 8.107748984079826103e-08
5.120000000000000000e+02 7.883749057739549049e-08
1.024000000000000000e+03 7.830648010391521364e-08
