M err
8.000000000000000000e+00 8.962669318885371829e-06
1.600000000000000000e+01 1.837712516952922949e-06
3.200000000000000000e+01 4.219136698700501336e-07
6.400000000000000000e+01 1.059888543619126642e-07
1.280000000000000000e+02 2.622310925363041816e-08
2.560000000000000000e+02 6.388542544744050477e-09
5.120000000000000000e+02 1.605551623898453302e-09
1.024000000000000000e+03 4.013474641220312144e-10
