M err
8.000000000000000000e+00 1.788656866220729724e-01
1.600000000000000000e+01 3.668066300995782847e-02
3.200000000000000000e+01 8.478905060152096967e-03
6.400000000000000000e+01 2.046326951139413111e-03
1.280000000000000000e+02 5.025961095773004775e-04
2.560000000000000000e+02 1.240412135849873162e-04
5.120000000000000000e+02 3.028597014942221145e-05
1.024000000000000000e+03 6.955233391920538066e-06
