M err
8.000000000000000000e+00 3.793697779476364919e-04
1.600000000000000000e+01 9.234829546125244645e-05
3.200000000000000000e+01 3.299020465248161450e-05
6.400000000000000000e+01 1.401596705782097861e-05
1.280000000000000000e+02 6.443017219204082288e-06
2.560000000000000000e+02 3.060798343412183606e-06
5.120000000000000000e+02 1.462101802947321352e-06
1.024000000000000000e+03 6.849855356847335440e-07
