M err
8.000000000000000000e+00 4.124296891112087609e-04
1.600000000000000000e+01 9.457111193970300358e-05
3.200000000000000000e+01 3.249412496314896379e-05
6.400000000000000000e+01 1.329982822548566362e-05
1.280000000000000000e+02 5.706388621621788490e-06
2.560000000000000000e+02 2.336738767388718798e-06
5.120000000000000000e+02 7.519173264278028975e-07
1.024000000000000000e+03 8.264970783459353868e-08
