M err
8.000000000000000000e+00 2.353959189199802682e-01
1.600000000000000000e+01 8.774581878559399584e-02
3.200000000000000000e+01 5.843980727064831265e-02
6.400000000000000000e+01 5.175435812050987322e-02
1.280000000000000000e+02 5.014988565623298977e-02
2.560000000000000000e+02 4.975643232788450748e-02
5.120000000000000000e+02 4.965898701224290973e-02
1.024000000000000000e+03 4.963473798298266570e-02
