M err
8.000000000000000000e+00 6.321203349296581714e-06
1.600000000000000000e+01 1.290766551121279546e-06
3.200000000000000000e+01 2.960531342527458374e-07
6.400000000000000000e+01 7.386259519620324866e-08
1.280000000000000000e+02 1.804390904464619022e-08
2.560000000000000000e+02 4.188093744938820268e-09
5.120000000000000000e+02 8.393727631840568799e-10
1.024000000000000000e+03 2.352315086641050208e-11
