M err
8.000000000000000000e+00 1.073368721985436205e-05
1.600000000000000000e+01 2.154059307345531137e-06
3.200000000000000000e+01 5.053789630996854944e-07
6.400000000000000000e+01 1.584777577382163616e-07
1.280000000000000000e+02 1.164058590227397459e-07
2.560000000000000000e+02 1.128365209275378296e-07
5.120000000000000000e+02 1.137552634035016969e-07
1.024000000000000000e+03 1.135537257768837504e-07
