M err
8.000000000000000000e+00 2.353959189200200697e-01
1.600000000000000000e+01 8.774581878560676340e-02
3.200000000000000000e+01 5.843980727057623836e-02
6.400000000000000000e+01 5.175435811922841911e-02
1.280000000000000000e+02 5.014988565575029256e-02
2.560000000000000000e+02 4.975643232844913916e-02
5.120000000000000000e+02 4.965898700608587651e-02
1.024000000000000000e+03 4.963473792916364702e-02
