M err
1.077000000000000000e+03 3.400090420926762719e-05
4.690000000000000000e+02 1.328632231877656779e-04
2.330000000000000000e+02 7.183309753819876230e-04
1.170000000000000000e+02 1.562596914680286888e-03
6.100000000000000000e+01 4.910892127622492470e-03
2.900000000000000000e+01 3.037621841371605097e-02
1.700000000000000000e+01 3.217391372680295653e-02
9.000000000000000000e+00 1.344906589310765621e-01
