M err
8.000000000000000000e+00 3.072093268409743042e+11
1.600000000000000000e+01 1.170078309129435674e+84
3.200000000000000000e+01 6.453044482489529721e-02
6.400000000000000000e+01 3.019164472718302572e-02
1.280000000000000000e+02 1.384024340775945501e-02
2.560000000000000000e+02 5.857797701528360233e-03
5.120000000000000000e+02 1.913565883165081966e-03
1.024000000000000000e+03 4.696274118095742424e-05
