M err
8.000000000000000000e+00 1.598391173698490153e-01
1.600000000000000000e+01 3.165883170637136257e-02
3.200000000000000000e+01 7.731834420708773303e-03
6.400000000000000000e+01 1.816378433871159272e-03
1.280000000000000000e+02 4.446195908747996024e-04
2.560000000000000000e+02 1.112958609348108123e-04
5.120000000000000000e+02 2.636391991172726590e-05
1.024000000000000000e+03 6.131536718381506258e-06
