M err
8.000000000000000000e+00 4.599618785632034125e-05
1.600000000000000000e+01 5.145930510380639908e-05
3.200000000000000000e+01 6.306180592389764618e-04
6.400000000000000000e+01 1.442969667295452944e-03
1.280000000000000000e+02 4.670973027812142485e-03
2.560000000000000000e+02 2.933267629805423951e-02
5.120000000000000000e+02 2.872418758549613246e-02
1.024000000000000000e+03 1.201689146347186266e-01
