M err
8.000000000000000000e+00 8.962262267507416108e-06
1.600000000000000000e+01 1.837304690810299498e-06
3.200000000000000000e+01 4.215058567635491910e-07
6.400000000000000000e+01 1.055817215478893049e-07
1.280000000000000000e+02 2.581614906422057779e-08
2.560000000000000000e+02 5.981256886299536478e-09
5.120000000000000000e+02 1.197326819866771126e-09
1.024000000000000000e+03 2.910629528711727649e-11
