M err
8.000000000000000000e+00 3.193682438329116481e-05
1.600000000000000000e+01 2.482621049925691660e-05
3.200000000000000000e+01 2.343036700838878889e-05
6.400000000000000000e+01 2.309576877942196339e-05
1.280000000000000000e+02 2.301525171406255642e-05
2.560000000000000000e+02 2.299630617079936754e-05
5.120000000000000000e+02 2.299141993148889830e-05
1.024000000000000000e+03 2.299022627203580168e-05
