M err
8.000000000000000000e+00 6.558084251014882038e-06
1.600000000000000000e+01 1.339347935105521207e-06
3.200000000000000000e+01 3.069984948646928158e-07
6.400000000000000000e+01 7.704089879419207603e-08
1.280000000000000000e+02 2.159192518694742911e-08
2.560000000000000000e+02 1.221922517508345127e-08
5.120000000000000000e+02 1.160852477086106637e-08
1.024000000000000000e+03 1.149196630532489788e-08
