M err
8.000000000000000000e+00 1.073003632236431651e-05
1.600000000000000000e+01 2.152474938410589556e-06
3.200000000000000000e+01 4.911366712523960025e-07
6.400000000000000000e+01 1.181458728161510691e-07
1.280000000000000000e+02 3.098734784876487774e-08
2.560000000000000000e+02 1.351289626333559489e-08
5.120000000000000000e+02 1.151155524556722227e-08
1.024000000000000000e+03 1.130932038878456590e-08
