M err
8.000000000000000000e+00 6.558602879769840446e-06
1.600000000000000000e+01 1.339827039116611879e-06
3.200000000000000000e+01 3.073080216672520949e-07
6.400000000000000000e+01 7.668654830709072821e-08
1.280000000000000000e+02 1.872986574745650136e-08
2.560000000000000000e+02 4.340453836765883019e-09
5.120000000000000000e+02 8.664976083793804639e-10
1.024000000000000000e+03 3.084701997943914710e-11
