M err
8.000000000000000000e+00 6.294382424997463475e-06
1.600000000000000000e+01 1.317814406438809721e-06
3.200000000000000000e+01 4.262003875890372125e-07
6.400000000000000000e+01 2.479459117535637982e-07
1.280000000000000000e+02 8.858983973768902682e-08
2.560000000000000000e+02 2.936521892605190834e-08
5.120000000000000000e+02 7.463733128773491657e-09
1.024000000000000000e+03 3.064325875558180891e-10
