M err
8.000000000000000000e+00 6.294682545369012183e-06
1.600000000000000000e+01 1.318380477816219543e-06
3.200000000000000000e+01 4.274438341387016510e-07
6.400000000000000000e+01 2.494745233441197004e-07
1.280000000000000000e+02 9.012677738698753790e-08
2.560000000000000000e+02 3.099233387753954108e-08
5.120000000000000000e+02 9.016901708765919859e-09
1.024000000000000000e+03 2.031097896574927875e-09
