M err
8.000000000000000000e+00 2.153898403007483142e-01
1.600000000000000000e+01 8.247308195765705452e-02
3.200000000000000000e+01 5.764873102573149499e-02
6.400000000000000000e+01 5.153679533696063630e-02
1.280000000000000000e+02 5.011077469448789456e-02
2.560000000000000000e+02 4.974278743574089140e-02
5.120000000000000000e+02 4.965485171437263034e-02
1.024000000000000000e+03 4.963390429065085013e-02
