M err
8.000000000000000000e+00 7.777555119854188059e-06
1.600000000000000000e+01 1.551923594797052025e-06
3.200000000000000000e+01 3.530750106057475522e-07
6.400000000000000000e+01 8.414888890902745941e-08
1.280000000000000000e+02 2.128020211005775445e-08
2.560000000000000000e+02 8.558002812130003648e-09
5.120000000000000000e+02 7.423143308164016931e-09
1.024000000000000000e+03 7.385507095065554117e-09
