M err
8.000000000000000000e+00 1.788656866211084107e-01
1.600000000000000000e+01 3.668066300948798902e-02
3.200000000000000000e+01 8.478905057641081267e-03
6.400000000000000000e+01 2.046326950124638042e-03
1.280000000000000000e+02 5.025961085969258418e-04
2.560000000000000000e+02 1.240412088697028111e-04
5.120000000000000000e+02 3.028590748125468453e-05
1.024000000000000000e+03 6.955146020698783740e-06
