M err
8.000000000000000000e+00 9.654133017203344073e-06
1.600000000000000000e+01 3.375604598779093574e-06
3.200000000000000000e+01 2.149681648226179673e-06
6.400000000000000000e+01 1.866878573471113753e-06
1.280000000000000000e+02 1.796095850964953304e-06
2.560000000000000000e+02 1.777020883895107083e-06
5.120000000000000000e+02 1.771384196591213696e-06
1.024000000000000000e+03 1.769622978788756117e-06
