M err
8.000000000000000000e+00 5.966922424725079283e-06
1.600000000000000000e+01 9.621662499722578130e-07
3.200000000000000000e+01 3.241131761525757157e-08
6.400000000000000000e+01 2.624398242070264027e-07
1.280000000000000000e+02 3.815912220154587782e-07
2.560000000000000000e+02 4.275249975856337895e-07
5.120000000000000000e+02 4.447900427580396371e-07
1.024000000000000000e+03 4.495045859072157010e-07
