M err
8.000000000000000000e+00 7.491731938243670428e-06
1.600000000000000000e+01 1.495077849576325979e-06
3.200000000000000000e+01 3.487713885799301845e-07
6.400000000000000000e+01 1.055653818781580580e-07
1.280000000000000000e+02 7.375522463561184903e-08
2.560000000000000000e+02 7.110416146097861106e-08
5.120000000000000000e+02 7.165713107276652569e-08
1.024000000000000000e+03 7.159043802771802342e-08
