x U
-1.000000000000000000e+00 -1.905022842109500847e-01
-9.933110367892976633e-01 -1.705770544519168708e-01
-9.866220735785953266e-01 -1.458098599248429106e-01
-9.799331103678929900e-01 -1.264451382122357692e-01
-9.732441471571906533e-01 -1.020373544946560906e-01
-9.665551839464883166e-01 -8.265819980162902869e-02
-9.598662207357859799e-01 -5.886017543075990760e-02
-9.531772575250836432e-01 -3.911605874894075185e-02
-9.464882943143813065e-01 -1.606789367607498742e-02
-9.397993311036789699e-01 4.199941470351183787e-03
-9.331103678929766332e-01 2.646269099439721439e-02
-9.264214046822742965e-01 4.726105689040601548e-02
-9.197324414715719598e-01 6.878759019553677689e-02
-9.130434782608696231e-01 9.001393191332526800e-02
-9.063545150501672865e-01 1.109112504973295832e-01
-8.996655518394648388e-01 1.323950120153631616e-01
-8.929765886287625021e-01 1.527992953943841936e-01
-8.862876254180601654e-01 1.743389276388286335e-01
-8.795986622073578287e-01 1.943892731249337591e-01
-8.729096989966554920e-01 2.157827056045439063e-01
-8.662207357859531554e-01 2.355998739617168602e-01
-8.595317725752508187e-01 2.566672587407611283e-01
-8.528428093645484820e-01 2.763388227460370494e-01
-8.461538461538461453e-01 2.969372627443057078e-01
-8.394648829431438086e-01 3.165095138256370233e-01
-8.327759197324414719e-01 3.365402390813749811e-01
-8.260869565217391353e-01 3.560163988017641112e-01
-8.193979933110367986e-01 3.754254171050960820e-01
-8.127090301003344619e-01 3.947691331877959398e-01
-8.060200668896321252e-01 4.135427437846160292e-01
-7.993311036789297885e-01 4.326855136804814150e-01
-7.926421404682274519e-01 4.508422432392165669e-01
-7.859531772575251152e-01 4.696932765577328528e-01
-7.792642140468227785e-01 4.872737987253060732e-01
-7.725752508361204418e-01 5.057308680165418791e-01
-7.658862876254181051e-01 5.227873345838124353e-01
-7.591973244147156574e-01 5.407473314393094199e-01
-7.525083612040133207e-01 5.573333120210336444e-01
-7.458193979933109841e-01 5.747014803376520042e-01
-7.391304347826086474e-01 5.908634168435609180e-01
-7.324414715719063107e-01 6.075605373631072226e-01
-7.257525083612039740e-01 6.233313051429987262e-01
-7.190635451505016373e-01 6.392984194931308206e-01
-7.123745819397993007e-01 6.546932797404366733e-01
-7.056856187290969640e-01 6.698938387982882325e-01
-6.989966555183946273e-01 6.849087910790184752e-01
-6.923076923076922906e-01 6.993283693504740439e-01
-6.856187290969899539e-01 7.139406863913270174e-01
-6.789297658862876172e-01 7.275846064654369894e-01
-6.722408026755852806e-01 7.417551658712506768e-01
-6.655518394648829439e-01 7.546445172107587585e-01
-6.588628762541806072e-01 7.683214402592515313e-01
-6.521739130434782705e-01 7.804880533282112509e-01
-6.454849498327759338e-01 7.936111173728017665e-01
-6.387959866220735972e-01 8.050920713750598923e-01
-6.321070234113712605e-01 8.175973730947930784e-01
-6.254180602006689238e-01 8.284295814327108376e-01
-6.187290969899665871e-01 8.402539833723305929e-01
-6.120401337792642504e-01 8.504693260796888366e-01
-6.053511705685619138e-01 8.615543068503795920e-01
-5.986622073578595771e-01 8.711756758899398267e-01
-5.919732441471572404e-01 8.814703125627689762e-01
-5.852842809364549037e-01 8.905088164679669793e-01
-5.785953177257525670e-01 8.999717439528260865e-01
-5.719063545150502303e-01 9.084251945938597306e-01
-5.652173913043478937e-01 9.170255002456563220e-01
-5.585284280936455570e-01 9.248781868076902946e-01
-5.518394648829432203e-01 9.325953000900958356e-01
-5.451505016722408836e-01 9.398189519655658630e-01
-5.384615384615385469e-01 9.466416719471276719e-01
-5.317725752508362103e-01 9.531974291698264157e-01
-5.250836120401337626e-01 9.591222925840707791e-01
-5.183946488294314259e-01 9.649634432903186898e-01
-5.117056856187290892e-01 9.699926709298789529e-01
-5.050167224080267525e-01 9.750678814534238237e-01
-4.983277591973244158e-01 9.792071510726977346e-01
-4.916387959866220791e-01 9.834639049504548813e-01
-4.849498327759197425e-01 9.867201867944754845e-01
-4.782608695652174058e-01 9.901081617695162151e-01
-4.715719063545150691e-01 9.924878219731637641e-01
-4.648829431438127324e-01 9.949619653388490637e-01
-4.581939799331103957e-01 9.964692974041436946e-01
-4.515050167224080591e-01 9.979924052129329759e-01
-4.448160535117057224e-01 9.986286957638116357e-01
-4.381270903010033857e-01 9.991733556008967065e-01
-4.314381270903010490e-01 9.989365329161141727e-01
-4.247491638795987123e-01 9.984863481889888481e-01
-4.180602006688963757e-01 9.973712055992970393e-01
-4.113712374581940390e-01 9.959212770429568540e-01
-4.046822742474917023e-01 9.939202124925199389e-01
-3.979933110367892546e-01 9.914769058762654685e-01
-3.913043478260869179e-01 9.885810772609106012e-01
-3.846153846153845812e-01 9.851611519545474538e-01
-3.779264214046822445e-01 9.813619177053916065e-01
-3.712374581939799079e-01 9.769911265839279491e-01
-3.645484949832775712e-01 9.722816237176802323e-01
-3.578595317725752345e-01 9.669929195666275845e-01
-3.511705685618728978e-01 9.613696273511548318e-01
-3.444816053511705611e-01 9.552011241021465260e-01
-3.377926421404682245e-01 9.486652698779868276e-01
-3.311036789297658878e-01 9.416581090966128498e-01
-3.244147157190635511e-01 9.342167920976754969e-01
-3.177257525083612144e-01 9.264130572837240285e-01
-3.110367892976588777e-01 9.180799942999486873e-01
-3.043478260869565410e-01 9.095207993834193427e-01
-2.976588628762542044e-01 9.003166301429919027e-01
-2.909698996655518677e-01 8.910404860480217737e-01
-2.842809364548495310e-01 8.809926133753565036e-01
-2.775919732441471943e-01 8.710341498253522108e-01
-2.709030100334448576e-01 8.601761270470907883e-01
-2.642140468227425210e-01 8.495652180481523263e-01
-2.575250836120401843e-01 8.379357310466425401e-01
-2.508361204013378476e-01 8.266970437254268500e-01
-2.441471571906355109e-01 8.143385650993189007e-01
-2.374581939799331742e-01 8.024915245482068249e-01
-2.307692307692308376e-01 7.894487406334744772e-01
-2.240802675585283898e-01 7.770078795612689326e-01
-2.173913043478260532e-01 7.633260062638297372e-01
-2.107023411371237165e-01 7.503016486172481292e-01
-2.040133779264213798e-01 7.360247583992791665e-01
-1.973244147157190431e-01 7.224239713674306396e-01
-1.906354515050167064e-01 7.075934512273569510e-01
-1.839464882943143698e-01 6.934211904460159115e-01
-1.772575250836120331e-01 6.780744398441289622e-01
-1.705685618729096964e-01 6.633348081119757600e-01
-1.638795986622073597e-01 6.475042675542365123e-01
-1.571906354515050230e-01 6.322018076030103684e-01
-1.505016722408026864e-01 6.159143844740416762e-01
-1.438127090301003497e-01 6.000553307188732921e-01
-1.371237458193980130e-01 5.833322607414407335e-01
-1.304347826086956763e-01 5.669256827447016756e-01
-1.237458193979933396e-01 5.497828351230729105e-01
-1.170568561872910029e-01 5.328416159212352454e-01
-1.103678929765886663e-01 5.152902198504403231e-01
-1.036789297658863296e-01 4.978318244885041044e-01
-9.698996655518399290e-02 4.798795662691683894e-01
-9.030100334448165622e-02 4.619265690683947434e-01
-8.361204013377931954e-02 4.435789843656203768e-01
-7.692307692307698286e-02 4.251593369048325965e-01
-7.023411371237464618e-02 4.064214032550488853e-01
-6.354515050167230950e-02 3.875684381686980151e-01
-5.685618729096986179e-02 3.684462598305455194e-01
-5.016722408026752511e-02 3.491984378343490070e-01
-4.347826086956518843e-02 3.297009092353841431e-01
-3.678929765886285175e-02 3.101013279213956642e-01
-3.010033444816051507e-02 2.902416635514305510e-01
-2.341137123745817838e-02 2.703373561992912233e-01
-1.672240802675584170e-02 2.501343836604497661e-01
-1.003344481605350502e-02 2.299754444340575965e-01
-3.344481605351168341e-03 2.094545728504649817e-01
3.344481605351168341e-03 1.890931512033046380e-01
1.003344481605350502e-02 1.682869482931496907e-01
1.672240802675584170e-02 1.477761601500858502e-01
2.341137123745817838e-02 1.267244966085004088e-01
3.010033444816051507e-02 1.061173029085050595e-01
