x U
-1.000000000000000000e+00 -2.476181657414062431e-01
-9.899497487437185494e-01 -2.171770337435580400e-01
-9.798994974874372099e-01 -1.848708641688847909e-01
-9.698492462311557594e-01 -1.542495637347307269e-01
-9.597989949748744198e-01 -1.216292279030588563e-01
-9.497487437185929693e-01 -9.091547448595527214e-02
-9.396984924623115187e-01 -5.812237794843774785e-02
-9.296482412060301792e-01 -2.740706646725677570e-02
-9.195979899497487287e-01 5.417894294327259969e-03
-9.095477386934673891e-01 3.604105011709355516e-02
-8.994974874371859386e-01 6.875823580624609854e-02
-8.894472361809044880e-01 9.919309972446960222e-02
-8.793969849246231485e-01 1.316648281046573499e-01
-8.693467336683416979e-01 1.618132700709650207e-01
-8.592964824120603584e-01 1.939044673247004025e-01
-8.492462311557789079e-01 2.236668211267477946e-01
-8.391959798994974573e-01 2.552456247791673460e-01
-8.291457286432161178e-01 2.845211707667378853e-01
-8.190954773869346672e-01 3.154594845758294519e-01
-8.090452261306533277e-01 3.441469534192478918e-01
-7.989949748743718771e-01 3.743209549241726108e-01
-7.889447236180904266e-01 4.023190481653380890e-01
-7.788944723618089760e-01 4.316096498407901993e-01
-7.688442211055276365e-01 4.588175728749272486e-01
-7.587939698492462970e-01 4.871108380634940338e-01
-7.487437185929648464e-01 5.134288411207290626e-01
-7.386934673366833959e-01 5.406163561074183166e-01
-7.286432160804019453e-01 5.659462787862178379e-01
-7.185929648241206058e-01 5.919254825406282672e-01
-7.085427135678392663e-01 6.161712974774585794e-01
-6.984924623115578157e-01 6.408457707206590692e-01
-6.884422110552763652e-01 6.639141220588568038e-01
-6.783919597989949146e-01 6.871938374152500861e-01
-6.683417085427135751e-01 7.089945698578511424e-01
-6.582914572864322356e-01 7.307961049287283739e-01
-6.482412060301507850e-01 7.512427793212689275e-01
-6.381909547738693345e-01 7.714894945680644822e-01
-6.281407035175878839e-01 7.904998861544276778e-01
-6.180904522613065444e-01 8.091220695076862812e-01
-6.080402010050250938e-01 8.266186452309660648e-01
-5.979899497487437543e-01 8.435536253475948154e-01
-5.879396984924623037e-01 8.594639968246663431e-01
-5.778894472361808532e-01 8.746562269031179504e-01
-5.678391959798995137e-01 8.889135759819771776e-01
-5.577889447236180631e-01 9.023146900145422311e-01
-5.477386934673367236e-01 9.148581641233626272e-01
-5.376884422110552730e-01 9.264270074186963244e-01
-5.276381909547738225e-01 9.372020822308043675e-01
-5.175879396984924830e-01 9.469047179801189928e-01
-5.075376884422110324e-01 9.558635252455719433e-01
-4.974874371859296929e-01 9.636732188344698802e-01
-4.874371859296482423e-01 9.707748375626464865e-01
-4.773869346733667918e-01 9.766720202492158442e-01
-4.673366834170854522e-01 9.818827297638619278e-01
-4.572864321608040017e-01 9.858549432541505730e-01
-4.472361809045225511e-01 9.891484369789536046e-01
-4.371859296482412116e-01 9.911902603349551644e-01
-4.271356783919597611e-01 9.925478195003579751e-01
-4.170854271356784215e-01 9.926607797148083723e-01
-4.070351758793969710e-01 9.920714065020935779e-01
-3.969849246231155204e-01 9.902638739701223880e-01
-3.869346733668341809e-01 9.877243839237013212e-01
-3.768844221105527303e-01 9.840114539351370038e-01
-3.668341708542713908e-01 9.795265277755935696e-01
-3.567839195979899403e-01 9.739298890447397605e-01
-3.467336683417084897e-01 9.675120843009570315e-01
-3.366834170854271502e-01 9.600598754441022065e-01
-3.266331658291456996e-01 9.517295985904886679e-01
-3.165829145728643601e-01 9.424562533563368705e-01
-3.065326633165829096e-01 9.322416933887707202e-01
-2.964824120603014590e-01 9.211877753443675765e-01
-2.864321608040201195e-01 9.091247999543853320e-01
-2.763819095477386689e-01 8.963368272297734807e-01
-2.663316582914573294e-01 8.824688429393953149e-01
-2.562814070351758788e-01 8.679991035389617027e-01
-2.462311557788944283e-01 8.523768813373909792e-01
-2.361809045226130888e-01 8.362832394353195697e-01
-2.261306532663316382e-01 8.189647076129168424e-01
-2.160804020100501877e-01 8.013104011649139213e-01
-2.060301507537688481e-01 7.823604071689539419e-01
-1.959798994974873976e-01 7.632138370930350302e-01
-1.859296482412060580e-01 7.427038803338065209e-01
-1.758793969849246075e-01 7.221383914398050718e-01
-1.658291457286431569e-01 7.001463290548813889e-01
-1.557788944723618174e-01 6.782399828359413352e-01
-1.457286432160803669e-01 6.548497104754961162e-01
-1.356783919597990273e-01 6.316850498154241711e-01
-1.256281407035175768e-01 6.069861595431504941e-01
-1.155778894472361262e-01 5.826499653414933810e-01
-1.055276381909547867e-01 5.567373827551368448e-01
-9.547738693467333615e-02 5.313204224274631349e-01
-8.542713567839199662e-02 5.042940250915508571e-01
-7.537688442211054607e-02 4.778907928659262838e-01
-6.532663316582909552e-02 4.498550121185374562e-01
-5.527638190954775599e-02 4.225634610208367503e-01
-4.522613065326630544e-02 3.936268691680401277e-01
-3.517587939698496591e-02 3.655481345687058292e-01
-2.512562814070351536e-02 3.358230194165151561e-01
-1.507537688442206480e-02 3.070611339999485545e-01
-5.025125628140725276e-03 2.766630625964383028e-01
5.025125628140614253e-03 2.473246626115002955e-01
1.507537688442206480e-02 2.163720359833066764e-01
2.512562814070351536e-02 1.865660586396896969e-01
3.517587939698496591e-02 1.551796592098413641e-01
4.522613065326641646e-02 1.250170311004892565e-01
5.527638190954764497e-02 9.331956437071674271e-02
6.532663316582909552e-02 6.291288082518760316e-02
7.537688442211054607e-02 3.102851279801314976e-02
8.542713567839199662e-02 4.917081059091676009e-04
9.547738693467344717e-02 -3.145440018769192492e-02
1.055276381909548977e-01 -6.200639170026420177e-02
1.155778894472361262e-01 -9.388855131062545656e-02
1.256281407035175768e-01 -1.243401433150062019e-01
1.356783919597990273e-01 -1.560326049696346695e-01
1.457286432160804779e-01 -1.862679161789631832e-01
1.557788944723619284e-01 -2.176453373135686375e-01
1.658291457286431569e-01 -2.475485573641822978e-01
1.758793969849246075e-01 -2.784864676308957399e-01
1.859296482412060580e-01 -3.079422315441793789e-01
1.959798994974875086e-01 -3.383174959224595768e-01
2.060301507537689591e-01 -3.672112667974121725e-01
2.160804020100501877e-01 -3.969025455054420726e-01
2.261306532663316382e-01 -4.251210049893883181e-01
2.361809045226130888e-01 -4.540092094532018341e-01
2.462311557788945393e-01 -4.814406554256516202e-01
2.562814070351759899e-01 -5.094093996084239073e-01
2.663316582914572184e-01 -5.359441503914227356e-01
2.763819095477386689e-01 -5.628801968152061797e-01
2.864321608040201195e-01 -5.884110010929640699e-01
2.964824120603015700e-01 -6.142047008987271406e-01
3.065326633165830206e-01 -6.386271523903862546e-01
3.165829145728642491e-01 -6.631728787789543667e-01
3.266331658291456996e-01 -6.863858345616696832e-01
3.366834170854271502e-01 -7.095824089377598121e-01
3.467336683417086007e-01 -7.314884101635661384e-01
3.567839195979900513e-01 -7.532395202675427059e-01
3.668341708542712798e-01 -7.737452138576863536e-01
3.768844221105527303e-01 -7.939598231153024432e-01
3.869346733668341809e-01 -8.129763828508252965e-01
3.969849246231156314e-01 -8.315691301006551406e-01
4.070351758793970820e-01 -8.490126753592688313e-01
4.170854271356783105e-01 -8.659042640317972106e-01
4.271356783919597611e-01 -8.816962742498131167e-01
4.371859296482412116e-01 -8.968138499724708224e-01
4.472361809045226622e-01 -9.108815727382695293e-01
4.572864321608041127e-01 -9.241590882287452624e-01
4.673366834170853412e-01 -9.364359387426471892e-01
4.773869346733667918e-01 -9.478145047304787907e-01
4.874371859296482423e-01 -9.582404541967813882e-01
