x U
-1.000000000000000000e+00 -8.264030350424379501e-01
-9.661016949152542166e-01 -7.982545899381457977e-01
-9.322033898305084332e-01 -7.446119988655290900e-01
-8.983050847457627608e-01 -6.451914937696854313e-01
-8.644067796610169774e-01 -5.638512728835853860e-01
-8.305084745762711940e-01 -4.844191530326151240e-01
-7.966101694915254106e-01 -3.570116865281258156e-01
-7.627118644067796271e-01 -2.627441759073843031e-01
-7.288135593220339548e-01 -1.505050355211413893e-01
-6.949152542372880603e-01 -3.081730414630196729e-02
-6.610169491525423879e-01 6.644634813725298905e-02
-6.271186440677966045e-01 1.723775867239037973e-01
-5.932203389830508211e-01 2.743790199691972798e-01
-5.593220338983051487e-01 3.584902658783313822e-01
-5.254237288135592543e-01 4.558311995936978334e-01
-4.915254237288135819e-01 5.411374365434266087e-01
-4.576271186440677985e-01 6.219419796858224325e-01
-4.237288135593220151e-01 7.104424746513260391e-01
-3.898305084745762317e-01 7.805468929670803524e-01
-3.559322033898305593e-01 8.468702867134686452e-01
-3.220338983050847759e-01 9.093178549698763824e-01
-2.881355932203389925e-01 9.356499589649930337e-01
-2.542372881355932090e-01 9.777099227185730435e-01
-2.203389830508474256e-01 9.711821951818031540e-01
-1.864406779661016422e-01 9.823857285990202914e-01
-1.525423728813559698e-01 9.594818276010536051e-01
-1.186440677966101864e-01 9.471542962694985412e-01
-8.474576271186440302e-02 9.145158452412499583e-01
-5.084745762711861961e-02 8.911081120837937020e-01
-1.694915254237283619e-02 8.450003155322461934e-01
1.694915254237283619e-02 8.087023752346642613e-01
5.084745762711873063e-02 7.469886721510503591e-01
8.474576271186440302e-02 6.862835356055292380e-01
1.186440677966100754e-01 6.153193811054462614e-01
1.525423728813559698e-01 5.298532986564336023e-01
1.864406779661016422e-01 4.577822792131918117e-01
2.203389830508475367e-01 3.626548204339236636e-01
2.542372881355932090e-01 2.870464525430418412e-01
2.881355932203388814e-01 1.933323226362961833e-01
3.220338983050847759e-01 1.011003717404376778e-01
3.559322033898304483e-01 3.533583716307021373e-03
3.898305084745763427e-01 -1.099768880732822224e-01
4.237288135593220151e-01 -2.171200677957878244e-01
4.576271186440676875e-01 -3.322079962889211147e-01
4.915254237288135819e-01 -4.375233929797907040e-01
5.254237288135592543e-01 -5.275175447188228395e-01
5.593220338983051487e-01 -6.166583044176821016e-01
5.932203389830508211e-01 -6.832669079657680555e-01
6.271186440677967155e-01 -7.601891579450266168e-01
6.610169491525423879e-01 -8.272008892993518714e-01
6.949152542372880603e-01 -8.935811273273809308e-01
7.288135593220339548e-01 -9.544485123268345861e-01
7.627118644067796271e-01 -9.828598934385760488e-01
7.966101694915255216e-01 -1.001038858028930889e+00
8.305084745762711940e-01 -9.847814658793407894e-01
8.644067796610168664e-01 -9.751586495674267052e-01
8.983050847457627608e-01 -9.708842755826859738e-01
9.322033898305084332e-01 -9.728993382295553216e-01
9.661016949152543276e-01 -9.585517201084771122e-01
1.000000000000000000e+00 -8.848919054534950535e-01
