x U
-1.000000000000000000e+00 -9.365178307488233878e-02
-9.966611018363940033e-01 -8.330223484663376587e-02
-9.933222036727880067e-01 -7.186428751717939545e-02
-9.899833055091820100e-01 -6.164077405687439642e-02
-9.866444073455760133e-01 -5.021911291176828912e-02
-9.833055091819699056e-01 -4.007678770293615633e-02
-9.799666110183639089e-01 -2.869481999301101705e-02
-9.766277128547579123e-01 -1.859638983741026055e-02
-9.732888146911519156e-01 -7.274974162995279624e-03
-9.699499165275459189e-01 2.809567439811157339e-03
-9.666110183639399223e-01 1.405261784925421371e-02
-9.632721202003339256e-01 2.414636105980991557e-02
-9.599332220367279289e-01 3.529654969126071185e-02
-9.565943238731218212e-01 4.541612793926827485e-02
-9.532554257095158246e-01 5.646235616925972950e-02
-9.499165275459098279e-01 6.661847886297364574e-02
-9.465776293823038312e-01 7.755297047933509824e-02
-9.432387312186978345e-01 8.775101181172745290e-02
-9.398998330550918379e-01 9.856911238772396444e-02
-9.365609348914858412e-01 1.088097390753876292e-01
-9.332220367278798445e-01 1.195096194061547740e-01
-9.298831385642738478e-01 1.297894406148398516e-01
-9.265442404006677402e-01 1.403717309167445693e-01
-9.232053422370617435e-01 1.506839545163395910e-01
-9.198664440734557468e-01 1.611513334263673380e-01
-9.165275459098497501e-01 1.714864139777065033e-01
-9.131886477462437535e-01 1.818431736313942670e-01
-9.098497495826377568e-01 1.921894390451588663e-01
-9.065108514190317601e-01 2.024410447144134317e-01
-9.031719532554256524e-01 2.127852902544759006e-01
-8.998330550918196558e-01 2.229379502429314763e-01
-8.964941569282136591e-01 2.332659903972642002e-01
-8.931552587646076624e-01 2.433262491680160122e-01
-8.898163606010016657e-01 2.536234198129870832e-01
-8.864774624373956691e-01 2.635977847034045585e-01
-8.831385642737896724e-01 2.738493898839636231e-01
-8.797996661101836757e-01 2.837439992808959421e-01
-8.764607679465776791e-01 2.939356987703568569e-01
-8.731218697829716824e-01 3.037560373062688224e-01
-8.697829716193655747e-01 3.138741728540744846e-01
-8.664440734557595780e-01 3.236248370645201655e-01
-8.631051752921535813e-01 3.336566968555750856e-01
-8.597662771285475847e-01 3.433412128287507969e-01
-8.564273789649415880e-01 3.532752351380917810e-01
-8.530884808013355913e-01 3.628959280003057342e-01
-8.497495826377294836e-01 3.727218463136520721e-01
-8.464106844741234870e-01 3.822797599371269284e-01
-8.430717863105174903e-01 3.919886929093662209e-01
-8.397328881469114936e-01 4.014835570026962785e-01
-8.363939899833054969e-01 4.110680475364188458e-01
-8.330550918196995003e-01 4.204982882804870759e-01
-8.297161936560935036e-01 4.299522967246087179e-01
-8.263772954924875069e-01 4.393150863409660545e-01
