x U
-1.000000000000000000e+00 -5.581906919548331597e-02
-9.979979979979980431e-01 -4.956076627911076143e-02
-9.959959959959959752e-01 -4.293319723133406235e-02
-9.939939939939940183e-01 -3.670716574131185211e-02
-9.919919919919919504e-01 -3.008047677902283418e-02
-9.899899899899899935e-01 -2.388072052005597162e-02
-9.879879879879880367e-01 -1.725851527668900015e-02
-9.859859859859859688e-01 -1.107963243894806091e-02
-9.839839839839840119e-01 -4.465377460392724353e-03
-9.819819819819819440e-01 1.697446415454166970e-03
-9.799799799799799871e-01 8.300459779383663125e-03
-9.779779779779780302e-01 1.445146210669192612e-02
-9.759759759759759623e-01 2.104014809643816805e-02
-9.739739739739740054e-01 2.718300264170315020e-02
-9.719719719719719375e-01 3.375450438633428168e-02
-9.699699699699699806e-01 3.989233755561610861e-02
-9.679679679679680238e-01 4.644404388452596372e-02
-9.659659659659659559e-01 5.257945366371120227e-02
-9.639639639639639990e-01 5.910901002876137872e-02
-9.619619619619619311e-01 6.524408732379201326e-02
-9.599599599599599742e-01 7.174940141453242659e-02
-9.579579579579580173e-01 7.788575352266728646e-02
-9.559559559559559494e-01 8.436499614049820794e-02
-9.539539539539539925e-01 9.050377207351395503e-02
-9.519519519519519246e-01 9.695537381173942315e-02
-9.499499499499499677e-01 1.030972911861818275e-01
-9.479479479479478998e-01 1.095199354422281973e-01
-9.459459459459459429e-01 1.156653086501559374e-01
-9.439439439439439861e-01 1.220579214737649715e-01
-9.419419419419419182e-01 1.282066908492888457e-01
-9.399399399399399613e-01 1.345684281066600596e-01
-9.379379379379378934e-01 1.407201898087474812e-01
-9.359359359359359365e-01 1.470504221175201465e-01
-9.339339339339339796e-01 1.532044584574385471e-01
-9.319319319319319117e-01 1.595027543213301535e-01
-9.299299299299299548e-01 1.656580642735572262e-01
-9.279279279279278869e-01 1.719241718185801071e-01
-9.259259259259259300e-01 1.780795014665499110e-01
-9.239239239239238621e-01 1.843133291533346485e-01
-9.219219219219219053e-01 1.904672018356936836e-01
-9.199199199199199484e-01 1.966687984945528211e-01
-9.179179179179178805e-01 2.028195444334438269e-01
-9.159159159159159236e-01 2.089890789409153682e-01
-9.139139139139138557e-01 2.151348641507200565e-01
-9.119119119119118988e-01 2.212726050382708420e-01
-9.099099099099099419e-01 2.274114593311968857e-01
-9.079079079079078740e-01 2.335177545890321782e-01
-9.059059059059059171e-01 2.396475985123721064e-01
-9.039039039039038492e-01 2.457228558238670479e-01
-9.019019019019018923e-01 2.518415263826586648e-01
-8.998998998998999355e-01 2.578861939980299778e-01
-8.978978978978978676e-01 2.639914690359857485e-01
-8.958958958958959107e-01 2.700060174675367186e-01
-8.938938938938938428e-01 2.760956385981039318e-01
-8.918918918918918859e-01 2.820805432939670898e-01
-8.898898898898899290e-01 2.881522372922094566e-01
-8.878878878878878611e-01 2.941079624209133048e-01
-8.858858858858859042e-01 3.001594610053924805e-01
-8.838838838838838363e-01 3.060864444600596701e-01
-8.818818818818818794e-01 3.121155024117965304e-01
-8.798798798798799226e-01 3.180141421203144803e-01
-8.778778778778778547e-01 3.240185537031696761e-01
-8.758758758758758978e-01 3.298891953094167939e-01
-8.738738738738738299e-01 3.358668089727484540e-01
-8.718718718718718730e-01 3.417097349339074941e-01
-8.698698698698699161e-01 3.476584662939352643e-01
-8.678678678678678482e-01 3.534738864202376929e-01
-8.658658658658658913e-01 3.593917295312579752e-01
-8.638638638638638234e-01 3.651797729770694390e-01
-8.618618618618618665e-01 3.710648099172842995e-01
-8.598598598598599096e-01 3.768255186163995685e-01
-8.578578578578578417e-01 3.826759274257041099e-01
