x U
-1.000000000000000000e+00 -6.995592137961643975e-02
-9.974968710888610923e-01 -6.215206906020964012e-02
-9.949937421777221846e-01 -5.375764395886995645e-02
-9.924906132665832770e-01 -4.601309790064514460e-02
-9.899874843554442583e-01 -3.762233396584721556e-02
-9.874843554443053506e-01 -2.992250181803768685e-02
-9.849812265331664429e-01 -2.154357621299184816e-02
-9.824780976220275353e-01 -1.387567354026970380e-02
-9.799749687108886276e-01 -5.516267554055638220e-03
-9.774718397997497199e-01 2.130716862516059389e-03
-9.749687108886108122e-01 1.046354076995087770e-02
-9.724655819774717935e-01 1.809889464711233673e-02
-9.699624530663328859e-01 2.639878154594715517e-02
-9.674593241551939782e-01 3.403013260898418019e-02
-9.649561952440550705e-01 4.229149318556391784e-02
-9.624530663329161628e-01 4.992488506195794096e-02
-9.599499374217772552e-01 5.814292663661153882e-02
-9.574468085106383475e-01 6.578290557721491738e-02
-9.549436795994993288e-01 7.395363948569294577e-02
-9.524405506883604211e-01 8.160335026445242335e-02
-9.499374217772215134e-01 8.972357889941796893e-02
-9.474342928660826058e-01 9.738486819207417544e-02
-9.449311639549436981e-01 1.054521548476965859e-01
-9.424280350438047904e-01 1.131256803773380282e-01
-9.399249061326657717e-01 1.211383048710587829e-01
-9.374217772215268640e-01 1.288236486291418625e-01
-9.349186483103879564e-01 1.367805514928302490e-01
-9.324155193992490487e-01 1.444763353936465156e-01
-9.299123904881101410e-01 1.523770532340367190e-01
-9.274092615769712333e-01 1.600810556342907587e-01
-9.249061326658323257e-01 1.679256500625093129e-01
-9.224030037546933070e-01 1.756349216715366035e-01
-9.198998748435543993e-01 1.834239039960116058e-01
-9.173967459324154916e-01 1.911348818122714510e-01
-9.148936170212765839e-01 1.988691354809127565e-01
-9.123904881101376763e-01 2.065777535131933795e-01
-9.098873591989987686e-01 2.142584560815098127e-01
-9.073842302878598609e-01 2.219602517453396762e-01
-9.048811013767208422e-01 2.295887979394853895e-01
-9.023779724655819345e-01 2.372790131575396033e-01
-8.998748435544430269e-01 2.448569403968547942e-01
