x U
-1.000000000000000000e+00 -8.008955695434477606e-02
-9.971387696709584914e-01 -7.118954504078507661e-02
-9.942775393419169827e-01 -6.150583581484572737e-02
-9.914163090128755851e-01 -5.269041001099464272e-02
-9.885550786838340764e-01 -4.301422697045724497e-02
-9.856938483547925678e-01 -3.425872835936558114e-02
-9.828326180257510591e-01 -2.460341354515610535e-02
-9.799713876967095505e-01 -1.588669673117509146e-02
-9.771101573676681529e-01 -6.264528460619265063e-03
-9.742489270386266442e-01 2.431128068439159136e-03
-9.713876967095851356e-01 1.200917522509664138e-02
-9.685264663805436269e-01 2.069819577308955327e-02
-9.656652360515021183e-01 3.022260836228708031e-02
-9.628040057224606096e-01 3.891627987514234555e-02
-9.599427753934192120e-01 4.837909073847621727e-02
-9.570815450643777034e-01 5.708575142253768248e-02
-9.542203147353361947e-01 6.648056278973500655e-02
-9.513590844062946861e-01 7.520581473559502517e-02
-9.484978540772531774e-01 8.452776890007007715e-02
-9.456366237482117798e-01 9.327470976228398325e-02
-9.427753934191702712e-01 1.025204164998960582e-01
-9.399141630901287625e-01 1.112898852418451462e-01
-9.370529327610872539e-01 1.204573145669003004e-01
-9.341917024320457452e-01 1.292481463643496697e-01
-9.313304721030042366e-01 1.383364946023707132e-01
-9.284692417739628389e-01 1.471457801889361761e-01
-9.256080114449213303e-01 1.561553166945348625e-01
-9.227467811158798217e-01 1.649786617087717622e-01
-9.198855507868383130e-01 1.739105628799877401e-01
-9.170243204577968044e-01 1.827423431193850034e-01
-9.141630901287554067e-01 1.915985196678343105e-01
-9.113018597997138981e-01 2.004321285535736741e-01
-9.084406294706723894e-01 2.092150512926821138e-01
-9.055793991416308808e-01 2.180431362855342614e-01
-9.027181688125893722e-01 2.267556650062934887e-01
-8.998569384835479745e-01 2.355703501749076834e-01
-8.969957081545064659e-01 2.442155694987838688e-01
-8.941344778254649572e-01 2.530086619146912907e-01
-8.912732474964234486e-01 2.615897273540953027e-01
-8.884120171673819399e-01 2.703529054620413818e-01
-8.855507868383405423e-01 2.788729022870378715e-01
-8.826895565092990337e-01 2.875978848654652253e-01
-8.798283261802575250e-01 2.960597017770572048e-01
-8.769670958512160164e-01 3.047383965532979855e-01
-8.741058655221745077e-01 3.131446156035753159e-01
-8.712446351931331101e-01 3.217692470148366124e-01
-8.683834048640914904e-01 3.301220506965564239e-01
-8.655221745350500928e-01 3.386852666854252014e-01
-8.626609442060085842e-01 3.469863626411534563e-01
-8.597997138769670755e-01 3.554813207386342544e-01
-8.569384835479256779e-01 3.637318841147582638e-01
-8.540772532188840582e-01 3.721523173912839044e-01
-8.512160228898426606e-01 3.803529504862042110e-01
-8.483547925608011520e-01 3.886932142394854406e-01
-8.454935622317596433e-01 3.968439227686412774e-01
-8.426323319027181347e-01 4.050990230650587942e-01
-8.397711015736766260e-01 4.131992080880048657e-01
