x U
-1.000000000000000000e+00 -2.421840940759823965e-02
-9.979979979979980431e-01 -1.793839011467890029e-02
-9.959959959959959752e-01 -1.159758953861424885e-02
-9.939939939939940183e-01 -5.318334078245281864e-03
-9.919919919919919504e-01 1.023098446119344437e-03
-9.899899899899899935e-01 7.300655960954416379e-03
-9.879879879879880367e-01 1.364169726332606185e-02
-9.859859859859859688e-01 1.991662212286773176e-02
-9.839839839839840119e-01 2.625624930224673692e-02
-9.819819819819819440e-01 3.252760634443677135e-02
-9.799799799799799871e-01 3.886479694960082165e-02
-9.779779779779780302e-01 4.513165070497105608e-02
-9.759759759759759623e-01 5.146538291427890655e-02
-9.739739739739740054e-01 5.772679775121817430e-02
-9.719719719719719375e-01 6.405605055170955631e-02
-9.699699699699699806e-01 7.031109082208672478e-02
-9.679679679679680238e-01 7.663484418785118657e-02
-9.659659659659659559e-01 8.288257437297043284e-02
-9.639639639639639990e-01 8.919980944276482970e-02
-9.619619619619619311e-01 9.543929429962676181e-02
-9.599599599599599742e-01 1.017489935537131823e-01
-9.579579579579580173e-01 1.079792982615550706e-01
-9.559559559559559494e-01 1.142804456977445371e-01
-9.539539539539539925e-01 1.205006360048370972e-01
-9.519519519519519246e-01 1.267922173137046304e-01
-9.499499499499499677e-01 1.330013596843752366e-01
-9.479479479479478998e-01 1.392823624236376734e-01
-9.459459459459459429e-01 1.454795241854968946e-01
-9.439439439439439861e-01 1.517489379535172100e-01
-9.419419419419419182e-01 1.579331874448631767e-01
-9.399399399399399613e-01 1.641900040532684457e-01
-9.379379379379378934e-01 1.703604107706384041e-01
-9.359359359359359365e-01 1.766036244160256730e-01
-9.339339339339339796e-01 1.827592591618694140e-01
-9.319319319319319117e-01 1.889878665965839255e-01
-9.299299299299299548e-01 1.951278016270350801e-01
-9.279279279279278869e-01 2.013408023289896820e-01
-9.259259259259259300e-01 2.074641115017024084e-01
-9.239239239239238621e-01 2.136605078432288751e-01
-9.219219219219219053e-01 2.197662667652574842e-01
-9.199199199199199484e-01 2.259450641809541971e-01
-9.179179179179178805e-01 2.320323503566493750e-01
-9.159159159159159236e-01 2.381925575102182835e-01
-9.139139139139138557e-01 2.442604504891061346e-01
-9.119119119119118988e-01 2.504010794391542949e-01
-9.099099099099099419e-01 2.564486609637778303e-01
-9.079079079079078740e-01 2.625687273285592371e-01
-9.059059059059059171e-01 2.685950814822527510e-01
-9.039039039039038492e-01 2.746936046033368606e-01
-9.019019019019018923e-01 2.806978179578976107e-01
-8.998998998998999355e-01 2.867738210627441831e-01
-8.978978978978978676e-01 2.927549828259841114e-01
-8.958958958958959107e-01 2.988074931894020292e-01
-8.938938938938938428e-01 3.047646953525469660e-01
-8.918918918918918859e-01 3.107927444570195430e-01
-8.898898898898899290e-01 3.167250819419268892e-01
-8.878878878878878611e-01 3.227277056367866548e-01
-8.858858858858859042e-01 3.286342764429604490e-01
-8.838838838838838363e-01 3.346105151023877622e-01
-8.818818818818818794e-01 3.404904204537539947e-01
-8.798798798798799226e-01 3.464393191335919941e-01
-8.778778778778778547e-01 3.522916636250094102e-01
-8.758758758758758978e-01 3.582122722183738728e-01
-8.738738738738738299e-01 3.640361639618511225e-01
-8.718718718718718730e-01 3.699275373535093614e-01
-8.698698698698699161e-01 3.757220881241046251e-01
-8.678678678678678482e-01 3.815832863436172673e-01
-8.658658658658658913e-01 3.873476117249864958e-01
-8.638638638638638234e-01 3.931777000985898773e-01
-8.618618618618618665e-01 3.989109196281624969e-01
-8.598598598598599096e-01 4.047089689293707493e-01
-8.578578578578578417e-01 4.104102062431143061e-01
-8.558558558558558849e-01 4.161752928420341391e-01
