x U
-1.000000000000000000e+00 -3.815946330288457616e-02
-9.974968710888610923e-01 -3.031306870341679907e-02
-9.949937421777221846e-01 -2.237043394744077374e-02
-9.924906132665832770e-01 -1.452453486308376111e-02
-9.899874843554442583e-01 -6.579709518741446925e-03
-9.874843554443053506e-01 1.263897806506867954e-03
-9.849812265331664429e-01 9.208900436385987140e-03
-9.824780976220275353e-01 1.704841767613227144e-02
-9.799749687108886276e-01 2.499158491564638235e-02
-9.774718397997497199e-01 3.282521209366948828e-02
-9.749687108886108122e-01 4.076453246113935502e-02
-9.724655819774717935e-01 4.859046838596368240e-02
-9.699624530663328859e-01 5.652393215803776239e-02
-9.674593241551939782e-01 6.434037485938716439e-02
-9.649561952440550705e-01 7.226597463184006309e-02
-9.624530663329161628e-01 8.007112179884971759e-02
-9.599499374217772552e-01 8.798685304396602902e-02
-9.574468085106383475e-01 9.577890246503471816e-02
-9.549436795994993288e-01 1.036827640854618565e-01
-9.524405506883604211e-01 1.114599140896182505e-01
-9.499374217772215134e-01 1.193499089685934739e-01
-9.474342928660826058e-01 1.271103588682491459e-01
-9.449311639549436981e-01 1.349844944160888127e-01
-9.424280350438047904e-01 1.427264449510533273e-01
-9.399249061326657717e-01 1.505827336477975065e-01
-9.374217772215268640e-01 1.583043874304270737e-01
-9.349186483103879564e-01 1.661408473645452633e-01
-9.324155193992490487e-01 1.738404093258906491e-01
-9.299123904881101410e-01 1.816550647289499332e-01
-9.274092615769712333e-01 1.893307425657750065e-01
-9.249061326658323257e-01 1.971216243429644299e-01
-9.224030037546933070e-01 2.047716289655041877e-01
-9.198998748435543993e-01 2.125367752219274042e-01
-9.173967459324154916e-01 2.201593212022478208e-01
-9.148936170212765839e-01 2.278967777648820414e-01
-9.123904881101376763e-01 2.354900837857159812e-01
-9.098873591989987686e-01 2.431979047209515965e-01
-9.073842302878598609e-01 2.507601940248641026e-01
-9.048811013767208422e-01 2.584364421515315535e-01
-9.023779724655819345e-01 2.659659429902822558e-01
-8.998748435544430269e-01 2.736086903880768917e-01
-8.973717146433041192e-01 2.811036364720420067e-01
-8.948685857321652115e-01 2.887109649852620530e-01
-8.923654568210263038e-01 2.961695959327803052e-01
-8.898623279098873962e-01 3.037395976692874311e-01
-8.873591989987483775e-01 3.111601594557882877e-01
-8.848560700876094698e-01 3.186909372811098651e-01
-8.823529411764705621e-01 3.260716826878877206e-01
-8.798498122653316544e-01 3.335613507143782019e-01
-8.773466833541927468e-01 3.409005397768657408e-01
-8.748435544430538391e-01 3.483472238478514393e-01
-8.723404255319149314e-01 3.556431243032561196e-01
-8.698372966207759127e-01 3.630449624720757940e-01
-8.673341677096370050e-01 3.702958502062451140e-01
-8.648310387984980974e-01 3.776509932101178024e-01
-8.623279098873591897e-01 3.848551527034738129e-01
-8.598247809762202820e-01 3.921617644321177543e-01
