1.599372847976869496e-04 -1.006948450956898222e-01 -1.379355687772025330e-01 -2.085663400753025309e-01 -2.302272033196565704e-01 -3.874927543770354671e-02 2.843406772428229146e-01 5.110168360436823098e-01 6.336029921904792195e-01 7.688511303106401185e-01 8.232200039002101066e-01 6.715309317708438863e-01
1.675905076982131005e-04 -1.054035281268565077e-01 -1.431105833470169564e-01 -2.109596746528947242e-01 -2.318599111785737410e-01 -4.117829833644105764e-02 2.832601743117871274e-01 5.116053382109756464e-01 6.323019520795813975e-01 7.639807851479335499e-01 8.179172064509460105e-01 6.686735798239337170e-01
1.755879431788669013e-04 -1.100847180603459763e-01 -1.482637843213193141e-01 -2.133042803438873480e-01 -2.334065318103429876e-01 -4.355218361577998382e-02 2.821591384150292647e-01 5.121524863198653188e-01 6.309748094321571132e-01 7.590490918344888760e-01 8.125272359866558824e-01 6.657957880551639285e-01
1.839439650354022810e-04 -1.147365339158512992e-01 -1.533940719185512280e-01 -2.156004730130293146e-01 -2.348676622349702703e-01 -4.587014225075616153e-02 2.810374445141479161e-01 5.126573306464730084e-01 6.296208215527647756e-01 7.540570734944781472e-01 8.070513327556759764e-01 6.628981226212942168e-01
1.926734940333373004e-04 -1.193574740908242837e-01 -1.584999368809458797e-01 -2.178488962689526798e-01 -2.362436695383396124e-01 -4.813181965771204385e-02 2.798952490370105739e-01 5.131186162136567308e-01 6.282394393082685324e-01 7.490056255470572966e-01 8.014909995776360319e-01 6.599808429077750338e-01
2.017920162815620177e-04 -1.239456837549798573e-01 -1.635802727507772447e-01 -2.200498885141507766e-01 -2.375351677883552615e-01 -5.033647622273407229e-02 2.787324770348026393e-01 5.135353825639688008e-01 6.268299328580820839e-01 7.438957682549108830e-01 7.958475788791055106e-01 6.570444796640217966e-01
2.113156021165354286e-04 -1.284996791450875586e-01 -1.686335854871778006e-01 -2.222040847515237283e-01 -2.387425774167754033e-01 -5.248376212713003197e-02 2.775492813315637020e-01 5.139064213790173197e-01 6.253916997227119134e-01 7.387284557652604722e-01 7.901226080016797715e-01 6.540893274836205862e-01
2.212609255067742248e-04 -1.330176355129201182e-01 -1.736587630837525265e-01 -2.243118439645024886e-01 -2.398665275480726111e-01 -5.457298975221905324e-02 2.763456362258034371e-01 5.142307635675517075e-01 6.239240241637937778e-01 7.335047059591820462e-01 7.843175274656052354e-01 6.511158831197698671e-01
2.316452839873209052e-04 -1.374980896131462182e-01 -1.786543292152703022e-01 -2.263737892208477209e-01 -2.409074907378053187e-01 -5.660381596287296369e-02 2.751216902648244700e-01 5.145072487971135144e-01 6.224262536906055576e-01 7.282255293771683347e-01 7.784339082254360109e-01 6.481244738802051097e-01
2.424866191338682063e-04 -1.419392505914569835e-01 -1.836191675401670775e-01 -2.283902979324197724e-01 -2.418661094619110608e-01 -5.857560735213409447e-02 2.738774657179947059e-01 5.147349018824355360e-01 6.208976875359795145e-01 7.228919424344208977e-01 7.724732841011433537e-01 6.451155645288964013e-01
2.538035375861857272e-04 -1.463396783859370609e-01 -1.885518217789290130e-01 -2.303619781128044552e-01 -2.427429069408315043e-01 -6.048802965895234279e-02 2.726131065140877108e-01 5.149126113861638432e-01 6.193376270911208348e-01 7.175050091997492441e-01 7.664372590673770302e-01 6.420895121182983445e-01
2.656153326304482205e-04 -1.506976197205136814e-01 -1.934511725458942510e-01 -2.322892232753225317e-01 -2.435385375674427033e-01 -6.234050555703164742e-02 2.713286812252026503e-01 5.150393989546550033e-01 6.177453871099234384e-01 7.120657458925389038e-01 7.603274548422936929e-01 6.390467519195458523e-01
2.779420063500295953e-04 -1.550116603602181287e-01 -1.983157857697686044e-01 -2.341726234706666687e-01 -2.442535735538698682e-01 -6.413271208568023518e-02 2.700243291145872360e-01 5.151142025858396201e-01 6.161202272447459105e-01 7.065752667910246698e-01 7.541455080617711637e-01 6.359876673908880784e-01
2.908042923542431663e-04 -1.592800881569205740e-01 -2.031445403809085393e-01 -2.360125858340495208e-01 -2.448886800292086330e-01 -6.586412954166434575e-02 2.687001630404893260e-01 5.151360440147088049e-01 6.144614780598481873e-01 7.010345894630739538e-01 7.478931224333166261e-01 6.329126671928824166e-01
3.042236790944484307e-04 -1.635015173152278567e-01 -2.079360265129504004e-01 -2.378096797541431329e-01 -2.454444763326990853e-01 -6.753444889001347651e-02 2.673563178116459271e-01 5.151039108947594869e-01 6.127683622621326043e-01 6.954448746986969798e-01 7.415719670499087979e-01 6.298221575832758656e-01
3.182224337768458809e-04 -1.676742802232968621e-01 -2.126891228328667005e-01 -2.395643233782006332e-01 -2.459216373850734716e-01 -6.914320928799858046e-02 2.659929482507917275e-01 5.150168285838432336e-01 6.110402263119792954e-01 6.898071431551694443e-01 7.351838212898250680e-01 6.267165237808925982e-01
3.328236268811875795e-04 -1.717970220981638874e-01 -2.174024455125966870e-01 -2.412770629420232793e-01 -2.463208276197854096e-01 -7.069011841397114526e-02 2.646101851444151443e-01 5.148738343399322792e-01 6.092762611073788692e-01 6.841225981310471438e-01 7.287303865785086376e-01 6.235961910662854990e-01
3.480511572944895997e-04 -1.758681231248286903e-01 -2.220748744282698695e-01 -2.429483248873837153e-01 -2.466427310223854585e-01 -7.217477524005605494e-02 2.632082226961064975e-01 5.146739609019199690e-01 6.074758289418037416e-01 6.783922652363099104e-01 7.222135113304370968e-01 6.204615245781148758e-01
3.639297780687468335e-04 -1.798862620570401694e-01 -2.267050534632383818e-01 -2.445786300128017787e-01 -2.468880549422653170e-01 -7.359690707108970664e-02 2.617871882872828682e-01 5.144162948572004179e-01 6.056380943146060236e-01 6.726173860396582604e-01 7.156349291880041985e-01 6.173129647634415518e-01
3.804851228114436998e-04 -1.838498699833299443e-01 -2.312918652188138136e-01 -2.461684102521427830e-01 -2.470574919018535265e-01 -7.495617338720773903e-02 2.603473126992419395e-01 5.140998802559768599e-01 6.037624351925028332e-01 6.667989930192587122e-01 7.089965507404455414e-01 6.141508601475134110e-01
3.977437327175396267e-04 -1.877576616611876803e-01 -2.358339828062721855e-01 -2.477181588863807682e-01 -2.471517898655179735e-01 -7.625232412226548573e-02 2.588887206749122538e-01 5.137238525618453844e-01 6.018479952930023691e-01 6.609383616073263301e-01 7.023001416759713234e-01 6.109756624917369594e-01
4.157330842514106971e-04 -1.916081220297751186e-01 -2.403302931032841039e-01 -2.492283104769039970e-01 -2.471716495442865535e-01 -7.748507971806764538e-02 2.574116765920606564e-01 5.132872711886621309e-01 5.998941680479948912e-01 6.550365330524726692e-01 6.955476677539471630e-01 6.077877071994558511e-01
4.344816174870191612e-04 -1.954000042515623980e-01 -2.447794998131606892e-01 -2.506993289083443988e-01 -2.471178571160860260e-01 -7.865421579398633456e-02 2.559163034367852307e-01 5.127893198885575821e-01 5.979000821520583653e-01 6.490948121384318981e-01 6.887409264231613149e-01 6.045874535743718248e-01
4.540187651143915912e-04 -1.991318498984946117e-01 -2.491804956681119010e-01 -2.521316484655178325e-01 -2.469911212925525734e-01 -7.975951398893092736e-02 2.544028960640744019e-01 5.122290775656861417e-01 5.958651462907752494e-01 6.431142507131571984e-01 6.818819315429822669e-01 6.013752273414408878e-01
4.743749821202442431e-04 -2.028024528651200531e-01 -2.535320161798994554e-01 -2.535257019563658676e-01 -2.467922639849248478e-01 -8.080077868387480766e-02 2.528715766670669995e-01 5.116057755798886220e-01 5.937884799756614207e-01 6.370961783529079936e-01 6.749725118716257688e-01 5.981514917224647343e-01
4.955817761503326273e-04 -2.064104139684070915e-01 -2.578329615325259394e-01 -2.548819204678631767e-01 -2.465220018583592354e-01 -8.177785275272383969e-02 2.513226673591809068e-01 5.109185164813601077e-01 5.916695069717849975e-01 6.310416592060626995e-01 6.680147223040577842e-01 5.949165660948784184e-01
5.176717385608596437e-04 -2.099545700797979808e-01 -2.620821001200824840e-01 -2.562007042460563433e-01 -2.461811900191954172e-01 -8.269057240062477332e-02 2.497562905555684443e-01 5.101665785021795019e-01 5.895073434709223736e-01 6.249520430888761968e-01 6.610104222460946310e-01 5.916709141813667472e-01
5.406785761659494262e-04 -2.134335836990380597e-01 -2.662783411870328076e-01 -2.574824782635752873e-01 -2.457705531606960703e-01 -8.353884159672649024e-02 2.481727923463216134e-01 5.093490919810870210e-01 5.873014282169576328e-01 6.188284079750054900e-01 6.539617006340064931e-01 5.884148521737746496e-01
5.646371436879378449e-04 -2.168463368291084215e-01 -2.704204869467128902e-01 -2.587276089109729060e-01 -2.452909770081040663e-01 -8.432253138779691182e-02 2.465722964055471200e-01 5.084653812677468743e-01 5.850508799151706851e-01 6.126721194229414191e-01 6.468704466111527829e-01 5.851488411357932407e-01
5.895834769168332512e-04 -2.201915559116333632e-01 -2.745074573167725074e-01 -2.599365121562187686e-01 -2.447431944600931275e-01 -8.504160653981870932e-02 2.449551694898057519e-01 5.075146085794411954e-01 5.827551522928047234e-01 6.064842705380398824e-01 6.397387762883242068e-01 5.818731970188117941e-01
6.155548265850050143e-04 -2.234681701379938323e-01 -2.785380891356962207e-01 -2.611095194286360277e-01 -2.441281192656052645e-01 -8.569597588355717943e-02 2.433215375640916112e-01 5.064961436418117247e-01 5.804133723224762509e-01 6.002662382210265379e-01 6.325686073578563606e-01 5.785883753665613805e-01
6.425896929627735853e-04 -2.266749719683994468e-01 -2.825113146040817425e-01 -2.622470348481911739e-01 -2.434464927902050269e-01 -8.628566454271362207e-02 2.416717847450432499e-01 5.054091845521511139e-01 5.780250088514872209e-01 5.940191317610858945e-01 6.253620764160677803e-01 5.752946945788802724e-01
6.707278611801439916e-04 -2.298109397344070270e-01 -2.864260058667366105e-01 -2.633493539612027923e-01 -2.426992542101985839e-01 -8.681062197123891322e-02 2.400060402908127943e-01 5.042531457123267113e-01 5.755892027492853780e-01 5.877443351365041480e-01 6.181211282141809704e-01 5.719926021503303204e-01
7.000104372795610186e-04 -2.328749338058069274e-01 -2.902811090073563749e-01 -2.644168662633041289e-01 -2.418871536856758708e-01 -8.727093308754162171e-02 2.383247024054189478e-01 5.030272649799337747e-01 5.731054382742498676e-01 5.814429745886613432e-01 6.108479133660050797e-01 5.686824213307176690e-01
7.304798850040753648e-04 -2.358659834940578515e-01 -2.940755320400932349e-01 -2.654498306759600634e-01 -2.410111532395401990e-01 -8.766659067859979004e-02 2.366279045905611000e-01 5.017310008004591815e-01 5.705728756573822391e-01 5.751164370762050781e-01 6.035444018741383809e-01 5.653645893923456844e-01
7.621800633248740960e-04 -2.387830187809475146e-01 -2.978082365160169553e-01 -2.664486193803624614e-01 -2.400720122027888148e-01 -8.799773878622048351e-02 2.349160559260353165e-01 5.003636345217056247e-01 5.679910150308777883e-01 5.687658662541599242e-01 5.962127521589699608e-01 5.620394365259662184e-01
7.951562647116372550e-04 -2.416251216789108702e-01 -3.014781667703284040e-01 -2.674134541070493643e-01 -2.390707128951783944e-01 -8.826441608680932194e-02 2.331892950358865346e-01 4.989246680890364050e-01 5.653590412513552765e-01 5.623926481586210002e-01 5.888549573405207349e-01 5.587073879808532872e-01
8.294552541486258567e-04 -2.443912932931508741e-01 -3.050843013840333073e-01 -2.683446871371649167e-01 -2.380080242270530555e-01 -8.846682498028320130e-02 2.314480387500301162e-01 4.974134298942383126e-01 5.626764709719876967e-01 5.559979439958313563e-01 5.814731777213391073e-01 5.553687826536302108e-01
8.651253088989395304e-04 -2.470806699332963596e-01 -3.086256213608101762e-01 -2.692425026157935219e-01 -2.368849463104504560e-01 -8.860505241349939110e-02 2.296924316049280823e-01 4.958294649457848369e-01 5.599425187070803389e-01 5.495831351922878527e-01 5.740694270760404727e-01 5.520240323505365421e-01
9.022162590187535582e-04 -2.496923251464245319e-01 -3.121011238470409177e-01 -2.701072304601959129e-01 -2.357022580596644656e-01 -8.867935829821131655e-02 2.279228951631562250e-01 4.941721520348167918e-01 5.571567184704957487e-01 5.431494003082070199e-01 5.666458619742044123e-01 5.486734861046378420e-01
9.407795286227705429e-04 -2.522254510049299348e-01 -3.155098267652583499e-01 -2.709390170027183298e-01 -2.344609749324238490e-01 -8.868988003765437833e-02 2.261395805603891584e-01 4.924410789176706937e-01 5.543183192074524479e-01 5.366981127058769729e-01 5.592045140571128004e-01 5.453175412410958822e-01
9.808681779015144576e-04 -2.546791946217725200e-01 -3.188507473305788320e-01 -2.717381674708669315e-01 -2.331618862727017905e-01 -8.863693413981631186e-02 2.243429112022589933e-01 4.906356779229412157e-01 5.514268733284843904e-01 5.302304677622328155e-01 5.517475308721238036e-01 5.419565580240270908e-01
1.022536945890440080e-03 -2.570528051616911003e-01 -3.221229405450729000e-01 -2.725047903198457577e-01 -2.318060205067615787e-01 -8.852071043767216485e-02 2.225330453951999132e-01 4.887555793721269359e-01 5.484816687016557113e-01 5.237478275649593007e-01 5.442769588237039713e-01 5.385909186359199019e-01
1.065842293990149937e-03 -2.593455042320697568e-01 -3.253254451593678986e-01 -2.732391639145439477e-01 -2.303941778209971925e-01 -8.834158106081545225e-02 2.207104056432159789e-01 4.868002720365712799e-01 5.454822773659543378e-01 5.172514034307114095e-01 5.367949314843492026e-01 5.352209953351293459e-01
1.110842450236310813e-03 -2.615565992786914040e-01 -3.284573533335201079e-01 -2.739413589270934812e-01 -2.289273973125553197e-01 -8.809979001757245465e-02 2.188751578703788392e-01 4.847694287603879770e-01 5.424280303047261942e-01 5.107425432136811771e-01 5.293035066175163506e-01 5.318471548647155656e-01
1.157597454317143594e-03 -2.636853871359019497e-01 -3.315177267798317673e-01 -2.746116248537526228e-01 -2.274064903968611717e-01 -8.779576403444290522e-02 2.170277210938101609e-01 4.826625974178500034e-01 5.393185206085822081e-01 5.042224729588693499e-01 5.218047992101414456e-01 5.284697819190870005e-01
1.206169203335581436e-03 -2.657312345739484272e-01 -3.345056948200773594e-01 -2.752499948316758926e-01 -2.258325046324965724e-01 -8.742980280005679949e-02 2.151682691704919492e-01 4.804794934776114856e-01 5.361531262549648069e-01 4.976925235827087124e-01 5.143008746993766866e-01 5.250892278529220025e-01
1.256621498312412901e-03 -2.676935141906230387e-01 -3.374203435102199333e-01 -2.758566876619221730e-01 -2.242062630122586830e-01 -8.700238657069007953e-02 2.132972152168641777e-01 4.782197263227088713e-01 5.329314629925937519e-01 4.911539343228866206e-01 5.067938252182132564e-01 5.217058899320652365e-01
1.309020091425895432e-03 -2.695716529748757861e-01 -3.402608392703185825e-01 -2.764316993442940129e-01 -2.225288194422558041e-01 -8.651387196892194875e-02 2.114147412019581618e-01 4.758830542939104236e-01 5.296529593479462061e-01 4.846080167077314038e-01 4.992857199349403086e-01 5.183201044998425600e-01
1.363432733982520954e-03 -2.713650996288169415e-01 -3.430262938347108381e-01 -2.769752163488315433e-01 -2.208010087916314479e-01 -8.596479167759166207e-02 2.095212521087949087e-01 4.734691504281994812e-01 5.263172555062312075e-01 4.780560213220716448e-01 4.917786241984518081e-01 5.149322812416520234e-01
1.419929225112647820e-03 -2.730733421017721985e-01 -3.457159105986807868e-01 -2.774871980806106753e-01 -2.190238893016457911e-01 -8.535556024714575918e-02 2.076169380592368108e-01 4.709778163298978804e-01 5.229238337674051440e-01 4.714992381055619908e-01 4.842746067358310591e-01 5.115427421665972307e-01
1.478581461183896707e-03 -2.746959053463624012e-01 -3.483288282597534202e-01 -2.779677972435641853e-01 -2.171983079573588105e-01 -8.468676165280207557e-02 2.057021938585052168e-01 4.684087905709037880e-01 5.194723606889938283e-01 4.649389268530136898e-01 4.767757025119267467e-01 5.081519089631969521e-01
1.539463485924227534e-03 -2.762323388585458672e-01 -3.508642870132462899e-01 -2.784169373310974582e-01 -2.153253254290242724e-01 -8.395886910082960009e-02 2.037772176836919746e-01 4.657619185498418357e-01 5.159623752351657489e-01 4.583763539573986745e-01 4.692839754410592090e-01 5.047600902542775936e-01
1.602651541245613508e-03 -2.776822437943914923e-01 -3.533214537526165877e-01 -2.788347360553116716e-01 -2.134058009888219476e-01 -8.317251669759014032e-02 2.018423923112759588e-01 4.630370059892631729e-01 5.123935724119166313e-01 4.518127860164311005e-01 4.618014268228135544e-01 5.013677190761185454e-01
1.668224118758306193e-03 -2.790452316250256470e-01 -3.556996052533099029e-01 -2.792210818168086583e-01 -2.114407959394768444e-01 -8.232823676304572291e-02 1.998979237396219244e-01 4.602339427450515830e-01 5.087655504045424104e-01 4.452494641510874041e-01 4.543301112210413883e-01 4.979750918520512992e-01
1.736262011964549495e-03 -2.803209794715681435e-01 -3.579979377836744470e-01 -2.795760563267724041e-01 -2.094311819352387416e-01 -8.142671234922110868e-02 1.979441810619598230e-01 4.573526030422473965e-01 5.050780348645393936e-01 4.386876591096413591e-01 4.468719932931797811e-01 4.945826520996932651e-01
1.806848369119666044e-03 -2.815091610493779539e-01 -3.602157644419706206e-01 -2.798995138430099283e-01 -2.073780192266165556e-01 -8.046853507548226703e-02 1.959813777315639605e-01 4.543929219797222530e-01 5.013306854241745825e-01 4.321285852363226931e-01 4.394291135837486983e-01 4.911906854344958440e-01
1.880068746747179213e-03 -2.826095290173046282e-01 -3.623523119953285798e-01 -2.801914992892414191e-01 -2.052821918618172869e-01 -7.945443573154868655e-02 1.940098677013923634e-01 4.513548433763872603e-01 4.975232606769530164e-01 4.255735145594984892e-01 4.320033974187020287e-01 4.877996448073780300e-01
1.956011163793689670e-03 -2.836218194433482997e-01 -3.644069295772681127e-01 -2.804518338569012004e-01 -2.031447574673200251e-01 -7.838506514962086114e-02 1.920298713865649931e-01 4.482383484710814048e-01 4.936554836021867509e-01 4.190236333484750331e-01 4.245968665595487579e-01 4.844098065869850700e-01
2.034766156407907377e-03 -2.845458599107453246e-01 -3.663788755216653703e-01 -2.806805251227634801e-01 -2.009666124083761829e-01 -7.726120062744423755e-02 1.900417263394593714e-01 4.450434515128697810e-01 4.897271481083704248e-01 4.124802118523050454e-01 4.172114045802881033e-01 4.810216319583472955e-01
2.116426833327168799e-03 -2.853814487872738948e-01 -3.682675346864949240e-01 -2.808773624099292765e-01 -1.987488102284322156e-01 -7.608355185294851664e-02 1.880456593245826424e-01 4.417701808754198600e-01 4.857380421037432172e-01 4.059444071583043212e-01 4.098490096380759673e-01 4.776353897377098034e-01
2.201088931853467136e-03 -2.861284877845812757e-01 -3.700721979839563525e-01 -2.810423156189701399e-01 -1.964922594393842259e-01 -7.485294138044544521e-02 1.860419904277120506e-01 4.384186218261584833e-01 4.816879972370078367e-01 3.994174845186132528e-01 4.025115213832511363e-01 4.742515480247318505e-01
2.288850874399825375e-03 -2.867868373560488182e-01 -3.717922856692158495e-01 -2.811751435194380644e-01 -1.941980081543655257e-01 -7.357013712945126294e-02 1.840309520396175846e-01 4.349888509513640256e-01 4.775768676185754291e-01 3.929005709060544027e-01 3.952009095270632710e-01 4.708703698747110922e-01
2.379813825586566279e-03 -2.873564723669938537e-01 -3.734271221879126856e-01 -2.812757782384734395e-01 -1.918669767643736424e-01 -7.223600563670913577e-02 1.820128459038073965e-01 4.314810248854272778e-01 4.734045250897070400e-01 3.863949232319411897e-01 3.879189678522086404e-01 4.674923288928969911e-01
2.474081749865629596e-03 -2.878373149814517085e-01 -3.749761628552436554e-01 -2.813439494186500966e-01 -1.895002067146290547e-01 -7.085137216728415455e-02 1.799879092135051872e-01 4.278952695716403132e-01 4.691708909388370707e-01 3.799016375794003753e-01 3.806676327995014431e-01 4.641176842262462188e-01
2.571761469649885053e-03 -2.882294120692452388e-01 -3.764387665492262558e-01 -2.813795515489417309e-01 -1.870986299078965520e-01 -6.941714594195610988e-02 1.779564246793385596e-01 4.242318131300452655e-01 4.648758796536292537e-01 3.734219590812596357e-01 3.734486505461919181e-01 4.607469135171115560e-01
2.672962723922898704e-03 -2.885327469704560555e-01 -3.778144233043323474e-01 -2.813822866782495491e-01 -1.846632799906406941e-01 -6.793420843007957899e-02 1.759186333835504323e-01 4.204908320545719391e-01 4.605194803916687896e-01 3.669569522953974872e-01 3.662639194917414742e-01 4.573802738828481873e-01
2.777798227303277055e-03 -2.887474372406309553e-01 -3.791025272743334673e-01 -2.813520120242949951e-01 -1.821950999085960032e-01 -6.640351021162424483e-02 1.738747984918379841e-01 4.166726258503821168e-01 4.561016527165216994e-01 3.605078470776234001e-01 3.591151366546642132e-01 4.540182455040356335e-01
