x U
-1.000000000000000000e+00 -1.416354360996165407e-01
-9.949874686716791983e-01 -1.263523036604074778e-01
-9.899749373433583965e-01 -1.084663194401882941e-01
-9.849624060150375948e-01 -9.351253172205611919e-02
-9.799498746867167931e-01 -7.573138654317801421e-02
-9.749373433583959914e-01 -6.090057569192389858e-02
-9.699248120300751896e-01 -4.332278560726725292e-02
-9.649122807017543879e-01 -2.846430532133289656e-02
-9.598997493734335862e-01 -1.116430601764644391e-02
-9.548872180451127845e-01 3.821307810573210464e-03
-9.498746867167919827e-01 2.079505600186271758e-02
-9.448621553884711810e-01 3.596202155266983030e-02
-9.398496240601503793e-01 5.258610499310124864e-02
-9.348370927318295776e-01 6.795029056177137594e-02
-9.298245614035087758e-01 8.422340319701246414e-02
-9.248120300751879741e-01 9.976974041328690035e-02
-9.197994987468671724e-01 1.157084558300662952e-01
-9.147869674185463706e-01 1.313984539095943982e-01
-9.097744360902255689e-01 1.470323279033203812e-01
-9.047619047619047672e-01 1.628113220836240327e-01
-8.997493734335839655e-01 1.781778373765611212e-01
-8.947368421052631637e-01 1.939816687721811483e-01
-8.897243107769423620e-01 2.091214252120627837e-01
-8.847117794486215603e-01 2.248823212325010146e-01
-8.796992481203007586e-01 2.398347701226982709e-01
-8.746867167919799568e-01 2.554862685209557949e-01
-8.696741854636591551e-01 2.702861922023009345e-01
-8.646616541353383534e-01 2.857670230937111588e-01
-8.596491228070175517e-01 3.004418732479924303e-01
-8.546365914786967499e-01 3.156987784969023103e-01
-8.496240601503759482e-01 3.302669108106420781e-01
-8.446115288220551465e-01 3.452564364996415502e-01
-8.395989974937343447e-01 3.597262164840180909e-01
-8.345864661654135430e-01 3.744155601710150716e-01
-8.295739348370927413e-01 3.887852655420910852e-01
-8.245614035087719396e-01 4.031522949165716185e-01
-8.195488721804511378e-01 4.174107038370981626e-01
-8.145363408521303361e-01 4.314432871544644499e-01
-8.095238095238095344e-01 4.455708181357924125e-01
-8.045112781954887327e-01 4.592656199589422727e-01
-7.994987468671679309e-01 4.732358772103431588e-01
-7.944862155388471292e-01 4.865967764873405099e-01
-7.894736842105263275e-01 5.003783525601399607e-01
-7.844611528822055257e-01 5.134146352045315664e-01
-7.794486215538847240e-01 5.269730292836631858e-01
-7.744360902255639223e-01 5.396974956934961209e-01
-7.694235588972431206e-01 5.529970191059665474e-01
-7.644110275689223188e-01 5.654241300541872350e-01
-7.593984962406015171e-01 5.784296887395041775e-01
-7.543859649122807154e-01 5.905738523974228826e-01
-7.493734335839599137e-01 6.032525175239775717e-01
-7.443609022556391119e-01 6.151265975803131836e-01
-7.393483709273183102e-01 6.274488986180133399e-01
-7.343358395989975085e-01 6.390629999412786866e-01
-7.293233082706767068e-01 6.510038979066326004e-01
-7.243107769423559050e-01 6.623644632087481998e-01
-7.192982456140351033e-01 6.739039842793684842e-01
-7.142857142857143016e-01 6.850132138106486135e-01
-7.092731829573934998e-01 6.961367440804510087e-01
-7.042606516290726981e-01 7.069923313374882889e-01
-6.992481203007518964e-01 7.176905914036718626e-01
-6.942355889724310947e-01 7.282857517536767133e-01
-6.892230576441102929e-01 7.385544845744178577e-01
-6.842105263157894912e-01 7.488782409638727877e-01
-6.791979949874686895e-01 7.587176577041188086e-01
-6.741854636591478878e-01 7.687553383919687455e-01
-6.691729323308270860e-01 7.781693746873228346e-01
-6.641604010025062843e-01 7.879032722043451953e-01
-6.591478696741854826e-01 7.968987115006128663e-01
-6.541353383458646809e-01 8.063088496092435387e-01
-6.491228070175438791e-01 8.148943712071844425e-01
-6.441102756892230774e-01 8.239593272124648982e-01
-6.390977443609022757e-01 8.321445347116287472e-01
-6.340852130325814739e-01 8.408422676477708135e-01
-6.290726817042606722e-01 8.486367490755277743e-01
-6.240601503759398705e-01 8.569453895892995554e-01
-6.190476190476190688e-01 8.643578541134789850e-01
-6.140350877192982670e-01 8.722564187725025953e-01
-6.090225563909774653e-01 8.792939470491206722e-01
-6.040100250626566636e-01 8.867629477961643802e-01
-5.989974937343358619e-01 8.934303842200498336e-01
-5.939849624060150601e-01 9.004523122632136500e-01
-5.889724310776942584e-01 9.067518181711515801e-01
-5.839598997493734567e-01 9.133114902677936797e-01
-5.789473684210526550e-01 9.192422679535294794e-01
-5.739348370927318532e-01 9.253270313874921715e-01
-5.689223057644110515e-01 9.308852200337367488e-01
-5.639097744360902498e-01 9.364850202385480715e-01
-5.588972431077694480e-01 9.416637568957797466e-01
-5.538847117794486463e-01 9.467710783505345340e-01
-5.488721804511278446e-01 9.515607101671961221e-01
-5.438596491228070429e-01 9.561704066726325335e-01
-5.388471177944862411e-01 9.605588349018990835e-01
-5.338345864661654394e-01 9.646678694943930932e-01
-5.288220551378446377e-01 9.686410014910615818e-01
-5.238095238095238360e-01 9.722481190088714254e-01
-5.187969924812030342e-01 9.757904015364657901e-01
-5.137844611528822325e-01 9.788957582218639208e-01
-5.087719298245614308e-01 9.819907639003228050e-01
