x U
2.508361204013378476e-01 -5.801604175560245436e-01
2.575250836120401843e-01 -5.969479318218647856e-01
2.642140468227425210e-01 -6.139237181791626918e-01
2.709030100334448576e-01 -6.302034770113605910e-01
2.775919732441471943e-01 -6.466329717826947432e-01
2.842809364548495310e-01 -6.623758409368697420e-01
2.909698996655518677e-01 -6.782295342192278254e-01
2.976588628762542044e-01 -6.934071759216235975e-01
3.043478260869565410e-01 -7.086565047967482434e-01
3.110367892976588777e-01 -7.232414280304211296e-01
3.177257525083612144e-01 -7.378588274579018780e-01
3.244147157190635511e-01 -7.518244376449895183e-01
3.311036789297658878e-01 -7.657833901381733144e-01
3.377926421404682245e-01 -7.791040381422819072e-01
3.444816053511705611e-01 -7.923791221750505764e-01
3.511705685618728978e-01 -8.050301525449683471e-01
3.578595317725752345e-01 -8.175970896372725116e-01
3.645484949832775712e-01 -8.295548880103723599e-01
3.712374581939799079e-01 -8.413905884400457724e-01
3.779264214046822445e-01 -8.526326280208262887e-01
3.846153846153845812e-01 -8.637152351085990443e-01
3.913043478260869179e-01 -8.742201221349149565e-01
3.979933110367892546e-01 -8.845290550487356906e-01
4.046822742474915913e-01 -8.942765731553469211e-01
4.113712374581939279e-01 -9.037925681790996979e-01
4.180602006688962646e-01 -9.127637215652855129e-01
4.247491638795986013e-01 -9.214688717757847369e-01
4.314381270903009380e-01 -9.296459270808850039e-01
4.381270903010032747e-01 -9.375237203756722204e-01
4.448160535117056114e-01 -9.448902471636078104e-01
4.515050167224079480e-01 -9.519256025805497012e-01
4.581939799331102847e-01 -9.584665123316150614e-01
4.648829431438126214e-01 -9.646458145996739120e-01
4.715719063545149581e-01 -9.703473981052109787e-01
4.782608695652172948e-01 -9.756585303640111784e-01
4.849498327759196314e-01 -9.805084934170263944e-01
4.916387959866219681e-01 -9.849408680410265404e-01
4.983277591973243048e-01 -9.889283653133658092e-01
5.050167224080266415e-01 -9.924729527745959068e-01
5.117056856187289782e-01 -9.955886197689997053e-01
5.183946488294313149e-01 -9.982379754704476804e-01
5.250836120401336515e-01 -1.000473958433697463e+00
5.317725752508359882e-01 -1.002222247443577130e+00
5.384615384615383249e-01 -1.003572231125025693e+00
5.451505016722408836e-01 -1.004415250740348542e+00
5.518394648829432203e-01 -1.004874483878435365e+00
5.585284280936455570e-01 -1.004809683944608567e+00
5.652173913043478937e-01 -1.004375002362513980e+00
5.719063545150502303e-01 -1.003401503274070850e+00
5.785953177257525670e-01 -1.002071350464495136e+00
5.852842809364549037e-01 -1.000189958770650644e+00
5.919732441471572404e-01 -9.979644038488384439e-01
5.986622073578595771e-01 -9.951776253863128252e-01
6.053511705685619138e-01 -9.920583782899046188e-01
6.120401337792642504e-01 -9.883704287644693443e-01
6.187290969899665871e-01 -9.843608525785891850e-01
6.254180602006689238e-01 -9.797776655160587156e-01
6.321070234113712605e-01 -9.748827858022437454e-01
6.387959866220735972e-01 -9.694120177892459056e-01
6.454849498327759338e-01 -9.636385287974476022e-01
6.521739130434782705e-01 -9.572895619322465688e-01
6.588628762541806072e-01 -9.506458295761931465e-01
6.655518394648829439e-01 -9.434297710501974299e-01
6.722408026755852806e-01 -9.359258325279244950e-01
6.789297658862876172e-01 -9.278555112592866694e-01
6.856187290969899539e-01 -9.195030712026660558e-01
6.923076923076922906e-01 -9.105930314446586404e-01
6.989966555183946273e-01 -9.014054544842886596e-01
7.056856187290969640e-01 -8.916719463329071393e-01
7.123745819397993007e-01 -8.816642459678009081e-01
7.190635451505016373e-01 -8.711252126953706876e-01
7.257525083612039740e-01 -8.603140363605227270e-01
7.324414715719063107e-01 -8.489890985050083660e-01
7.391304347826086474e-01 -8.373927087341530573e-01
7.458193979933109841e-01 -8.253031448774009737e-01
7.525083612040133207e-01 -8.129413964631070355e-01
7.591973244147156574e-01 -8.001101206354362949e-01
7.658862876254179941e-01 -7.870044336941484087e-01
7.725752508361203308e-01 -7.734559693475795417e-01
7.792642140468226675e-01 -7.596292982033302499e-01
7.859531772575250042e-01 -7.453897487013354528e-01
7.926421404682273408e-01 -7.308665465085997237e-01
7.993311036789296775e-01 -7.159635620865663075e-01
8.060200668896320142e-01 -7.007697411201805338e-01
8.127090301003343509e-01 -6.852324822778742552e-01
8.193979933110366876e-01 -6.693953698260349805e-01
8.260869565217390242e-01 -6.532544671212144882e-01
8.327759197324413609e-01 -6.368027569263777776e-01
8.394648829431436976e-01 -6.200902671473607075e-01
8.461538461538460343e-01 -6.030539663493422742e-01
8.528428093645483710e-01 -5.858033250538003944e-01
8.595317725752507076e-01 -5.682136965995490119e-01
8.662207357859530443e-01 -5.504596670171026940e-01
8.729096989966553810e-01 -5.323491675124663036e-01
8.795986622073577177e-01 -5.141277858197510486e-01
8.862876254180602764e-01 -4.955299988101002917e-01
8.929765886287626131e-01 -4.768785157989146040e-01
8.996655518394649498e-01 -4.578280804776773127e-01
9.063545150501672865e-01 -4.387848996495944953e-01
9.130434782608696231e-01 -4.193174350066019573e-01
9.197324414715719598e-01 -3.999220471409710709e-01
9.264214046822742965e-01 -3.800740715760198563e-01
9.331103678929766332e-01 -3.603669858326782327e-01
9.397993311036789699e-01 -3.401758322737730156e-01
9.464882943143813065e-01 -3.201985039069423222e-01
9.531772575250836432e-01 -2.997022304873722676e-01
9.598662207357859799e-01 -2.794969852631098428e-01
9.665551839464883166e-01 -2.587342816267489964e-01
9.732441471571906533e-01 -2.383442370529885723e-01
9.799331103678929900e-01 -2.173543263729095232e-01
9.866220735785953266e-01 -1.968233098684781524e-01
9.933110367892976633e-01 -1.756458466801896212e-01
1.000000000000000000e+00 -1.550183108271833421e-01
