x U
-1.000000000000000000e+00 -5.146143331660157916e-01
-9.797979797979797789e-01 -4.607432346878493901e-01
-9.595959595959595578e-01 -3.974786254786648043e-01
-9.393939393939394478e-01 -3.417016071480328820e-01
-9.191919191919192267e-01 -2.758563581700340661e-01
-8.989898989898990056e-01 -2.185828349817338923e-01
-8.787878787878787845e-01 -1.513643680073314957e-01
-8.585858585858585634e-01 -9.311931199374698376e-02
-8.383838383838383423e-01 -2.570365745056391038e-02
-8.181818181818181213e-01 3.288475504088839846e-02
-7.979797979797980112e-01 9.937609128097744937e-02
-7.777777777777777901e-01 1.575930169247198309e-01
-7.575757575757575690e-01 2.221108263783811709e-01
-7.373737373737373479e-01 2.791746166349061697e-01
-7.171717171717171269e-01 3.407549066625652490e-01
-6.969696969696970168e-01 3.958393506346256085e-01
-6.767676767676766847e-01 4.536120049859166947e-01
-6.565656565656565746e-01 5.058699805964347318e-01
-6.363636363636363535e-01 5.590638121180213638e-01
-6.161616161616161325e-01 6.076513917602187620e-01
-5.959595959595959114e-01 6.555962573127634974e-01
-5.757575757575756903e-01 6.996963746583433341e-01
-5.555555555555555802e-01 7.418230126638660771e-01
-5.353535353535352481e-01 7.806678917363172321e-01
-5.151515151515151381e-01 8.165061080830594564e-01
-4.949494949494949170e-01 8.493977756893706932e-01
-4.747474747474746959e-01 8.785735487253694131e-01
-4.545454545454544748e-01 9.049018883596990914e-01
-4.343434343434342537e-01 9.271338931796131444e-01
-4.141414141414141437e-01 9.463918441834650030e-01
-3.939393939393939226e-01 9.614878149416605790e-01
-3.737373737373737015e-01 9.732834671151895378e-01
-3.535353535353534804e-01 9.811367279373226502e-01
-3.333333333333332593e-01 9.852022017872478221e-01
-3.131313131313130382e-01 9.857886058281498665e-01
-2.929292929292928171e-01 9.819857360385975120e-01
-2.727272727272727071e-01 9.753611616846036281e-01
-2.525252525252524860e-01 9.636841112066294457e-01
-2.323232323232322649e-01 9.499825771790955109e-01
-2.121212121212120438e-01 9.305575978477731436e-01
-1.919191919191918227e-01 9.099899773754253074e-01
-1.717171717171716017e-01 8.830725978437395929e-01
-1.515151515151514916e-01 8.559258380310496017e-01
-1.313131313131312705e-01 8.218958001056586582e-01
-1.111111111111110494e-01 7.885324876418862150e-01
-9.090909090909082835e-02 7.478867682140107886e-01
-7.070707070707060726e-02 7.087448278354517850e-01
-5.050505050505038618e-02 6.620890771799167185e-01
-3.030303030303027612e-02 6.176813457652070571e-01
-1.010101010101005503e-02 5.657200468218898104e-01
1.010101010101016605e-02 5.166334344393217481e-01
3.030303030303049816e-02 4.601590455429808713e-01
5.050505050505060822e-02 4.070529758304856638e-01
7.070707070707071829e-02 3.469342657195774726e-01
9.090909090909105039e-02 2.905380822284807096e-01
1.111111111111111605e-01 2.277078060648654589e-01
1.313131313131314926e-01 1.688168391344060937e-01
1.515151515151516026e-01 1.042588429971209041e-01
1.717171717171717127e-01 4.372885376615396474e-02
1.919191919191920448e-01 -2.153536205576471810e-02
2.121212121212121549e-01 -8.279560744452246768e-02
2.323232323232324870e-01 -1.477208839999710477e-01
2.525252525252525970e-01 -2.087591059520520764e-01
2.727272727272729291e-01 -2.722912319213140475e-01
2.929292929292930392e-01 -3.321233252128781843e-01
3.131313131313131493e-01 -3.932143226496023769e-01
3.333333333333334814e-01 -4.508382916026750231e-01
3.535353535353535914e-01 -5.084624463710607500e-01
3.737373737373739235e-01 -5.628745459131749840e-01
3.939393939393940336e-01 -6.160452227339187070e-01
4.141414141414143657e-01 -6.662581596113477111e-01
4.343434343434344758e-01 -7.140453941096545076e-01
4.545454545454545858e-01 -7.591083285791651036e-01
4.747474747474749179e-01 -8.006571201204820687e-01
4.949494949494950280e-01 -8.396770875400725309e-01
5.151515151515153601e-01 -8.742262294981748560e-01
5.353535353535354702e-01 -9.063904768303558956e-01
5.555555555555555802e-01 -9.332916592511482090e-01
5.757575757575759123e-01 -9.578902677852432213e-01
5.959595959595960224e-01 -9.766270765424325262e-01
6.161616161616163545e-01 -9.930751240466176855e-01
6.363636363636364646e-01 -1.003281447105369706e+00
6.565656565656567967e-01 -1.011139855671284504e+00
6.767676767676769067e-01 -1.012617098568040941e+00
6.969696969696970168e-01 -1.011611224634732409e+00
7.171717171717173489e-01 -1.004343642073778131e+00
7.373737373737374590e-01 -9.943785988324125302e-01
7.575757575757577911e-01 -9.785459761383282773e-01
7.777777777777779011e-01 -9.597176420924967699e-01
7.979797979797982332e-01 -9.357045179302350135e-01
8.181818181818183433e-01 -9.083051849401799771e-01
8.383838383838384534e-01 -8.767058036364339113e-01
8.585858585858587855e-01 -8.412234588463460838e-01
8.787878787878788955e-01 -8.028416844172895361e-01
8.989898989898992276e-01 -7.599520076363219800e-01
9.191919191919193377e-01 -7.157955285782712229e-01
9.393939393939394478e-01 -6.663458231997707593e-01
9.595959595959597799e-01 -6.176141318417324166e-01
9.797979797979798899e-01 -5.625985947511252805e-01
1.000000000000000000e+00 -5.106644399661997014e-01
