-1.643904667772576045e-01 5.973119888595178617e-01 9.915228104392173059e-01 7.874578906144622525e-01 9.738486819207417544e-02
-1.721421308910752179e-01 5.912441194921730370e-01 9.903540121353043846e-01 7.919901341782453752e-01 1.054521548476965859e-01
-1.798831498713334698e-01 5.847620598177444284e-01 9.894950080425405359e-01 7.969180279891535656e-01 1.131256803773380282e-01
-1.876130450195260813e-01 5.786080618926646713e-01 9.882285162738472239e-01 8.013877641636808491e-01 1.211383048710587829e-01
-1.953313383250356861e-01 5.720599927087497427e-01 9.872338956437252122e-01 8.061970135364920909e-01 1.288236486291418625e-01
-2.030375524946933796e-01 5.658209463358430114e-01 9.858703157889323609e-01 8.106030615461450317e-01 1.367805514928302490e-01
-2.107312109822957469e-01 5.592099549873039699e-01 9.847387875969070281e-01 8.152910844821681380e-01 1.444763353936465156e-01
-2.184118380180715135e-01 5.528870831572526567e-01 9.832784588881445798e-01 8.196318215445864697e-01 1.523770532340367190e-01
-2.260789586381046212e-01 5.462160528517178149e-01 9.820092305089419549e-01 8.241967216717633882e-01 1.600810556342907587e-01
-2.337320987137045669e-01 5.398107189030117992e-01 9.804522420627724832e-01 8.284701219369600134e-01 1.679256500625093129e-01
-2.413707849807285033e-01 5.330823385093153011e-01 9.790449824980479443e-01 8.329106184453152206e-01 1.756349216715366035e-01
-2.489945450688426098e-01 5.265960424953812780e-01 9.773911920938487263e-01 8.371142959501006731e-01 1.834239039960116058e-01
-2.566029075307392771e-01 5.198128167638548236e-01 9.758459945662489865e-01 8.414296536507480662e-01 1.911348818122714510e-01
-2.641954018712862062e-01 5.132471908431928131e-01 9.740950496457490004e-01 8.455609081446050501e-01 1.988691354809127565e-01
-2.717715585766236064e-01 5.064114509759530813e-01 9.724123938858039162e-01 8.497508683641501470e-01 2.065777535131933795e-01
-2.793309091431978031e-01 4.997682539439018412e-01 9.705637542797564965e-01 8.538067329576569664e-01 2.142584560815098127e-01
-2.868729861067346176e-01 4.928821684441443973e-01 9.687444688169225548e-01 8.578714459248444335e-01 2.219602517453396762e-01
-2.943973230711447453e-01 4.861632795203694735e-01 9.667974307378611742e-01 8.618487356072952466e-01 2.295887979394853895e-01
-3.019034547373667388e-01 4.792288652510455216e-01 9.648426554897053808e-01 8.657886949292527001e-01 2.372790131575396033e-01
-3.093909169321404917e-01 4.724362772320732651e-01 9.627963763633847760e-01 8.696840550977079642e-01 2.448569403968547942e-01
-3.168592466367112226e-01 4.654554106160903593e-01 9.607075257976963600e-01 8.735000348603599862e-01 2.525306165738246400e-01
-3.243079820154619597e-01 4.585912224973187068e-01 9.585610495396499342e-01 8.773099890969763281e-01 2.600595341182746489e-01
-3.317366624444744727e-01 4.515656507935398856e-01 9.563397766635766128e-01 8.810029840592770167e-01 2.677116003032214420e-01
-3.391448285400116003e-01 4.446320599600603329e-01 9.540920590412429458e-01 8.847239804868360924e-01 2.751931229986798733e-01
-3.465320221869268580e-01 4.375634125518592099e-01 9.517402204497318330e-01 8.882951497724819179e-01 2.828184766890416424e-01
-3.538977865669933887e-01 4.305627066322382235e-01 9.493901542043815533e-01 8.919236054087167354e-01 2.902541640992074012e-01
-3.612416661871533097e-01 4.234525062681195329e-01 9.469097763975224957e-01 8.953742200328173029e-01 2.978477442783783458e-01
-3.685632069076845707e-01 4.163870547399980970e-01 9.444562158337171942e-01 8.989065626520862384e-01 3.052390458172620780e-01
-3.758619559702863211e-01 4.092367286688090022e-01 9.418494629893836567e-01 9.022379571547758381e-01 3.127958979503503989e-01
-3.831374620260745711e-01 4.021089742998159577e-01 9.392912477726009790e-01 9.056706642500331750e-01 3.201441044649911971e-01
-3.903892751634946423e-01 3.949198652463001835e-01 9.365603911373147072e-01 9.088841926449868769e-01 3.276594373033969165e-01
-3.976169469361447995e-01 3.877323154483676704e-01 9.338963690725383682e-01 9.122138271635779061e-01 3.349656394034521978e-01
-4.048200303905037378e-01 3.805056923782204614e-01 9.310437581100179383e-01 9.153108233474763766e-01 3.424348735671604027e-01
-4.119980800935737486e-01 3.732609105479750555e-01 9.282728067053780396e-01 9.185340659505281113e-01 3.496999268570278874e-01
-4.191506521604252411e-01 3.659979791750922473e-01 9.253008421189592436e-01 9.215158086602991405e-01 3.571187352729139897e-01
-4.262773042816442870e-01 3.586985760875808227e-01 9.224218887687168911e-01 9.246294863270978492e-01 3.643432325135048111e-01
-4.333775957506861287e-01 3.514004890798685388e-01 9.193329974910088298e-01 9.274971686757438327e-01 3.717075728877700658e-01
-4.404510874911289897e-01 3.440491143974705457e-01 9.163450381412334700e-01 9.304982795411960161e-01 3.788918229993195608e-01
-4.474973420838243565e-01 3.367169812413072782e-01 9.131416503621360148e-01 9.332529831105580431e-01 3.861979625918340875e-01
-4.545159237939463970e-01 3.293163151943738209e-01 9.100437665501409645e-01 9.361387174854258753e-01 3.933419763063285002e-01
-4.615063985979407923e-01 3.219512116816024561e-01 9.067282948329153935e-01 9.387813909057586281e-01 4.005865093537396837e-01
-4.684683342103604931e-01 3.145039569720701200e-01 9.035196690178398660e-01 9.415491484856225446e-01 4.076899912357578315e-01
-4.754013001105996117e-01 3.071069342772276278e-01 9.000944895323653716e-01 9.440805903875368887e-01 4.148698494385860691e-01
-4.823048675695175702e-01 2.996158082512805354e-01 8.967744186591539712e-01 9.467279937074140062e-01 4.219321959162709024e-01
-4.891786096759489499e-01 2.921879015705596272e-01 8.932418545420299782e-01 9.491488398918142000e-01 4.290446524627770652e-01
-4.960221013631052056e-01 2.846556287013468078e-01 8.898097618042966062e-01 9.516737441288602994e-01 4.360649554462388555e-01
-5.028349194348595841e-01 2.771978654285821020e-01 8.861720686370905264e-01 9.539844587650956331e-01 4.431076230927117887e-01
-5.096166425919177456e-01 2.696271701450312364e-01 8.826275134260392896e-01 9.563849580319415677e-01 4.500846787048562447e-01
-5.163668514578697577e-01 2.621405775637447588e-01 8.788868668058604783e-01 9.585858286635092762e-01 4.570555024684564427e-01
-5.230851286051257931e-01 2.545341774567079773e-01 8.752295528524183243e-01 9.608602589695950380e-01 4.639878243726447415e-01
-5.297710585807273720e-01 2.470197899309106160e-01 8.713880380131825421e-01 9.629513950804762246e-01 4.708850694192651121e-01
-5.364242279320392548e-01 2.393803893632174551e-01 8.676178197488052524e-01 9.650983341682691785e-01 4.777709061987984729e-01
-5.430442252323190999e-01 2.318392550132509222e-01 8.636774231771009447e-01 9.670796690412337693e-01 4.845931415251486518e-01
-5.496306411061556707e-01 2.241695391557366190e-01 8.597943103553487010e-01 9.690979333287234043e-01 4.914304975505272011e-01
-5.561830682547879157e-01 2.166027260089333495e-01 8.557569133316952348e-01 9.709692289096011342e-01 4.981765760673620425e-01
-5.627011014812913769e-01 2.089053553201938862e-01 8.517610739675840481e-01 9.728578677900168170e-01 5.049632352781102673e-01
-5.691843377156332595e-01 2.013139569294932207e-01 8.476284479522280257e-01 9.746187222589689503e-01 5.116322709006754232e-01
-5.756323760395998246e-01 1.935915620929863912e-01 8.435202096495663104e-01 9.763770100234870908e-01 5.183658229283815144e-01
-5.820448177115890021e-01 1.859767026198752282e-01 8.392940134217105053e-01 9.780268677654712084e-01 5.249571652715560033e-01
-5.884212661912670006e-01 1.782318799480350213e-01 8.350738631702232517e-01 9.796542934251574186e-01 5.316350333387318550e-01
-5.947613271640896926e-01 1.705947187092933526e-01 8.307556416207083627e-01 9.811924570868429951e-01 5.381482405987176865e-01
-6.010646085656896620e-01 1.628300260205801930e-01 8.264242241546647660e-01 9.826887123762159115e-01 5.447677106436186190e-01
-6.073307206061177022e-01 1.551717615012433438e-01 8.220154086246902470e-01 9.841143566954541066e-01 5.512025212259874518e-01
-6.135592757939487552e-01 1.473897144725359321e-01 8.175735234430800968e-01 9.854793225424036685e-01 5.577607717254424724e-01
-6.197498889602448546e-01 1.397115878102650754e-01 8.130754334954670703e-01 9.867915096386260521e-01 5.641170751518390647e-01
-6.259021772823715191e-01 1.319146568036484723e-01 8.085240306505768748e-01 9.880252413840703296e-01 5.706112071418998344e-01
-6.320157603076730357e-01 1.242179547523337424e-01 8.039378771552952996e-01 9.892229372034931911e-01 5.768890147353246123e-01
-6.380902599769984196e-01 1.164085621122481345e-01 7.992780519218575241e-01 9.903256488495425502e-01 5.833160815621063477e-01
-6.441253006480809340e-01 1.086946194950874217e-01 7.946049413340905421e-01 9.914077404674864757e-01 5.895154973743593763e-01
-6.501205091187662877e-01 1.008751373089114278e-01 7.898379278750383703e-01 9.923797882252469726e-01 5.958725337440384795e-01
-6.560755146500936164e-01 9.314533897348080405e-02 7.850788675818087814e-01 9.933451017189320886e-01 6.019937261493135683e-01
-6.619899489892187017e-01 8.531808728594940383e-02 7.802060317292445202e-01 9.941869671168076517e-01 6.082777760861196592e-01
-6.678634463921884201e-01 7.757386957586338838e-02 7.753619363395429787e-01 9.950342857353673409e-01 6.143209504226390116e-01
-6.736956436465574294e-01 6.974111504525785932e-02 7.703847676107933307e-01 9.957465585360668614e-01 6.205290937859713196e-01
-6.794861800938487573e-01 6.198396680490760036e-02 7.654564660642029228e-01 9.964746409099951574e-01 6.264944663836433669e-01
-6.852346976518568500e-01 5.414792178674303347e-02 7.603765690329045146e-01 9.970580020697942247e-01 6.326238436394578946e-01
-6.909408408367919696e-01 4.637938491732388618e-02 7.553648124027612099e-01 9.976656002191822692e-01 6.385116175265800331e-01
-6.966042567852612777e-01 3.854220695922954548e-02 7.501838975439016899e-01 9.981208051066189357e-01 6.445594525131700392e-01
-7.022245952760907128e-01 3.076387654578125602e-02 7.450893674130875111e-01 9.986066820261824128e-01 6.503697950497597802e-01
-7.078015087519818893e-01 2.292766827547025599e-02 7.398092415388712872e-01 9.989345440995943681e-01 6.563334155234475942e-01
-7.133346523410065698e-01 1.514119230601009176e-02 7.346325588292236253e-01 9.992974907182502475e-01 6.620664381634785434e-01
-7.188236838779292759e-01 7.308001692658096411e-03 7.292551152296391503e-01 9.994988658426827710e-01 6.679432939547833570e-01
-7.242682639253715804e-01 -4.849196083622409515e-04 7.239968493697006569e-01 9.997377171760962744e-01 6.735990342950446408e-01
-7.296680557947985424e-01 -8.313098640409541037e-03 7.185240577678475571e-01 9.998134887404426241e-01 6.793867129501601765e-01
-7.350227255673411619e-01 -1.611071384109165339e-02 7.131847360881038433e-01 9.999271390761990119e-01 6.849651191800825156e-01
-7.403319421144454182e-01 -2.393194046852950216e-02 7.076186325157234336e-01 9.998782040512169678e-01 6.906613590053963803e-01
-7.455953771183486678e-01 -3.173244829693877556e-02 7.021987497655804988e-01 9.998656210278580314e-01 6.961622768304939202e-01
-7.508127050923834034e-01 -3.954483354686486041e-02 6.965414264589939730e-01 9.996928770852235857e-01 7.017649772990076640e-01
-7.559836034011038208e-01 -4.734638457218467295e-02 6.910414543453743397e-01 9.995531145480797131e-01 7.071881393709402719e-01
-7.611077522802381923e-01 -5.514808978863243449e-02 6.852950497561763887e-01 9.992574483401124308e-01 7.126953688883682636e-01
-7.661848348564626043e-01 -6.294878839092986345e-02 6.797154464097682203e-01 9.989896578784250858e-01 7.180403867374343108e-01
-7.712145371669958394e-01 -7.073802344321050706e-02 6.738821354183027745e-01 9.985719345578260020e-01 7.234503878021701917e-01
-7.761965481790162880e-01 -7.853593004633498131e-02 6.682233546999791773e-01 9.981753756488099816e-01 7.287167462335493173e-01
-7.811305598088923441e-01 -8.631095130424690232e-02 6.623053391128771450e-01 9.976364296878103000e-01 7.340279380582940272e-01
-7.860162669412386061e-01 -9.410408484626171799e-02 6.565678396797157701e-01 9.971104783940483163e-01 7.392149919417363435e-01
-7.908533674477803421e-01 -1.018631929474856923e-01 6.505673390856983040e-01 9.964511057430821550e-01 7.444259706351240569e-01
-7.956415622060385440e-01 -1.096495335629789486e-01 6.447515931430789493e-01 9.957952619295111774e-01 7.495329439894324874e-01
-8.003805551178267974e-01 -1.173910709980864470e-01 6.386708361939261724e-01 9.950162135369696736e-01 7.546424804233291539e-01
-8.050700531275629679e-01 -1.251685628868567934e-01 6.327773378674987903e-01 9.942301065928466075e-01 7.596684676717695428e-01
-8.097097662403897056e-01 -1.328909114272922021e-01 6.266185540435869061e-01 9.933320832898356878e-01 7.646755031839251870e-01
-8.142994075401084331e-01 -1.406574658841453773e-01 6.206478273122622014e-01 9.924154763590937733e-01 7.696194724349197935e-01
-8.188386932069230406e-01 -1.483590438783615184e-01 6.144132392245035268e-01 9.913991250965417112e-01 7.745231125372352698e-01
-8.233273425349885155e-01 -1.561125424591346678e-01 6.083658453630513829e-01 9.903519178368784814e-01 7.793839107262786614e-01
-8.277650779497717215e-01 -1.637918020217103976e-01 6.020576616354473831e-01 9.892178292469252510e-01 7.841834170060782983e-01
-8.321516250252164459e-01 -1.715300998211408134e-01 5.959342061226919895e-01 9.880400591536471211e-01 7.889597767197993328e-01
-8.364867125007122706e-01 -1.791855239392581012e-01 5.895546148921373408e-01 9.867887663930686726e-01 7.936545571352021655e-01
-8.407700722978697083e-01 -1.869064529568981170e-01 5.833557537480422717e-01 9.854806087380482138e-01 7.983451049268561750e-01
-8.450014395370981646e-01 -1.945365525379890437e-01 5.769069168105579459e-01 9.841125875586523852e-01 8.029347027076394472e-01
-8.491805525539868338e-01 -2.022379251090854202e-01 5.706333623327008997e-01 9.826743540077743644e-01 8.075379687048767074e-01
-8.533071529154828694e-01 -2.098412359927469550e-01 5.641174099579153722e-01 9.811900239872012319e-01 8.120220500773043248e-01
-8.573809854358764859e-01 -2.175208482617814743e-01 5.577699358348364722e-01 9.796221599711862904e-01 8.165364786778382955e-01
-8.614017981925784495e-01 -2.250959282182984911e-01 5.511889622634528196e-01 9.780218868275342148e-01 8.209148196357211047e-01
-8.653693425417000595e-01 -2.327515636337577076e-01 5.447684080491305147e-01 9.763249677511112168e-01 8.253387810843052508e-01
-8.692833731334295155e-01 -2.402969893706808913e-01 5.381244676812104721e-01 9.746090666561679772e-01 8.296112534294662888e-01
-8.731436479272023377e-01 -2.479264221805679014e-01 5.316317426214208774e-01 9.727837930391781684e-01 8.339430560701609485e-01
-8.769499282066716139e-01 -2.554407863778537791e-01 5.249268468967793755e-01 9.709525328379269293e-01 8.381096129434153497e-01
-8.807019785944675272e-01 -2.630417851064609791e-01 5.183629331042780564e-01 9.689997244890449224e-01 8.423475159444266946e-01
-8.843995670667544884e-01 -2.705236934996467224e-01 5.115990480700139953e-01 9.670533327273209689e-01 8.464081770635828450e-01
-8.880424649675783266e-01 -2.780940243871738438e-01 5.049650030513315180e-01 9.649739220567762343e-01 8.505504034176085693e-01
-8.916304470230075330e-01 -2.855420929169719124e-01 4.981440476056437916e-01 9.629125907146538488e-01 8.545052402319331941e-01
-8.951632913550625625e-01 -2.930795233046797899e-01 4.914410061477633707e-01 9.607076152965320359e-01 8.585499898428873289e-01
-8.986407794954365258e-01 -3.004923753502306560e-01 4.845648509437057716e-01 9.585315071220705807e-01 8.623991108041760834e-01
-9.020626963990072689e-01 -3.079946769949871710e-01 4.777940263739963722e-01 9.562021016196472489e-01 8.663445734810222287e-01
-9.054288304571328494e-01 -3.153709407068322479e-01 4.708644933617654460e-01 9.539113569559717343e-01 8.700881096202209841e-01
-9.087389735107388455e-01 -3.228358930100609370e-01 4.640271781991975319e-01 9.514587445250002329e-01 8.739324778102600666e-01
-9.119929208631907258e-01 -3.301741987576681803e-01 4.570460407808877856e-01 9.490534885233423701e-01 8.775705687956518730e-01
-9.151904712929513908e-01 -3.375995918949384889e-01 4.501436068008412561e-01 9.464789718084413161e-01 8.813120499026717569e-01
-9.183314270660248857e-01 -3.448985698423545077e-01 4.431125905674084819e-01 9.439593219205865138e-01 8.848448307412565272e-01
-9.214155939481841751e-01 -3.522822077810786601e-01 4.361464883062167730e-01 9.412642737589134168e-01 8.884816588882515909e-01
-9.244427812169830894e-01 -3.595404856030189888e-01 4.290672723226558460e-01 9.386303474044435102e-01 8.919092474163698991e-01
-9.274128016735490032e-01 -3.668801889969269814e-01 4.220390300513864323e-01 9.358162013486629460e-01 8.954396945278292330e-01
-9.303254716541599079e-01 -3.740963897463173149e-01 4.149132486528442909e-01 9.330681236553659552e-01 8.987621798205542856e-01
-9.331806110416026590e-01 -3.813899986966444167e-01 4.078244708527938300e-01 9.301363644247928608e-01 9.021845659152837316e-01
-9.359780432763097346e-01 -3.885627388333561250e-01 4.006537159115467484e-01 9.272742759445641303e-01 9.054019977268529251e-01
-9.387175953672792783e-01 -3.958081155078748692e-01 3.935060812864044077e-01 9.242264299092094459e-01 9.087147003287819880e-01
-9.413990979027708761e-01 -4.029360030970796647e-01 3.862919049072555122e-01 9.212504942165284927e-01 9.118270796586929183e-01
-9.440223850607839529e-01 -4.101310341993683051e-01 3.790871639690008843e-01 9.180881200137886999e-01 9.150285422498216636e-01
-9.465872946193097937e-01 -4.172126672866702801e-01 3.718310815687812521e-01 9.149985310994223076e-01 9.180358131112662523e-01
-9.490936679663652953e-01 -4.243552663691659843e-01 3.645710538359756003e-01 9.117232104773623780e-01 9.211245525677279611e-01
-9.515413501097998994e-01 -4.313892315384099674e-01 3.572745475614066413e-01 9.085201998561801551e-01 9.240265950170946097e-01
-9.539301896868812580e-01 -4.384773411540096033e-01 3.499611184097958794e-01 9.051335288309184657e-01 9.270012079858136467e-01
-9.562600389736545248e-01 -4.454622122723929101e-01 3.426256408469474102e-01 9.018173722894522459e-01 9.297978324542880424e-01
-9.585307538940778249e-01 -4.524938059605096430e-01 3.352607580531186682e-01 8.983209526971587255e-01 9.326570006439721672e-01
-9.607421940289322393e-01 -4.594281431144174865e-01 3.278877361811410318e-01 8.948919766138002663e-01 9.353479435948911513e-01
-9.628942226245045255e-01 -4.664012272185013019e-01 3.204734062003748440e-01 8.912874081302759599e-01 9.380904379707672991e-01
-9.649867066010441308e-01 -4.732835758423015182e-01 3.130642455420347137e-01 8.877459953086265232e-01 9.406753588896289431e-01
-9.670195165609929422e-01 -4.801961911569512242e-01 3.056025295616017212e-01 8.840348680015966965e-01 9.433000427762338047e-01
-9.689925267969867750e-01 -4.870250813557952529e-01 2.981586184833424635e-01 8.803814629653345936e-01 9.457785224842188976e-01
-9.709056152996294875e-01 -4.938753046026128635e-01 2.906516282921827732e-01 8.765653504364059323e-01 9.482843535946948732e-01
-9.727586637650371681e-01 -5.006492506692078459e-01 2.831743424070747306e-01 8.728004641421287513e-01 9.506558938613475229e-01
-9.745515576021549498e-01 -5.074351958015405062e-01 2.756242361221741266e-01 8.688809173069951264e-01 9.530419252848219003e-01
-9.762841859398422306e-01 -5.141526959257632923e-01 2.681149427500412741e-01 8.650051312396299652e-01 9.553059497014012580e-01
-9.779564416337298560e-01 -5.208725152634617883e-01 2.605239204389330210e-01 8.609836727866833073e-01 9.575713298920338623e-01
-9.795682212728449301e-01 -5.275320514326637955e-01 2.529839830792258160e-01 8.569976424101897194e-01 9.597271859539361349e-01
-9.811194251860062554e-01 -5.341839366288511082e-01 2.453542823168015641e-01 8.528757619691925695e-01 9.618711577761133169e-01
-9.826099574479877363e-01 -5.407839747157372479e-01 2.377850650913670982e-01 8.487802195133717920e-01 9.639181201108943942e-01
-9.840397258854501894e-01 -5.473661575584549688e-01 2.301189564877416383e-01 8.445593695574532545e-01 9.659400190046568691e-01
-9.854086420826415615e-01 -5.539051475924784418e-01 2.225218285124815343e-01 8.403551261295613140e-01 9.678772936715654973e-01
-9.867166213868642233e-01 -5.604159006448803382e-01 2.148216112469732153e-01 8.360367186255489580e-01 9.697765450106877738e-01
-9.879635829137100034e-01 -5.668922772622325690e-01 2.071979508934666536e-01 8.317246656430608009e-01 9.716032747883375231e-01
-9.891494495520617436e-01 -5.733299143457120106e-01 1.994659482878346490e-01 8.273100694570876268e-01 9.733793905104665134e-01
-9.902741479688622617e-01 -5.797420974122005077e-01 1.918171472983623005e-01 8.228911794053994644e-01 9.750946610812922799e-01
-9.913376086136489462e-01 -5.861049739375449041e-01 1.840557024603866887e-01 8.183817184629718078e-01 9.767472356752180396e-01
-9.923397657228542057e-01 -5.924513693378514745e-01 1.763831698822349303e-01 8.138570449887516656e-01 9.783500826088511459e-01
-9.932805573238734365e-01 -5.987378824901210539e-01 1.685946414484887634e-01 8.092539971810355226e-01 9.798787885482554971e-01
-9.941599252388960695e-01 -6.050168830763030803e-01 1.608998073561596631e-01 8.046246745386221866e-01 9.813682049807026520e-01
-9.949778150885040251e-01 -6.112254718597076586e-01 1.530865653604613075e-01 7.999292713596395377e-01 9.827727876967707887e-01
-9.957341762950345787e-01 -6.174354585511259152e-01 1.453708843371847859e-01 7.951965132339890996e-01 9.841477325984928637e-01
-9.964289620857070817e-01 -6.235646037006801201e-01 1.375353062287783257e-01 7.904099401268566139e-01 9.854280050853804207e-01
-9.970621294955166469e-01 -6.297039467269909263e-01 1.298002605816557797e-01 7.855750378621912944e-01 9.866874120088880984e-01
-9.976336393698901350e-01 -6.357521704941669904e-01 1.219447274146273630e-01 7.806984352463880450e-01 9.878432491564698159e-01
-9.981434563671078841e-01 -6.418192307725284484e-01 1.141918301007686237e-01 7.757627555148554066e-01 9.889860353528413528e-01
-9.985915489604888506e-01 -6.477850965925027182e-01 1.063187229136127870e-01 7.707972204608978251e-01 9.900173681004210691e-01
-9.989778894403408271e-01 -6.537782272296601693e-01 9.854952015766155204e-02 7.657622024100518843e-01 9.910424438942754266e-01
-9.993024539156730723e-01 -6.596603392781149600e-01 9.066121655933956358e-02 7.607087909229336420e-01 9.919492532969420573e-01
-9.995652223156746841e-01 -6.655778871876882885e-01 8.287729014591875554e-02 7.555759428448858284e-01 9.928555316106254525e-01
-9.997661783909551625e-01 -6.713748898353512073e-01 7.497616112209083694e-02 7.504356727130897520e-01 9.936378429070242824e-01
-9.999053097145491620e-01 -6.772151974603264346e-01 6.717913034980295406e-02 7.452065682815561809e-01 9.944242488271484159e-01
-9.999826076826856536e-01 -6.829257746336665491e-01 5.926753730034691608e-02 7.399804224445596379e-01 9.950821255934483300e-01
-9.999980675153190557e-01 -6.886871817638172688e-01 5.145906058705723707e-02 7.346566965688172690e-01 9.957476058763932159e-01
-9.999516882564256637e-01 -6.943100562204852499e-01 4.353935260342912950e-02 7.293456269526896740e-01 9.962811443463783778e-01
-9.998434727740621586e-01 -6.999909018942537253e-01 3.572112873561436586e-02 7.239289712996354043e-01 9.968246767637362060e-01
-9.996734277601886376e-01 -7.055248344219414713e-01 2.779564012409860285e-02 7.185339030675904626e-01 9.972340003893201965e-01
-9.994415637302546118e-01 -7.111234589021880881e-01 1.996940914606756476e-02 7.130260613047201268e-01 9.976546028195212301e-01
-9.991478950225487488e-01 -7.165672474496364019e-01 1.204045720053247177e-02 7.075478974673401478e-01 9.979398571396735917e-01
-9.987924397973121371e-01 -7.220819942625735788e-01 4.208000942256825451e-03 7.019506602804632678e-01 9.982365963180397372e-01
-9.983752200356156292e-01 -7.274344730114696844e-01 -3.722116032301498855e-03 6.963902866087658960e-01 9.983979441972176128e-01
-9.978962615380000400e-01 -7.328636910380629255e-01 -1.155897378719071382e-02 6.907054865487048945e-01 9.985699440434071539e-01
-9.973555939228808676e-01 -7.381237294245056590e-01 -1.948797820126490360e-02 6.850637767322406146e-01 9.986075613331972800e-01
-9.967532506247170909e-01 -7.434657750336549631e-01 -2.732737190303172539e-02 6.792932829446344245e-01 9.986540107822955425e-01
-9.960892688919429361e-01 -7.486322767277909795e-01 -3.525300836243530633e-02 6.735711039364031816e-01 9.985680824522168431e-01
-9.953636897846647180e-01 -7.538855159406846473e-01 -4.309303123145191705e-02 6.677168168281115701e-01 9.984882427234276214e-01
-9.945765581721222048e-01 -7.589574177929775400e-01 -5.101306777541874532e-02 6.619150343181752216e-01 9.982789594988751292e-01
-9.937279227299132822e-01 -7.641202284681490875e-01 -5.885177267767564141e-02 6.559788802126341745e-01 9.980721707438601209e-01
-9.928178359369840278e-01 -7.690964994305660163e-01 -6.676400178210721570e-02 6.500983641729679574e-01 9.977397262809721834e-01
-9.918463540723837513e-01 -7.741672734593167959e-01 -7.459940243240641145e-02 6.440822900051765831e-01 9.974054135623534600e-01
-9.908135372117844453e-01 -7.790469134895060543e-01 -8.250164178684323002e-02 6.381239202494115581e-01 9.969500021813698654e-01
-9.897194492237658681e-01 -7.840240589916162017e-01 -9.033171426585574759e-02 6.320298883492366793e-01 9.964876807403471037e-01
-9.885641577658661472e-01 -7.888060979479052381e-01 -9.822180733428993726e-02 6.259945600525276266e-01 9.959094957308490814e-01
-9.873477342803974599e-01 -7.936880414578040277e-01 -1.060444919037081130e-01 6.198245430625219932e-01 9.953187755115593394e-01
-9.860702539900285668e-01 -7.983715379925526712e-01 -1.139203082807355299e-01 6.137131721887788549e-01 9.946180080149593650e-01
-9.847317958931324222e-01 -8.031567266263981431e-01 -1.217335114789725864e-01 6.074691481598872844e-01 9.938985974218066399e-01
-9.833324427589019701e-01 -8.077407670849438004e-01 -1.295929470539723405e-01 6.012826767460225375e-01 9.930754358885919286e-01
-9.818722811222310165e-01 -8.124276706794127945e-01 -1.373945440532374773e-01 5.949666244514195679e-01 9.922271447612599493e-01
-9.803514012783628440e-01 -8.169113680115139831e-01 -1.452355209963248350e-01 5.887060257009977260e-01 9.912817749730064021e-01
