x U
-1.000000000000000000e+00 -3.041219933835166700e-02
-9.977753058954393905e-01 -2.343567406058956470e-02
-9.955506117908787811e-01 -1.638366511586032345e-02
-9.933259176863181716e-01 -9.407838888126357144e-03
-9.911012235817575622e-01 -2.354626843674244904e-03
-9.888765294771968417e-01 4.619227770718738017e-03
-9.866518353726362323e-01 1.167223471455904743e-02
-9.844271412680756228e-01 1.864284406986458503e-02
-9.822024471635150134e-01 2.569423811343361438e-02
-9.799777530589544039e-01 3.266032772406862739e-02
-9.777530589543937944e-01 3.970870177814428414e-02
-9.755283648498331850e-01 4.666899656214956726e-02
-9.733036707452725755e-01 5.371294455631177994e-02
-9.710789766407118551e-01 6.066616907961668026e-02
-9.688542825361512456e-01 6.770428626913820025e-02
-9.666295884315906362e-01 7.464916499058871224e-02
-9.644048943270300267e-01 8.168004826182463651e-02
-9.621802002224694172e-01 8.861530577891806038e-02
-9.599555061179088078e-01 9.563755395312273366e-02
-9.577308120133481983e-01 1.025619152483923657e-01
-9.555061179087875889e-01 1.095741293839415931e-01
-9.532814238042268684e-01 1.164863200719374048e-01
-9.510567296996662590e-01 1.234871037648849618e-01
-9.488320355951056495e-01 1.303858503396978785e-01
-9.466073414905450401e-01 1.373738100226381265e-01
-9.443826473859844306e-01 1.442578401059145810e-01
-9.421579532814238211e-01 1.512315853450898473e-01
-9.399332591768632117e-01 1.580996279344764610e-01
-9.377085650723026022e-01 1.650577717250947263e-01
-9.354838709677419928e-01 1.719085574430596897e-01
-9.332591768631812723e-01 1.788497165027702340e-01
-9.310344827586206629e-01 1.856819778457455272e-01
-9.288097886540600534e-01 1.926047729062371761e-01
-9.265850945494994439e-01 1.994172444940189026e-01
-9.243604004449388345e-01 2.063203005906894538e-01
-9.221357063403782250e-01 2.131117194160462025e-01
-9.199110122358176156e-01 2.199936661757057321e-01
-9.176863181312568951e-01 2.267627718541330994e-01
-9.154616240266962857e-01 2.336222437806906305e-01
-9.132369299221356762e-01 2.403677788002559490e-01
-9.110122358175750668e-01 2.472034155583610060e-01
-9.087875417130144573e-01 2.539241255295771049e-01
-9.065628476084538478e-01 2.607345722261633636e-01
-9.043381535038932384e-01 2.674292061318340741e-01
-9.021134593993326289e-01 2.742131135955326871e-01
-8.998887652947720195e-01 2.808804240405074482e-01
-8.976640711902112990e-01 2.876364490988849720e-01
-8.954393770856506896e-01 2.942751925596748253e-01
-8.932146829810900801e-01 3.010019983142601663e-01
-8.909899888765294707e-01 3.076109353884410869e-01
-8.887652947719688612e-01 3.143071914875005257e-01
-8.865406006674082517e-01 3.208850871428574614e-01
-8.843159065628476423e-01 3.275494700518831181e-01
-8.820912124582870328e-01 3.340950938752205168e-01
-8.798665183537264234e-01 3.407262871450897346e-01
-8.776418242491657029e-01 3.472384135906642633e-01
-8.754171301446050935e-01 3.538351081234430984e-01
-8.731924360400444840e-01 3.603125167609413926e-01
-8.709677419354838745e-01 3.668734110732873033e-01
-8.687430478309232651e-01 3.733148868353078353e-01
-8.665183537263626556e-01 3.798386873194393720e-01
-8.642936596218020462e-01 3.862430207484018885e-01
-8.620689655172413257e-01 3.927284419305984708e-01
-8.598442714126807163e-01 3.990944294250326485e-01
-8.576195773081201068e-01 4.055401942216304567e-01
-8.553948832035594974e-01 4.118666382817742222e-01
-8.531701890989988879e-01 4.182714782526352204e-01
-8.509454949944382784e-01 4.245571877252879989e-01
-8.487208008898776690e-01 4.309198433246917426e-01
-8.464961067853170595e-01 4.371636336472572992e-01
-8.442714126807564501e-01 4.434828544721980403e-01
-8.420467185761957296e-01 4.496835479158652338e-01
-8.398220244716351202e-01 4.559580929517140779e-01
-8.375973303670745107e-01 4.621145188637021950e-01
