x t U
1.000000000000000000e+00 3.759398496240601295e-01 3.900583201240253040e-01
-1.000000000000000000e+00 4.010025062656641381e-01 6.905379237006195048e-01
-8.947368421052631637e-01 4.010025062656641381e-01 8.097575218892181237e-01
-7.894736842105263275e-01 4.010025062656641381e-01 9.837051109272652027e-01
-6.842105263157894912e-01 4.010025062656641381e-01 9.605545322967533606e-01
-5.789473684210526550e-01 4.010025062656641381e-01 7.850159582122344659e-01
-4.736842105263158187e-01 4.010025062656641381e-01 7.014667497304311050e-01
-3.684210526315789824e-01 4.010025062656641381e-01 5.301480645134926117e-01
-2.631578947368421462e-01 4.010025062656641381e-01 2.547338500041103071e-01
-1.578947368421053099e-01 4.010025062656641381e-01 3.075715354737636534e-02
-5.263157894736847364e-02 4.010025062656641381e-01 -2.548320933105918673e-01
5.263157894736836262e-02 4.010025062656641381e-01 -5.184958512611674841e-01
1.578947368421053099e-01 4.010025062656641381e-01 -8.276196099507168169e-01
2.631578947368420351e-01 4.010025062656641381e-01 -8.814418124474235894e-01
3.684210526315787604e-01 4.010025062656641381e-01 -9.845998994642782831e-01
4.736842105263157077e-01 4.010025062656641381e-01 -8.686036507508005933e-01
5.789473684210526550e-01 4.010025062656641381e-01 -8.293388081173806992e-01
6.842105263157893802e-01 4.010025062656641381e-01 -6.946475031225989305e-01
7.894736842105261054e-01 4.010025062656641381e-01 -3.614740784700489207e-01
8.947368421052630527e-01 4.010025062656641381e-01 2.645984978762359885e-02
1.000000000000000000e+00 4.010025062656641381e-01 4.479165922858361903e-01
-1.000000000000000000e+00 4.260651629072681468e-01 2.875557645017839947e-01
-8.947368421052631637e-01 4.260651629072681468e-01 6.080746965394155934e-01
-7.894736842105263275e-01 4.260651629072681468e-01 8.032703058658851036e-01
-6.842105263157894912e-01 4.260651629072681468e-01 9.522323092041254933e-01
-5.789473684210526550e-01 4.260651629072681468e-01 1.061523643522620519e+00
-4.736842105263158187e-01 4.260651629072681468e-01 9.630443418821844626e-01
-3.684210526315789824e-01 4.260651629072681468e-01 7.227657662705867514e-01
-2.631578947368421462e-01 4.260651629072681468e-01 3.998339202573902851e-01
-1.578947368421053099e-01 4.260651629072681468e-01 1.872510440864716963e-01
-5.263157894736847364e-02 4.260651629072681468e-01 -2.072178003957399761e-01
5.263157894736836262e-02 4.260651629072681468e-01 -5.254659785240716197e-01
1.578947368421053099e-01 4.260651629072681468e-01 -7.798815389380484575e-01
2.631578947368420351e-01 4.260651629072681468e-01 -8.488460491760628779e-01
3.684210526315787604e-01 4.260651629072681468e-01 -9.346809361259933446e-01
4.736842105263157077e-01 4.260651629072681468e-01 -9.597194176388316178e-01
5.789473684210526550e-01 4.260651629072681468e-01 -8.820354927236424558e-01
6.842105263157893802e-01 4.260651629072681468e-01 -5.773146976243569428e-01
7.894736842105261054e-01 4.260651629072681468e-01 -3.707071362913261225e-01
8.947368421052630527e-01 4.260651629072681468e-01 -6.758513817740244289e-02
1.000000000000000000e+00 4.260651629072681468e-01 1.679023934849619981e-01
-1.000000000000000000e+00 4.511278195488721554e-01 3.234752456373856111e-01
-8.947368421052631637e-01 4.511278195488721554e-01 6.673660403258758755e-01
-7.894736842105263275e-01 4.511278195488721554e-01 9.097965132196518256e-01
-6.842105263157894912e-01 4.511278195488721554e-01 1.005739541085491240e+00
-5.789473684210526550e-01 4.511278195488721554e-01 9.151574487479836595e-01
-4.736842105263158187e-01 4.511278195488721554e-01 7.804610959321904851e-01
-3.684210526315789824e-01 4.511278195488721554e-01 6.788464578924550130e-01
-2.631578947368421462e-01 4.511278195488721554e-01 5.467603042022904924e-01
-1.578947368421053099e-01 4.511278195488721554e-01 3.540542615529772563e-01
-5.263157894736847364e-02 4.511278195488721554e-01 -1.408126057016334531e-02
5.263157894736836262e-02 4.511278195488721554e-01 -2.508345337530597519e-01
1.578947368421053099e-01 4.511278195488721554e-01 -5.359856940723952690e-01
2.631578947368420351e-01 4.511278195488721554e-01 -6.802689061442016571e-01
3.684210526315787604e-01 4.511278195488721554e-01 -9.720521410507305671e-01
4.736842105263157077e-01 4.511278195488721554e-01 -9.790028345680243937e-01
5.789473684210526550e-01 4.511278195488721554e-01 -8.986101730568402113e-01
6.842105263157893802e-01 4.511278195488721554e-01 -8.748063968767942900e-01
7.894736842105261054e-01 4.511278195488721554e-01 -6.247169186653820372e-01
8.947368421052630527e-01 4.511278195488721554e-01 -3.129820126017490711e-01
1.000000000000000000e+00 4.511278195488721554e-01 -3.831603723701250408e-02
-1.000000000000000000e+00 4.761904761904761640e-01 9.670031663570383129e-02
-8.947368421052631637e-01 4.761904761904761640e-01 4.323510649965248143e-01
-7.894736842105263275e-01 4.761904761904761640e-01 6.077816677231265841e-01
-6.842105263157894912e-01 4.761904761904761640e-01 7.245087671477014046e-01
-5.789473684210526550e-01 4.761904761904761640e-01 9.249859976471007661e-01
-4.736842105263158187e-01 4.761904761904761640e-01 1.024693025063868834e+00
-3.684210526315789824e-01 4.761904761904761640e-01 1.014744547298143562e+00
-2.631578947368421462e-01 4.761904761904761640e-01 7.636998637286727121e-01
-1.578947368421053099e-01 4.761904761904761640e-01 5.033653823602486366e-01
-5.263157894736847364e-02 4.761904761904761640e-01 7.152815314739893737e-02
5.263157894736836262e-02 4.761904761904761640e-01 -2.103645890751551228e-01
1.578947368421053099e-01 4.761904761904761640e-01 -4.695356726938511582e-01
2.631578947368420351e-01 4.761904761904761640e-01 -7.184910459246262038e-01
3.684210526315787604e-01 4.761904761904761640e-01 -8.924073661337906804e-01
4.736842105263157077e-01 4.761904761904761640e-01 -9.091329444941308457e-01
