x U
-1.000000000000000000e+00 -4.812770413563538519e-02
-9.971387696709584914e-01 -3.916438346875902171e-02
-9.942775393419169827e-01 -3.007416787841603670e-02
-9.914163090128755851e-01 -2.111083387673229339e-02
-9.885550786838340764e-01 -1.201663798836734298e-02
-9.856938483547925678e-01 -3.055941838674315712e-03
-9.828326180257510591e-01 6.039213330729915549e-03
-9.799713876967095505e-01 1.499461611785488438e-02
-9.771101573676681529e-01 2.408771060114265825e-02
-9.742489270386266442e-01 3.303516102353112882e-02
-9.713876967095851356e-01 4.212317703156046728e-02
-9.685264663805436269e-01 5.106001343281500737e-02
-9.656652360515021183e-01 6.013993647458144853e-02
-9.628040057224606096e-01 6.906349538630372764e-02
-9.599427753934192120e-01 7.813231538072525073e-02
-9.570815450643777034e-01 8.703993236931052702e-02
-9.542203147353361947e-01 9.609464474839832238e-02
-9.513590844062946861e-01 1.049836552660666500e-01
-9.484978540772531774e-01 1.140212620692073325e-01
-9.456366237482117798e-01 1.228890023089533601e-01
-9.427753934191702712e-01 1.319065132680481145e-01
-9.399141630901287625e-01 1.407503210221798806e-01
-9.370529327610872539e-01 1.497447546373781302e-01
-9.341917024320457452e-01 1.585619701593119213e-01
-9.313304721030042366e-01 1.675303547650856539e-01
-9.284692417739628389e-01 1.763183216340570847e-01
-9.256080114449213303e-01 1.852576964553765693e-01
-9.227467811158798217e-01 1.940137624437322517e-01
-9.198855507868383130e-01 2.029211786421004082e-01
-9.170243204577968044e-01 2.116426965848140218e-01
-9.141630901287554067e-01 2.205152182939196515e-01
-9.113018597997138981e-01 2.291995469599923951e-01
-9.084406294706723894e-01 2.380342523107691066e-01
-9.055793991416308808e-01 2.466787572761564573e-01
-9.027181688125893722e-01 2.554727394110005712e-01
-8.998569384835479745e-01 2.640747939327090510e-01
-8.969957081545064659e-01 2.728251620086680762e-01
-8.941344778254649572e-01 2.813821478996625380e-01
-8.912732474964234486e-01 2.900860280803571056e-01
-8.884120171673819399e-01 2.985953365849091656e-01
-8.855507868383405423e-01 3.072498730210037610e-01
-8.826895565092990337e-01 3.157089056901333235e-01
-8.798283261802575250e-01 3.243112614881367706e-01
-8.769670958512160164e-01 3.327174310547645897e-01
-8.741058655221745077e-01 3.412647892339789601e-01
-8.712446351931331101e-01 3.496155204874302203e-01
-8.683834048640914904e-01 3.581050849248499368e-01
-8.655221745350500928e-01 3.663978155843355400e-01
-8.626609442060085842e-01 3.748268119473143201e-01
-8.597997138769670755e-01 3.830589935340182328e-01
-8.569384835479256779e-01 3.914246702005312328e-01
-8.540772532188840582e-01 3.995937689079264166e-01
-8.512160228898426606e-01 4.078933978742451116e-01
-8.483547925608011520e-01 4.159968954362729954e-01
-8.454935622317596433e-01 4.242277732118908129e-01
-8.426323319027181347e-01 4.322631677686261664e-01
-8.397711015736766260e-01 4.404226162582637327e-01
-8.369098712446352284e-01 4.483874232186919606e-01
-8.340486409155937197e-01 4.564727905912342454e-01
-8.311874105865522111e-01 4.643645434927617388e-01
-8.283261802575107025e-01 4.723732050369694457e-01
-8.254649499284691938e-01 4.801894564012962330e-01
-8.226037195994277962e-01 4.881188153681380593e-01
-8.197424892703862875e-01 4.958571375531220515e-01
-8.168812589413447789e-01 5.037046259845874285e-01
-8.140200286123032702e-01 5.113626120317217305e-01
-8.111587982832617616e-01 5.191256915759826507e-01
-8.082975679542203640e-01 5.267009560531173973e-01
-8.054363376251788553e-01 5.343771187658961086e-01
-8.025751072961373467e-01 5.418672986048344020e-01
-7.997138769670958380e-01 5.494540677368520143e-01
-7.968526466380543294e-01 5.568568230654468154e-01
-7.939914163090129318e-01 5.643517538358280294e-01
-7.911301859799714231e-01 5.716647688042177933e-01
-7.882689556509299145e-01 5.790654491597371223e-01
-7.854077253218884058e-01 5.862864327603478642e-01
-7.825464949928468972e-01 5.935904841203941684e-01
-7.796852646638054996e-01 6.007171710013482491e-01
-7.768240343347638799e-01 6.079222489885039993e-01
-7.739628040057224823e-01 6.149524002600840200e-01
-7.711015736766809736e-01 6.220561954162081575e-01
-7.682403433476394650e-01 6.289875994499936063e-01
-7.653791130185980673e-01 6.359878379377159607e-01
-7.625178826895564477e-01 6.428183111580613174e-01
-7.596566523605150500e-01 6.497127554475825573e-01
-7.567954220314735414e-01 6.564401431150673760e-01
-7.539341917024320328e-01 6.632265926561744518e-01
-7.510729613733905241e-01 6.698487696426894678e-01
-7.482117310443490155e-01 6.765250615219048358e-01
-7.453505007153076178e-01 6.830399330770177135e-01
-7.424892703862661092e-01 6.896039426597859734e-01
-7.396280400572246005e-01 6.960094451680541860e-01
-7.367668097281830919e-01 7.024590867258982962e-01
-7.339055793991415833e-01 7.087531884547807470e-01
-7.310443490701001856e-01 7.150864157773426655e-01
-7.281831187410586770e-01 7.212671176153858665e-01
-7.253218884120171683e-01 7.274819246072968815e-01
-7.224606580829756597e-01 7.335472607922580712e-01
-7.195994277539341510e-01 7.396416820547426774e-01
-7.167381974248927534e-01 7.455897208913329077e-01
-7.138769670958512448e-01 7.515618322885169178e-01
-7.110157367668097361e-01 7.573906768554400371e-01
-7.081545064377682275e-01 7.632385960652724455e-01
-7.052932761087267188e-01 7.689463849112385674e-01
-7.024320457796853212e-01 7.746682719609990775e-01
-6.995708154506437015e-01 7.802531797894117771e-01
-6.967095851216023039e-01 7.858472375757319384e-01
-6.938483547925607953e-01 7.913074759177382012e-01
-6.909871244635192866e-01 7.967719507110998522e-01
-6.881258941344778890e-01 8.021057685867092335e-01
-6.852646638054362693e-01 8.074389505203686257e-01
-6.824034334763948717e-01 8.126446350873364199e-01
-6.795422031473533631e-01 8.178448586306419354e-01
-6.766809728183118544e-01 8.229207358208389111e-01
-6.738197424892704568e-01 8.279863802369035186e-01
-6.709585121602288371e-01 8.329308153798837822e-01
-6.680972818311874395e-01 8.378603051675764801e-01
-6.652360515021459308e-01 8.426717036010680228e-01
-6.623748211731044222e-01 8.474635089212948502e-01
-6.595135908440630246e-01 8.521403165883425501e-01
-6.566523605150214049e-01 8.567929536745971797e-01
-6.537911301859800073e-01 8.613336577070977995e-01
-6.509298998569384986e-01 8.658456892602566235e-01
-6.480686695278969900e-01 8.702488185486151329e-01
-6.452074391988554813e-01 8.746188541159566343e-01
-6.423462088698139727e-01 8.788829798646322633e-01
-6.394849785407725751e-01 8.831096762030695713e-01
-6.366237482117310664e-01 8.872334124717520254e-01
-6.337625178826895578e-01 8.913154738952634437e-01
-6.309012875536480491e-01 8.952974781254483538e-01
-6.280400572246065405e-01 8.992336568367017557e-01
-6.251788268955651429e-01 9.030726303634329932e-01
-6.223175965665236342e-01 9.068617267695922024e-01
-6.194563662374821256e-01 9.105564153181487930e-01
-6.165951359084406169e-01 9.141972783308709438e-01
-6.137339055793991083e-01 9.177464724981779787e-01
-6.108726752503577107e-01 9.212379998177944174e-01
-6.080114449213160910e-01 9.246405355383533475e-01
-6.051502145922746934e-01 9.279816739222480626e-01
-6.022889842632331847e-01 9.312364329183798750e-01
-5.994277539341916761e-01 9.344261784335624599e-01
-5.965665236051502784e-01 9.375320886497774397e-01
-5.937052932761086588e-01 9.405694869096751232e-01
-5.908440629470672611e-01 9.435255229309711389e-01
-5.879828326180257525e-01 9.464096693164433249e-01
-5.851216022889842439e-01 9.492148527703604399e-01
-5.822603719599428462e-01 9.519448926349612927e-01
-5.793991416309012266e-01 9.545982925772205085e-01
-5.765379113018598289e-01 9.571734214367256799e-01
-5.736766809728183203e-01 9.596741547202842781e-01
-5.708154506437768116e-01 9.620936184265116431e-01
-5.679542203147354140e-01 9.644408500538774742e-01
-5.650929899856937944e-01 9.667039449528269657e-01
-5.622317596566523967e-01 9.688968884114864677e-01
-5.593705293276108881e-01 9.710029614858228797e-01
-5.565092989985693794e-01 9.730408790666469354e-01
-5.536480686695278708e-01 9.749893280625655523e-01
-5.507868383404863621e-01 9.768715311610466356e-01
-5.479256080114449645e-01 9.786618046995627651e-01
-5.450643776824034559e-01 9.803876540997679134e-01
-5.422031473533619472e-01 9.820192517724566361e-01
-5.393419170243204386e-01 9.835881579135790087e-01
