x U
-1.000000000000000000e+00 -9.837075047069694378e-01
-9.487179487179486781e-01 -9.742167365728520156e-01
-8.974358974358974672e-01 -8.698103715022184046e-01
-8.461538461538461453e-01 -8.248164215704099078e-01
-7.948717948717949344e-01 -6.934249142608290839e-01
-7.435897435897436125e-01 -6.070081998646922328e-01
-6.923076923076922906e-01 -4.615073345005967220e-01
-6.410256410256409687e-01 -3.394867085810094331e-01
-5.897435897435897578e-01 -1.887188565664387196e-01
-5.384615384615385469e-01 -4.499490572088297308e-02
-4.871794871794872250e-01 1.044795581091054471e-01
-4.358974358974359031e-01 2.521771098677906275e-01
-3.846153846153845812e-01 3.938103479319258748e-01
-3.333333333333333703e-01 5.276243776326019486e-01
-2.820512820512820484e-01 6.532012029929625818e-01
-2.307692307692308376e-01 7.577059906957058777e-01
-1.794871794871795156e-01 8.569125364321992233e-01
-1.282051282051281937e-01 9.205010001469590142e-01
-7.692307692307698286e-02 9.819211516907242476e-01
-2.564102564102566095e-02 9.973829375355303117e-01
2.564102564102554993e-02 1.010679086480251065e+00
7.692307692307687184e-02 9.754557987907517269e-01
1.282051282051281937e-01 9.341731638442597463e-01
1.794871794871795156e-01 8.506365456707237760e-01
2.307692307692308376e-01 7.548805939928707742e-01
2.820512820512819374e-01 6.306633729859495441e-01
3.333333333333332593e-01 4.888510847788626879e-01
3.846153846153845812e-01 3.369125476508672001e-01
4.358974358974359031e-01 1.659051524365610097e-01
4.871794871794872250e-01 3.791114771711174940e-03
5.384615384615383249e-01 -1.730073192175662355e-01
5.897435897435896468e-01 -3.252245239082940942e-01
6.410256410256409687e-01 -4.817725630061184261e-01
6.923076923076922906e-01 -6.050658887995401525e-01
7.435897435897436125e-01 -7.179870445630294196e-01
7.948717948717947124e-01 -7.990840739012986527e-01
8.461538461538460343e-01 -8.531427080620835879e-01
8.974358974358973562e-01 -8.893468202605055994e-01
9.487179487179486781e-01 -8.813710893702093596e-01
1.000000000000000000e+00 -8.839706895030919886e-01
