x U
-1.000000000000000000e+00 -3.710779932648319845e-02
-9.729729729729730270e-01 4.777339790467314412e-02
-9.459459459459459429e-01 1.323103867088774033e-01
-9.189189189189188589e-01 2.158940761452776413e-01
-8.918918918918918859e-01 2.979222438155355590e-01
-8.648648648648649129e-01 3.778038748925382495e-01
-8.378378378378378288e-01 4.549634203932820808e-01
-8.108108108108107448e-01 5.288449440249259892e-01
-7.837837837837837718e-01 5.989161277161270114e-01
-7.567567567567567988e-01 6.646721069832829398e-01
-7.297297297297297147e-01 7.256391084884247222e-01
-7.027027027027026307e-01 7.813778635891924784e-01
-6.756756756756756577e-01 8.314867732773076892e-01
-6.486486486486486847e-01 8.756048017107371795e-01
-6.216216216216216006e-01 9.134140774831577270e-01
-5.945945945945945166e-01 9.446421838967149487e-01
-5.675675675675675436e-01 9.690641217286405373e-01
-5.405405405405405705e-01 9.865039303576784713e-01
-5.135135135135134865e-01 9.968359555625936341e-01
-4.864864864864864025e-01 9.999857548654359496e-01
-4.594594594594594295e-01 9.959306338896645183e-01
-4.324324324324324564e-01 9.846998098751953421e-01
-4.054054054054053724e-01 9.663742011660688691e-01
-3.783783783783782884e-01 9.410858441932756779e-01
-3.513513513513513153e-01 9.090169421480027712e-01
-3.243243243243243423e-01 8.703985522045998291e-01
-2.972972972972972583e-01 8.255089207473177426e-01
-2.702702702702701743e-01 7.746714785996540176e-01
-2.432432432432432012e-01 7.182525106970395479e-01
-2.162162162162162282e-01 6.566585169962098067e-01
-1.891891891891891442e-01 5.903332836330601463e-01
-1.621621621621620601e-01 5.197546854339388789e-01
-1.351351351351350871e-01 4.454312428160592807e-01
-1.081081081081081141e-01 3.678984578867108279e-01
-8.108108108108103007e-02 2.877149561378605780e-01
-5.405405405405394603e-02 2.054584615371201906e-01
-2.702702702702697302e-02 1.217216340128751267e-01
0.000000000000000000e+00 3.710779932638898215e-02
2.702702702702719506e-02 -4.777339790464189134e-02
5.405405405405416808e-02 -1.323103867089602537e-01
8.108108108108114109e-02 -2.158940761452531609e-01
1.081081081081081141e-01 -2.979222438156043928e-01
1.351351351351350871e-01 -3.778038748925245938e-01
1.621621621621622822e-01 -4.549634203933364818e-01
1.891891891891892552e-01 -5.288449440249263223e-01
2.162162162162162282e-01 -5.989161277161643149e-01
2.432432432432434233e-01 -6.646721069832991491e-01
2.702702702702703963e-01 -7.256391084884458165e-01
2.972972972972973693e-01 -7.813778635892221214e-01
3.243243243243243423e-01 -8.314867732773125741e-01
3.513513513513513153e-01 -8.756048017107793680e-01
3.783783783783785104e-01 -9.134140774831477350e-01
4.054054054054054834e-01 -9.446421838967676843e-01
4.324324324324324564e-01 -9.690641217286175557e-01
4.594594594594596515e-01 -9.865039303577407548e-01
4.864864864864866245e-01 -9.968359555625612156e-01
5.135135135135135975e-01 -9.999857548655076700e-01
5.405405405405405705e-01 -9.959306338896253274e-01
5.675675675675675436e-01 -9.846998098752773876e-01
5.945945945945947386e-01 -9.663742011660260145e-01
6.216216216216217116e-01 -9.410858441933681595e-01
6.486486486486486847e-01 -9.090169421479585843e-01
6.756756756756758797e-01 -8.703985522047008594e-01
7.027027027027028527e-01 -8.255089207472731117e-01
7.297297297297298257e-01 -7.746714785997618202e-01
7.567567567567567988e-01 -7.182525106969959161e-01
7.837837837837837718e-01 -6.566585169963213842e-01
8.108108108108109668e-01 -5.903332836330171807e-01
8.378378378378379399e-01 -5.197546854340511224e-01
8.648648648648649129e-01 -4.454312428160186466e-01
8.918918918918921079e-01 -3.678984578868201849e-01
9.189189189189190810e-01 -2.877149561378223863e-01
9.459459459459460540e-01 -2.054584615372239409e-01
9.729729729729730270e-01 -1.217216340128397939e-01
1.000000000000000000e+00 -3.710779932648319845e-02
