x U
-1.000000000000000000e+00 -6.209520143207039600e-02
-9.977753058954393905e-01 -5.514855455216602365e-02
-9.955506117908787811e-01 -4.774120998613474998e-02
-9.933259176863181716e-01 -4.083766593562687675e-02
-9.911012235817575622e-01 -3.343213559315069000e-02
-9.888765294771968417e-01 -2.656255133400037965e-02
-9.866518353726362323e-01 -1.916414084270519000e-02
-9.844271412680756228e-01 -1.232037862211317336e-02
-9.822024471635150134e-01 -4.934141690282697716e-03
-9.799777530589544039e-01 1.890945927549851592e-03
-9.777530589543937944e-01 9.260274226071927434e-03
-9.755283648498331850e-01 1.607286605742358487e-02
-9.733036707452725755e-01 2.342092036359363569e-02
-9.710789766407118551e-01 3.022625459375290549e-02
-9.688542825361512456e-01 3.754907613833245728e-02
-9.666295884315906362e-01 4.435148408657289820e-02
-9.644048943270300267e-01 5.164554476148281587e-02
-9.621802002224694172e-01 5.844848984883589671e-02
-9.599555061179088078e-01 6.571070484148819335e-02
-9.577308120133481983e-01 7.251682614425609963e-02
-9.555061179087875889e-01 7.974455645974622142e-02
-9.532814238042268684e-01 8.655571620273014299e-02
-9.510567296996662590e-01 9.374676235085345477e-02
-9.488320355951056495e-01 1.005640966782643947e-01
-9.466073414905450401e-01 1.077166847489192253e-01
-9.443826473859844306e-01 1.145406571065409607e-01
-9.421579532814238211e-01 1.216534183989740059e-01
-9.399332591768632117e-01 1.284838748670593389e-01
-9.377085650723026022e-01 1.355558201761592196e-01
-9.354838709677419928e-01 1.423920461075212918e-01
-9.332591768631812723e-01 1.494225357047832825e-01
-9.310344827586206629e-01 1.562633130453553176e-01
-9.288097886540600534e-01 1.632520233238758112e-01
-9.265850945494994439e-01 1.700956880224985535e-01
-9.243604004449388345e-01 1.770425757050918536e-01
-9.221357063403782250e-01 1.838870746544238322e-01
-9.199110122358176156e-01 1.907923393923891819e-01
-9.176863181312568951e-01 1.976352863824720751e-01
-9.154616240266962857e-01 2.044993325002696094e-01
-9.132369299221356762e-01 2.113380627095634567e-01
-9.110122358175750668e-01 2.181614607783821103e-01
-9.087875417130144573e-01 2.249930833730592605e-01
-9.065628476084538478e-01 2.317765322243625914e-01
-9.043381535038932384e-01 2.385979806844742424e-01
-9.021134593993326289e-01 2.453422704038666080e-01
-8.998887652947720195e-01 2.521503502439035871e-01
-8.976640711902112990e-01 2.588563266164057297e-01
-8.954393770856506896e-01 2.656477602171359309e-01
-8.932146829810900801e-01 2.723162910276444859e-01
-8.909899888765294707e-01 2.790877593451443484e-01
-8.887652947719688612e-01 2.857197028729529520e-01
-8.865406006674082517e-01 2.924678838390751268e-01
-8.843159065628476423e-01 2.990640598231790181e-01
-8.820912124582870328e-01 3.057856632985898049e-01
-8.798665183537264234e-01 3.123468265913698083e-01
-8.776418242491657029e-01 3.190386257775496004e-01
-8.754171301446050935e-01 3.255654428486172147e-01
-8.731924360400444840e-01 3.322243021082503245e-01
-8.709677419354838745e-01 3.387173305079606012e-01
-8.687430478309232651e-01 3.453402295837458280e-01
-8.665183537263626556e-01 3.517999004273205665e-01
-8.642936596218020462e-01 3.583839550871111279e-01
-8.620689655172413257e-01 3.648105585755559432e-01
-8.598442714126807163e-01 3.713530377467123555e-01
-8.576195773081201068e-01 3.777467116999235763e-01
-8.553948832035594974e-01 3.842450511875346586e-01
-8.531701890989988879e-01 3.906057725281236737e-01
-8.509454949944382784e-01 3.970575854404582161e-01
-8.487208008898776690e-01 4.033851645340011394e-01
-8.464961067853170595e-01 4.097882485637870387e-01
-8.442714126807564501e-01 4.160823262922954124e-01
-8.420467185761957296e-01 4.224346680245389951e-01
-8.398220244716351202e-01 4.286947154449919362e-01
-8.375973303670745107e-01 4.349944918806897820e-01
-8.353726362625139013e-01 4.412198122992853633e-01
-8.331479421579532918e-01 4.474653897998631669e-01
-8.309232480533926823e-01 4.536551230752647323e-01
-8.286985539488320729e-01 4.598450539447940244e-01
-8.264738598442713524e-01 4.659981828197556908e-01
-8.242491657397108540e-01 4.721311997511642988e-01
-8.220244716351501335e-01 4.782465580014937934e-01
-8.197997775305895241e-01 4.843215666191743596e-01
-8.175750834260289146e-01 4.903978488018321258e-01
-8.153503893214683051e-01 4.964139185364010443e-01
-8.131256952169076957e-01 5.024496911143779831e-01
-8.109010011123470862e-01 5.084060446460592075e-01
-8.086763070077864768e-01 5.143997582664365797e-01
