x y U
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.846153846153846367e-02 0.000000000000000000e+00 0.000000000000000000e+00
7.692307692307692735e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.153846153846153910e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.538461538461538547e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.923076923076923184e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.307692307692307820e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.692307692307692735e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.076923076923077094e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.461538461538461453e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.846153846153846367e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.230769230769231282e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.615384615384615641e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.384615384615385469e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.769230769230769829e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.153846153846154188e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.538461538461538547e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.923076923076922906e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.307692307692308376e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.692307692307692735e-01 0.000000000000000000e+00 0.000000000000000000e+00
8.076923076923077094e-01 0.000000000000000000e+00 0.000000000000000000e+00
8.461538461538462563e-01 0.000000000000000000e+00 0.000000000000000000e+00
8.846153846153846922e-01 0.000000000000000000e+00 0.000000000000000000e+00
9.230769230769231282e-01 0.000000000000000000e+00 0.000000000000000000e+00
9.615384615384615641e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.846153846153846367e-02 0.000000000000000000e+00
3.846153846153846367e-02 3.846153846153846367e-02 6.678544436073093667e-04
7.692307692307692735e-02 3.846153846153846367e-02 1.248909505044929358e-03
1.153846153846153910e-01 3.846153846153846367e-02 1.667646902115112488e-03
1.538461538461538547e-01 3.846153846153846367e-02 1.869644376038359255e-03
1.923076923076923184e-01 3.846153846153846367e-02 1.828648817167494254e-03
2.307692307692307820e-01 3.846153846153846367e-02 1.549988316399798262e-03
2.692307692307692735e-01 3.846153846153846367e-02 1.069879686445367921e-03
3.076923076923077094e-01 3.846153846153846367e-02 4.507214526913971820e-04
3.461538461538461453e-01 3.846153846153846367e-02 -2.270159280589234465e-04
3.846153846153846367e-01 3.846153846153846367e-02 -8.752486128581915157e-04
4.230769230769231282e-01 3.846153846153846367e-02 -1.409727410761651414e-03
4.615384615384615641e-01 3.846153846153846367e-02 -1.760987440783803870e-03
5.000000000000000000e-01 3.846153846153846367e-02 -1.883376309834102142e-03
5.384615384615385469e-01 3.846153846153846367e-02 -1.760987440783803436e-03
5.769230769230769829e-01 3.846153846153846367e-02 -1.409727410761650980e-03
6.153846153846154188e-01 3.846153846153846367e-02 -8.752486128581912989e-04
6.538461538461538547e-01 3.846153846153846367e-02 -2.270159280589234465e-04
6.923076923076922906e-01 3.846153846153846367e-02 4.507214526913970736e-04
7.307692307692308376e-01 3.846153846153846367e-02 1.069879686445368138e-03
7.692307692307692735e-01 3.846153846153846367e-02 1.549988316399798262e-03
8.076923076923077094e-01 3.846153846153846367e-02 1.828648817167494254e-03
8.461538461538462563e-01 3.846153846153846367e-02 1.869644376038358822e-03
8.846153846153846922e-01 3.846153846153846367e-02 1.667646902115112488e-03
9.230769230769231282e-01 3.846153846153846367e-02 1.248909505044929358e-03
9.615384615384615641e-01 3.846153846153846367e-02 6.678544436073095836e-04
1.000000000000000000e+00 3.846153846153846367e-02 0.000000000000000000e+00
0.000000000000000000e+00 7.692307692307692735e-02 0.000000000000000000e+00
3.846153846153846367e-02 7.692307692307692735e-02 1.182711482702728184e-03
7.692307692307692735e-02 7.692307692307692735e-02 2.211708893475201540e-03
