5.544554455445545038e-01 9.900990099009901110e-03 1.771737972318895800e+03
5.643564356435644136e-01 9.900990099009901110e-03 1.728832019911869111e+03
5.742574257425742124e-01 9.900990099009901110e-03 1.679894142568475445e+03
5.841584158415841221e-01 9.900990099009901110e-03 1.625410955987655370e+03
5.940594059405940319e-01 9.900990099009901110e-03 1.565918040743062875e+03
6.039603960396039417e-01 9.900990099009901110e-03 1.501992437640743219e+03
6.138613861386138515e-01 9.900990099009901110e-03 1.434244630162257636e+03
6.237623762376237613e-01 9.900990099009901110e-03 1.363310146300449333e+03
6.336633663366336711e-01 9.900990099009901110e-03 1.289840917567109273e+03
6.435643564356435808e-01 9.900990099009901110e-03 1.214496535955666332e+03
6.534653465346534906e-01 9.900990099009901110e-03 1.137935550135628773e+03
6.633663366336634004e-01 9.900990099009901110e-03 1.060806940144654163e+03
6.732673267326733102e-01 9.900990099009901110e-03 9.837419053811170215e+02
6.831683168316832200e-01 9.900990099009901110e-03 9.073460938832145075e+02
6.930693069306931298e-01 9.900990099009901110e-03 8.321923918517713901e+02
7.029702970297029285e-01 9.900990099009901110e-03 7.588143813154102872e+02
7.128712871287128383e-01 9.900990099009901110e-03 6.877005609679176814e+02
7.227722772277227481e-01 9.900990099009901110e-03 6.192894107800606207e+02
7.326732673267326579e-01 9.900990099009901110e-03 5.539653652808882498e+02
7.425742574257425677e-01 9.900990099009901110e-03 4.920557437173274025e+02
7.524752475247524774e-01 9.900990099009901110e-03 4.338286679522984173e+02
7.623762376237623872e-01 9.900990099009901110e-03 3.794919812767788017e+02
7.722772277227722970e-01 9.900990099009901110e-03 3.291931636195917008e+02
7.821782178217822068e-01 9.900990099009901110e-03 2.830202212665887487e+02
7.920792079207921166e-01 9.900990099009901110e-03 2.410035124651483898e+02
8.019801980198020264e-01 9.900990099009901110e-03 2.031184544921208897e+02
8.118811881188119361e-01 9.900990099009901110e-03 1.692890431840530141e+02
8.217821782178218459e-01 9.900990099009901110e-03 1.393921028219924381e+02
8.316831683168316447e-01 9.900990099009901110e-03 1.132621728529213243e+02
8.415841584158415545e-01 9.900990099009901110e-03 9.069692840459963179e+01
8.514851485148514643e-01 9.900990099009901110e-03 7.146302406100087978e+01
8.613861386138613740e-01 9.900990099009901110e-03 5.530224502177656376e+01
8.712871287128712838e-01 9.900990099009901110e-03 4.193784663942891200e+01
8.811881188118811936e-01 9.900990099009901110e-03 3.108096243728527242e+01
8.910891089108911034e-01 9.900990099009901110e-03 2.243696204233622282e+01
9.009900990099010132e-01 9.900990099009901110e-03 1.571164396000068209e+01
9.108910891089109230e-01 9.900990099009901110e-03 1.061715367315802361e+01
9.207920792079208328e-01 9.900990099009901110e-03 6.877525027912519739e+00
9.306930693069307425e-01 9.900990099009901110e-03 4.233752101538970969e+00
9.405940594059406523e-01 9.900990099009901110e-03 2.448309531246124937e+00
9.504950495049504511e-01 9.900990099009901110e-03 1.309051386806260320e+00
9.603960396039603609e-01 9.900990099009901110e-03 6.324318452584292150e-01
9.702970297029702706e-01 9.900990099009901110e-03 2.660049050282103367e-01
9.801980198019801804e-01 9.900990099009901110e-03 9.017488224857860002e-02
9.900990099009900902e-01 9.900990099009901110e-03 1.918418081955667806e-02
9.900990099009901110e-03 1.980198019801980222e-02 9.017488224857855839e-02
1.980198019801980222e-02 1.980198019801980222e-02 3.138045597404303666e-01
2.970297029702970160e-02 1.980198019801980222e-02 7.466267501791009620e-01
3.960396039603960444e-02 1.980198019801980222e-02 1.475153517197165698e+00
4.950495049504950729e-02 1.980198019801980222e-02 2.617991394786444825e+00
5.940594059405940319e-02 1.980198019801980222e-02 4.324833312145265118e+00
6.930693069306931298e-02 1.980198019801980222e-02 6.774719709706197079e+00
7.920792079207920888e-02 1.980198019801980222e-02 1.017358270423546607e+01
8.910891089108910479e-02 1.980198019801980222e-02 1.475110129707946172e+01
9.900990099009901457e-02 1.980198019801980222e-02 2.075690950764817799e+01
1.089108910891089105e-01 1.980198019801980222e-02 2.845621268326343767e+01
1.188118811881188064e-01 1.980198019801980222e-02 3.812487982112794072e+01
1.287128712871287162e-01 1.980198019801980222e-02 5.004409128363322878e+01
1.386138613861386260e-01 1.980198019801980222e-02 6.449463155561346639e+01
1.485148514851485080e-01 1.980198019801980222e-02 8.175092546334190047e+01
1.584158415841584178e-01 1.980198019801980222e-02 1.020749233573139634e+02
1.683168316831683275e-01 1.980198019801980222e-02 1.257099459909608896e+02
1.782178217821782096e-01 1.980198019801980222e-02 1.528746030753555942e+02
1.881188118811881194e-01 1.980198019801980222e-02 1.837569006618784044e+02
1.980198019801980291e-01 1.980198019801980222e-02 2.185086515453859874e+02
2.079207920792079112e-01 1.980198019801980222e-02 2.572402997745651874e+02
2.178217821782178210e-01 1.980198019801980222e-02 3.000162651296419085e+02
2.277227722772277307e-01 1.980198019801980222e-02 3.468509061473751558e+02
2.376237623762376128e-01 1.980198019801980222e-02 3.977051910463511035e+02
2.475247524752475226e-01 1.980198019801980222e-02 4.524841548777703224e+02
2.574257425742574323e-01 1.980198019801980222e-02 5.110352085802373381e+02
2.673267326732673421e-01 1.980198019801980222e-02 5.731473515666630192e+02
2.772277227722772519e-01 1.980198019801980222e-02 6.385513242618798131e+02
2.871287128712871062e-01 1.980198019801980222e-02 7.069207209103366267e+02
2.970297029702970160e-01 1.980198019801980222e-02 7.778740662737759521e+02
3.069306930693069257e-01 1.980198019801980222e-02 8.509778428430012127e+02
3.168316831683168355e-01 1.980198019801980222e-02 9.257504382085132875e+02
3.267326732673267453e-01 1.980198019801980222e-02 1.001666965587483219e+03
3.366336633663366551e-01 1.980198019801980222e-02 1.078164894501518347e+03
3.465346534653465649e-01 1.980198019801980222e-02 1.154650413544005005e+03
3.564356435643564192e-01 1.980198019801980222e-02 1.230505433355043806e+03
3.663366336633663289e-01 1.980198019801980222e-02 1.305095125603023916e+03
3.762376237623762387e-01 1.980198019801980222e-02 1.377775883195007509e+03
3.861386138613861485e-01 1.980198019801980222e-02 1.447903578312885884e+03
3.960396039603960583e-01 1.980198019801980222e-02 1.514841988372544847e+03
4.059405940594059681e-01 1.980198019801980222e-02 1.577971255764423177e+03
4.158415841584158223e-01 1.980198019801980222e-02 1.636696245348960474e+03
4.257425742574257321e-01 1.980198019801980222e-02 1.690454664199311082e+03
4.356435643564356419e-01 1.980198019801980222e-02 1.738724811010863277e+03
4.455445544554455517e-01 1.980198019801980222e-02 1.781032827891930765e+03
4.554455445544554615e-01 1.980198019801980222e-02 1.816959334827199200e+03
4.653465346534653713e-01 1.980198019801980222e-02 1.846145336836543038e+03
4.752475247524752255e-01 1.980198019801980222e-02 1.868297305567303965e+03
4.851485148514851353e-01 1.980198019801980222e-02 1.883191350550829839e+03
4.950495049504950451e-01 1.980198019801980222e-02 1.890676410382981658e+03
5.049504950495049549e-01 1.980198019801980222e-02 1.890676410382981430e+03
5.148514851485148647e-01 1.980198019801980222e-02 1.883191350550829839e+03
5.247524752475247745e-01 1.980198019801980222e-02 1.868297305567304420e+03
5.346534653465346842e-01 1.980198019801980222e-02 1.846145336836543038e+03
5.445544554455445940e-01 1.980198019801980222e-02 1.816959334827198745e+03
5.544554455445545038e-01 1.980198019801980222e-02 1.781032827891930765e+03
5.643564356435644136e-01 1.980198019801980222e-02 1.738724811010863505e+03
5.742574257425742124e-01 1.980198019801980222e-02 1.690454664199311765e+03
5.841584158415841221e-01 1.980198019801980222e-02 1.636696245348961156e+03
5.940594059405940319e-01 1.980198019801980222e-02 1.577971255764423177e+03
6.039603960396039417e-01 1.980198019801980222e-02 1.514841988372545529e+03
6.138613861386138515e-01 1.980198019801980222e-02 1.447903578312886111e+03
6.237623762376237613e-01 1.980198019801980222e-02 1.377775883195008419e+03
6.336633663366336711e-01 1.980198019801980222e-02 1.305095125603023462e+03
6.435643564356435808e-01 1.980198019801980222e-02 1.230505433355043806e+03
6.534653465346534906e-01 1.980198019801980222e-02 1.154650413544004778e+03
6.633663366336634004e-01 1.980198019801980222e-02 1.078164894501519029e+03
6.732673267326733102e-01 1.980198019801980222e-02 1.001666965587482878e+03
6.831683168316832200e-01 1.980198019801980222e-02 9.257504382085130601e+02
6.930693069306931298e-01 1.980198019801980222e-02 8.509778428430013264e+02
7.029702970297029285e-01 1.980198019801980222e-02 7.778740662737769753e+02
7.128712871287128383e-01 1.980198019801980222e-02 7.069207209103374225e+02
7.227722772277227481e-01 1.980198019801980222e-02 6.385513242618798131e+02
7.326732673267326579e-01 1.980198019801980222e-02 5.731473515666627918e+02
7.425742574257425677e-01 1.980198019801980222e-02 5.110352085802377928e+02
7.524752475247524774e-01 1.980198019801980222e-02 4.524841548777708340e+02
7.623762376237623872e-01 1.980198019801980222e-02 3.977051910463509898e+02
7.722772277227722970e-01 1.980198019801980222e-02 3.468509061473754400e+02
7.821782178217822068e-01 1.980198019801980222e-02 3.000162651296420222e+02
7.920792079207921166e-01 1.980198019801980222e-02 2.572402997745651874e+02
8.019801980198020264e-01 1.980198019801980222e-02 2.185086515453861296e+02
8.118811881188119361e-01 1.980198019801980222e-02 1.837569006618784329e+02
8.217821782178218459e-01 1.980198019801980222e-02 1.528746030753556227e+02
8.316831683168316447e-01 1.980198019801980222e-02 1.257099459909609891e+02
8.415841584158415545e-01 1.980198019801980222e-02 1.020749233573142618e+02
8.514851485148514643e-01 1.980198019801980222e-02 8.175092546334201415e+01
8.613861386138613740e-01 1.980198019801980222e-02 6.449463155561352323e+01
8.712871287128712838e-01 1.980198019801980222e-02 5.004409128363321457e+01
8.811881188118811936e-01 1.980198019801980222e-02 3.812487982112804730e+01
8.910891089108911034e-01 1.980198019801980222e-02 2.845621268326344833e+01
9.009900990099010132e-01 1.980198019801980222e-02 2.075690950764814957e+01
9.108910891089109230e-01 1.980198019801980222e-02 1.475110129707949902e+01
9.207920792079208328e-01 1.980198019801980222e-02 1.017358270423547317e+01
9.306930693069307425e-01 1.980198019801980222e-02 6.774719709706183757e+00
9.405940594059406523e-01 1.980198019801980222e-02 4.324833312145248243e+00
9.504950495049504511e-01 1.980198019801980222e-02 2.617991394786464365e+00
9.603960396039603609e-01 1.980198019801980222e-02 1.475153517197174580e+00
9.702970297029702706e-01 1.980198019801980222e-02 7.466267501791040706e-01
9.801980198019801804e-01 1.980198019801980222e-02 3.138045597404303666e-01
9.900990099009900902e-01 1.980198019801980222e-02 9.017488224857987678e-02
9.900990099009901110e-03 2.970297029702970160e-02 2.660049050282089489e-01
1.980198019801980222e-02 2.970297029702970160e-02 7.466267501791011840e-01
2.970297029702970160e-02 2.970297029702970160e-02 1.608391681987496158e+00
3.960396039603960444e-02 2.970297029702970160e-02 2.936203250538809151e+00
4.950495049504950729e-02 2.970297029702970160e-02 4.843002966508117346e+00
5.940594059405940319e-02 2.970297029702970160e-02 7.468761318610468436e+00
6.930693069306931298e-02 2.970297029702970160e-02 1.097881699311764514e+01
7.920792079207920888e-02 2.970297029702970160e-02 1.556157828486084327e+01
8.910891089108910479e-02 2.970297029702970160e-02 2.142561330551529153e+01
9.900990099009901457e-02 2.970297029702970160e-02 2.879616796321469252e+01
1.089108910891089105e-01 2.970297029702970160e-02 3.791116256675706353e+01
1.188118811881188064e-01 2.970297029702970160e-02 4.901672906218566084e+01
1.287128712871287162e-01 2.970297029702970160e-02 6.236236111366480372e+01
1.386138613861386260e-01 2.970297029702970160e-02 7.819575828316018828e+01
1.485148514851485080e-01 2.970297029702970160e-02 9.675745325219396875e+01
1.584158415841584178e-01 2.970297029702970160e-02 1.182753171945274033e+02
1.683168316831683275e-01 2.970297029702970160e-02 1.429590429082567482e+02
1.782178217821782096e-01 2.970297029702970160e-02 1.709947080364762826e+02
1.881188118811881194e-01 2.970297029702970160e-02 2.025395215667427919e+02
1.980198019801980291e-01 2.970297029702970160e-02 2.377168557548462502e+02
2.079207920792079112e-01 2.970297029702970160e-02 2.766116626574612951e+02
2.178217821782178210e-01 2.970297029702970160e-02 3.192663696071331287e+02
2.277227722772277307e-01 2.970297029702970160e-02 3.656773412842986772e+02
2.376237623762376128e-01 2.970297029702970160e-02 4.157919876328139708e+02
2.475247524752475226e-01 2.970297029702970160e-02 4.695065868602251840e+02
2.574257425742574323e-01 2.970297029702970160e-02 5.266648813263012698e+02
2.673267326732673421e-01 2.970297029702970160e-02 5.870574914469476653e+02
2.772277227722772519e-01 2.970297029702970160e-02 6.504221790451963443e+02
2.871287128712871062e-01 2.970297029702970160e-02 7.164449771080768414e+02
2.970297029702970160e-01 2.970297029702970160e-02 7.847621879168368650e+02
3.069306930693069257e-01 2.970297029702970160e-02 8.549632362797951828e+02
3.168316831683168355e-01 2.970297029702970160e-02 9.265943493913247266e+02
3.267326732673267453e-01 2.970297029702970160e-02 9.991630199483363413e+02
3.366336633663366551e-01 2.970297029702970160e-02 1.072143194855429101e+03
3.465346534653465649e-01 2.970297029702970160e-02 1.144981118411124271e+03
3.564356435643564192e-01 2.970297029702970160e-02 1.217101746546061122e+03
3.663366336633663289e-01 2.970297029702970160e-02 1.287915637716623905e+03
3.762376237623762387e-01 2.970297029702970160e-02 1.356826216657437499e+03
3.861386138613861485e-01 2.970297029702970160e-02 1.423237299549063891e+03
3.960396039603960583e-01 2.970297029702970160e-02 1.486560763416903683e+03
4.059405940594059681e-01 2.970297029702970160e-02 1.546224238862989523e+03
4.158415841584158223e-01 2.970297029702970160e-02 1.601678703625955450e+03
4.257425742574257321e-01 2.970297029702970160e-02 1.652405855008908020e+03
4.356435643564356419e-01 2.970297029702970160e-02 1.697925141913223115e+03
4.455445544554455517e-01 2.970297029702970160e-02 1.737800342031004675e+03
4.554455445544554615e-01 2.970297029702970160e-02 1.771645576603036716e+03
4.653465346534653713e-01 2.970297029702970160e-02 1.799130663927033538e+03
4.752475247524752255e-01 2.970297029702970160e-02 1.819985723351031083e+03
4.851485148514851353e-01 2.970297029702970160e-02 1.834004953623449637e+03
4.950495049504950451e-01 2.970297029702970160e-02 1.841049522979272069e+03
5.049504950495049549e-01 2.970297029702970160e-02 1.841049522979272524e+03
5.148514851485148647e-01 2.970297029702970160e-02 1.834004953623449410e+03
5.247524752475247745e-01 2.970297029702970160e-02 1.819985723351030629e+03
5.346534653465346842e-01 2.970297029702970160e-02 1.799130663927033766e+03
5.445544554455445940e-01 2.970297029702970160e-02 1.771645576603036716e+03
5.544554455445545038e-01 2.970297029702970160e-02 1.737800342031005130e+03
5.643564356435644136e-01 2.970297029702970160e-02 1.697925141913223342e+03
5.742574257425742124e-01 2.970297029702970160e-02 1.652405855008908929e+03
5.841584158415841221e-01 2.970297029702970160e-02 1.601678703625956587e+03
5.940594059405940319e-01 2.970297029702970160e-02 1.546224238862989068e+03
6.039603960396039417e-01 2.970297029702970160e-02 1.486560763416903910e+03
6.138613861386138515e-01 2.970297029702970160e-02 1.423237299549064346e+03
6.237623762376237613e-01 2.970297029702970160e-02 1.356826216657438863e+03
6.336633663366336711e-01 2.970297029702970160e-02 1.287915637716624133e+03
6.435643564356435808e-01 2.970297029702970160e-02 1.217101746546061122e+03
6.534653465346534906e-01 2.970297029702970160e-02 1.144981118411124726e+03
6.633663366336634004e-01 2.970297029702970160e-02 1.072143194855429783e+03
6.732673267326733102e-01 2.970297029702970160e-02 9.991630199483361139e+02
6.831683168316832200e-01 2.970297029702970160e-02 9.265943493913244993e+02
6.930693069306931298e-01 2.970297029702970160e-02 8.549632362797960923e+02
7.029702970297029285e-01 2.970297029702970160e-02 7.847621879168380019e+02
7.128712871287128383e-01 2.970297029702970160e-02 7.164449771080777509e+02
7.227722772277227481e-01 2.970297029702970160e-02 6.504221790451962306e+02
7.326732673267326579e-01 2.970297029702970160e-02 5.870574914469477790e+02
7.425742574257425677e-01 2.970297029702970160e-02 5.266648813263016109e+02
7.524752475247524774e-01 2.970297029702970160e-02 4.695065868602253545e+02
7.623762376237623872e-01 2.970297029702970160e-02 4.157919876328139708e+02
7.722772277227722970e-01 2.970297029702970160e-02 3.656773412842989046e+02
7.821782178217822068e-01 2.970297029702970160e-02 3.192663696071331287e+02
7.920792079207921166e-01 2.970297029702970160e-02 2.766116626574612951e+02
8.019801980198020264e-01 2.970297029702970160e-02 2.377168557548464776e+02
8.118811881188119361e-01 2.970297029702970160e-02 2.025395215667427635e+02
8.217821782178218459e-01 2.970297029702970160e-02 1.709947080364762542e+02
8.316831683168316447e-01 2.970297029702970160e-02 1.429590429082568619e+02
8.415841584158415545e-01 2.970297029702970160e-02 1.182753171945277160e+02
8.514851485148514643e-01 2.970297029702970160e-02 9.675745325219413928e+01
8.613861386138613740e-01 2.970297029702970160e-02 7.819575828316023092e+01
8.712871287128712838e-01 2.970297029702970160e-02 6.236236111366478951e+01
8.811881188118811936e-01 2.970297029702970160e-02 4.901672906218577452e+01
8.910891089108911034e-01 2.970297029702970160e-02 3.791116256675709195e+01
9.009900990099010132e-01 2.970297029702970160e-02 2.879616796321466055e+01
9.108910891089109230e-01 2.970297029702970160e-02 2.142561330551534127e+01
9.207920792079208328e-01 2.970297029702970160e-02 1.556157828486085037e+01
9.306930693069307425e-01 2.970297029702970160e-02 1.097881699311762560e+01
9.405940594059406523e-01 2.970297029702970160e-02 7.468761318610445343e+00
9.504950495049504511e-01 2.970297029702970160e-02 4.843002966508147544e+00
9.603960396039603609e-01 2.970297029702970160e-02 2.936203250538824250e+00
9.702970297029702706e-01 2.970297029702970160e-02 1.608391681987501931e+00
9.801980198019801804e-01 2.970297029702970160e-02 7.466267501791010730e-01
9.900990099009900902e-01 2.970297029702970160e-02 2.660049050282118355e-01
9.900990099009901110e-03 3.960396039603960444e-02 6.324318452584243300e-01
1.980198019801980222e-02 3.960396039603960444e-02 1.475153517197165698e+00
2.970297029702970160e-02 3.960396039603960444e-02 2.936203250538807819e+00
3.960396039603960444e-02 3.960396039603960444e-02 5.096434234677973407e+00
4.950495049504950729e-02 3.960396039603960444e-02 8.058398049659475149e+00
5.940594059405940319e-02 3.960396039603960444e-02 1.194535548350757281e+01
6.930693069306931298e-02 3.960396039603960444e-02 1.689976113337343477e+01
7.920792079207920888e-02 3.960396039603960444e-02 2.308123567175260504e+01
8.910891089108910479e-02 3.960396039603960444e-02 3.066404985874693168e+01
9.900990099009901457e-02 3.960396039603960444e-02 3.983415433826167629e+01
1.089108910891089105e-01 3.960396039603960444e-02 5.078579877660059338e+01
1.188118811881188064e-01 3.960396039603960444e-02 6.371779279759832093e+01
1.287128712871287162e-01 3.960396039603960444e-02 7.882946925939694438e+01
1.386138613861386260e-01 3.960396039603960444e-02 9.631641753677453721e+01
1.485148514851485080e-01 3.960396039603960444e-02 1.163660604679079285e+02
1.584158415841584178e-01 3.960396039603960444e-02 1.391531533629154183e+02
1.683168316831683275e-01 3.960396039603960444e-02 1.648352868426238729e+02
1.782178217821782096e-01 3.960396039603960444e-02 1.935484771931825492e+02
1.881188118811881194e-01 3.960396039603960444e-02 2.254029283251719846e+02
1.980198019801980291e-01 3.960396039603960444e-02 2.604790482823260049e+02
2.079207920792079112e-01 3.960396039603960444e-02 2.988238005514284623e+02
2.178217821782178210e-01 3.960396039603960444e-02 3.404474662071058901e+02
2.277227722772277307e-01 3.960396039603960444e-02 3.853208872381972014e+02
2.376237623762376128e-01 3.960396039603960444e-02 4.333732543296344488e+02
2.475247524752475226e-01 3.960396039603960444e-02 4.844904940261587285e+02
2.574257425742574323e-01 3.960396039603960444e-02 5.385143007180239465e+02
2.673267326732673421e-01 3.960396039603960444e-02 5.952418484235486176e+02
2.772277227722772519e-01 3.960396039603960444e-02 6.544262060788114468e+02
2.871287128712871062e-01 3.960396039603960444e-02 7.157774681778953436e+02
2.970297029702970160e-01 3.960396039603960444e-02 7.789646003484298262e+02
3.069306930693069257e-01 3.960396039603960444e-02 8.436179870168999742e+02
3.168316831683168355e-01 3.960396039603960444e-02 9.093326559421277580e+02
3.267326732673267453e-01 3.960396039603960444e-02 9.756721423004054259e+02
3.366336633663366551e-01 3.960396039603960444e-02 1.042172943416100225e+03
3.465346534653465649e-01 3.960396039603960444e-02 1.108349504363791993e+03
3.564356435643564192e-01 3.960396039603960444e-02 1.173699664727274467e+03
3.663366336633663289e-01 3.960396039603960444e-02 1.237710487976831701e+03
3.762376237623762387e-01 3.960396039603960444e-02 1.299864387389270860e+03
3.861386138613861485e-01 3.960396039603960444e-02 1.359645456333295442e+03
3.960396039603960583e-01 3.960396039603960444e-02 1.416545906197829709e+03
4.059405940594059681e-01 3.960396039603960444e-02 1.470072512347202746e+03
4.158415841584158223e-01 3.960396039603960444e-02 1.519752967308577126e+03
4.257425742574257321e-01 3.960396039603960444e-02 1.565142040966363538e+03
4.356435643564356419e-01 3.960396039603960444e-02 1.605827449856095200e+03
4.455445544554455517e-01 3.960396039603960444e-02 1.641435341684349396e+03
4.554455445544554615e-01 3.960396039603960444e-02 1.671635306888085779e+03
4.653465346534653713e-01 3.960396039603960444e-02 1.696144836291517777e+03
4.752475247524752255e-01 3.960396039603960444e-02 1.714733152597653770e+03
4.851485148514851353e-01 3.960396039603960444e-02 1.727224353414274674e+03
4.950495049504950451e-01 3.960396039603960444e-02 1.733499814585592503e+03
5.049504950495049549e-01 3.960396039603960444e-02 1.733499814585592503e+03
5.148514851485148647e-01 3.960396039603960444e-02 1.727224353414274447e+03
5.247524752475247745e-01 3.960396039603960444e-02 1.714733152597653543e+03
5.346534653465346842e-01 3.960396039603960444e-02 1.696144836291517777e+03
5.445544554455445940e-01 3.960396039603960444e-02 1.671635306888086006e+03
5.544554455445545038e-01 3.960396039603960444e-02 1.641435341684349396e+03
5.643564356435644136e-01 3.960396039603960444e-02 1.605827449856094972e+03
5.742574257425742124e-01 3.960396039603960444e-02 1.565142040966363766e+03
5.841584158415841221e-01 3.960396039603960444e-02 1.519752967308577809e+03
5.940594059405940319e-01 3.960396039603960444e-02 1.470072512347202746e+03
6.039603960396039417e-01 3.960396039603960444e-02 1.416545906197829936e+03
6.138613861386138515e-01 3.960396039603960444e-02 1.359645456333295442e+03
6.237623762376237613e-01 3.960396039603960444e-02 1.299864387389271769e+03
6.336633663366336711e-01 3.960396039603960444e-02 1.237710487976831473e+03
6.435643564356435808e-01 3.960396039603960444e-02 1.173699664727274694e+03
6.534653465346534906e-01 3.960396039603960444e-02 1.108349504363791993e+03
6.633663366336634004e-01 3.960396039603960444e-02 1.042172943416101134e+03
6.732673267326733102e-01 3.960396039603960444e-02 9.756721423004053122e+02
6.831683168316832200e-01 3.960396039603960444e-02 9.093326559421275306e+02
6.930693069306931298e-01 3.960396039603960444e-02 8.436179870169004289e+02
7.029702970297029285e-01 3.960396039603960444e-02 7.789646003484306220e+02
7.128712871287128383e-01 3.960396039603960444e-02 7.157774681778963668e+02
7.227722772277227481e-01 3.960396039603960444e-02 6.544262060788114468e+02
7.326732673267326579e-01 3.960396039603960444e-02 5.952418484235485039e+02
7.425742574257425677e-01 3.960396039603960444e-02 5.385143007180242876e+02
7.524752475247524774e-01 3.960396039603960444e-02 4.844904940261588990e+02
7.623762376237623872e-01 3.960396039603960444e-02 4.333732543296342783e+02
7.722772277227722970e-01 3.960396039603960444e-02 3.853208872381974288e+02
7.821782178217822068e-01 3.960396039603960444e-02 3.404474662071059470e+02
7.920792079207921166e-01 3.960396039603960444e-02 2.988238005514284055e+02
8.019801980198020264e-01 3.960396039603960444e-02 2.604790482823262323e+02
8.118811881188119361e-01 3.960396039603960444e-02 2.254029283251719846e+02
8.217821782178218459e-01 3.960396039603960444e-02 1.935484771931825208e+02
8.316831683168316447e-01 3.960396039603960444e-02 1.648352868426239013e+02
8.415841584158415545e-01 3.960396039603960444e-02 1.391531533629157593e+02
8.514851485148514643e-01 3.960396039603960444e-02 1.163660604679080848e+02
8.613861386138613740e-01 3.960396039603960444e-02 9.631641753677457984e+01
8.712871287128712838e-01 3.960396039603960444e-02 7.882946925939694438e+01
