x y U
3.947368421052631637e-01 7.894736842105262720e-02 -1.855728056263498699e-03
4.210526315789473450e-01 7.894736842105262720e-02 -2.496221044763856107e-03
4.473684210526315264e-01 7.894736842105262720e-02 -2.983946633011371093e-03
4.736842105263157632e-01 7.894736842105262720e-02 -3.289056274416129848e-03
5.000000000000000000e-01 7.894736842105262720e-02 -3.392877421205467946e-03
5.263157894736841813e-01 7.894736842105262720e-02 -3.289056274416130281e-03
5.526315789473683626e-01 7.894736842105262720e-02 -2.983946633011372827e-03
5.789473684210526550e-01 7.894736842105262720e-02 -2.496221044763858275e-03
6.052631578947368363e-01 7.894736842105262720e-02 -1.855728056263501952e-03
6.315789473684210176e-01 7.894736842105262720e-02 -1.101665497741973008e-03
6.578947368421051989e-01 7.894736842105262720e-02 -2.801815967110049413e-04
6.842105263157893802e-01 7.894736842105262720e-02 5.584492690160642323e-04
7.105263157894736725e-01 7.894736842105262720e-02 1.362903336506599656e-03
7.368421052631578538e-01 7.894736842105262720e-02 2.083948444702133154e-03
7.631578947368420351e-01 7.894736842105262720e-02 2.677457016489603360e-03
7.894736842105263275e-01 7.894736842105262720e-02 3.107106642950162399e-03
8.157894736842105088e-01 7.894736842105262720e-02 3.346602995465891746e-03
8.421052631578946901e-01 7.894736842105262720e-02 3.381289024645828343e-03
8.684210526315788714e-01 7.894736842105262720e-02 3.209041963952918072e-03
8.947368421052630527e-01 7.894736842105262720e-02 2.840403241887031697e-03
9.210526315789473450e-01 7.894736842105262720e-02 2.297933352167531515e-03
9.473684210526315264e-01 7.894736842105262720e-02 1.614831163517091960e-03
9.736842105263157077e-01 7.894736842105262720e-02 8.329021665536434377e-04
1.000000000000000000e+00 7.894736842105262720e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.052631578947368363e-01 0.000000000000000000e+00
2.631578947368420907e-02 1.052631578947368363e-01 9.644623891705166908e-04
5.263157894736841813e-02 1.052631578947368363e-01 1.869900193100761587e-03
7.894736842105262720e-02 1.052631578947368363e-01 2.660901099773250664e-03
1.052631578947368363e-01 1.052631578947368363e-01 3.289056274416130281e-03
1.315789473684210453e-01 1.052631578947368363e-01 3.715922954443588808e-03
1.578947368421052544e-01 1.052631578947368363e-01 3.915377126079225452e-03
1.842105263157894635e-01 1.052631578947368363e-01 3.875212300104355270e-03
2.105263157894736725e-01 1.052631578947368363e-01 3.597886542505826946e-03
2.368421052631578816e-01 1.052631578947368363e-01 3.100372042145019356e-03
2.631578947368420907e-01 1.052631578947368363e-01 2.413116421826666351e-03
2.894736842105263275e-01 1.052631578947368363e-01 1.578179359977651287e-03
3.157894736842105088e-01 1.052631578947368363e-01 6.466585606979295339e-04
3.421052631578946901e-01 1.052631578947368363e-01 -3.244373985526166474e-04
3.684210526315789269e-01 1.052631578947368363e-01 -1.275677961573072053e-03
3.947368421052631637e-01 1.052631578947368363e-01 -2.148847711851140704e-03
4.210526315789473450e-01 1.052631578947368363e-01 -2.890509125090163795e-03
4.473684210526315264e-01 1.052631578947368363e-01 -3.455272917273790895e-03
4.736842105263157632e-01 1.052631578947368363e-01 -3.808575844706193255e-03
5.000000000000000000e-01 1.052631578947368363e-01 -3.928795956142797433e-03
5.263157894736841813e-01 1.052631578947368363e-01 -3.808575844706194990e-03
5.526315789473683626e-01 1.052631578947368363e-01 -3.455272917273792630e-03
5.789473684210526550e-01 1.052631578947368363e-01 -2.890509125090165964e-03
6.052631578947368363e-01 1.052631578947368363e-01 -2.148847711851143739e-03
6.315789473684210176e-01 1.052631578947368363e-01 -1.275677961573076389e-03
6.578947368421051989e-01 1.052631578947368363e-01 -3.244373985526215263e-04
6.842105263157893802e-01 1.052631578947368363e-01 6.466585606979247634e-04
7.105263157894736725e-01 1.052631578947368363e-01 1.578179359977647384e-03
7.368421052631578538e-01 1.052631578947368363e-01 2.413116421826662014e-03
7.631578947368420351e-01 1.052631578947368363e-01 3.100372042145015886e-03
7.894736842105263275e-01 1.052631578947368363e-01 3.597886542505825212e-03
8.157894736842105088e-01 1.052631578947368363e-01 3.875212300104353969e-03
8.421052631578946901e-01 1.052631578947368363e-01 3.915377126079225452e-03
8.684210526315788714e-01 1.052631578947368363e-01 3.715922954443588808e-03
8.947368421052630527e-01 1.052631578947368363e-01 3.289056274416131149e-03
9.210526315789473450e-01 1.052631578947368363e-01 2.660901099773251531e-03
9.473684210526315264e-01 1.052631578947368363e-01 1.869900193100762454e-03
9.736842105263157077e-01 1.052631578947368363e-01 9.644623891705174498e-04
1.000000000000000000e+00 1.052631578947368363e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.315789473684210453e-01 0.000000000000000000e+00
2.631578947368420907e-02 1.315789473684210453e-01 9.915081467448815401e-04
5.263157894736841813e-02 1.315789473684210453e-01 1.922336522271001586e-03
7.894736842105262720e-02 1.315789473684210453e-01 2.735518925083911534e-03
1.052631578947368363e-01 1.315789473684210453e-01 3.381289024645829210e-03
1.315789473684210453e-01 1.315789473684210453e-01 3.820126034334899150e-03
1.578947368421052544e-01 1.315789473684210453e-01 4.025173362566193160e-03
