x y U
0.927 0.549 0.003
0.951 0.549 0.002
0.976 0.549 0.001
0.024 0.569 -0.001
0.049 0.569 -0.002
0.073 0.569 -0.003
0.098 0.569 -0.004
0.122 0.569 -0.004
0.146 0.569 -0.005
0.171 0.569 -0.005
0.195 0.569 -0.006
0.220 0.569 -0.006
0.244 0.569 -0.006
0.268 0.569 -0.006
0.293 0.569 -0.006
0.317 0.569 -0.006
0.341 0.569 -0.005
0.366 0.569 -0.005
0.390 0.569 -0.004
0.415 0.569 -0.003
0.439 0.569 -0.002
0.463 0.569 -0.001
0.488 0.569 -0.000
0.512 0.569 0.000
0.537 0.569 0.001
0.561 0.569 0.002
0.585 0.569 0.003
0.610 0.569 0.004
0.634 0.569 0.005
0.659 0.569 0.005
0.683 0.569 0.006
0.707 0.569 0.006
0.732 0.569 0.006
0.756 0.569 0.006
0.780 0.569 0.006
0.805 0.569 0.006
0.829 0.569 0.005
0.854 0.569 0.005
0.878 0.569 0.004
0.902 0.569 0.004
0.927 0.569 0.003
0.951 0.569 0.002
0.976 0.569 0.001
0.024 0.588 -0.001
0.049 0.588 -0.002
0.073 0.588 -0.002
0.098 0.588 -0.003
0.122 0.588 -0.004
0.146 0.588 -0.004
0.171 0.588 -0.005
0.195 0.588 -0.005
0.220 0.588 -0.005
0.244 0.588 -0.005
0.268 0.588 -0.005
0.293 0.588 -0.005
0.317 0.588 -0.005
0.341 0.588 -0.004
0.366 0.588 -0.004
0.390 0.588 -0.003
0.415 0.588 -0.003
0.439 0.588 -0.002
0.463 0.588 -0.001
0.488 0.588 -0.000
0.512 0.588 0.000
0.537 0.588 0.001
0.561 0.588 0.002
0.585 0.588 0.003
0.610 0.588 0.003
0.634 0.588 0.004
0.659 0.588 0.004
0.683 0.588 0.005
0.707 0.588 0.005
0.732 0.588 0.005
0.756 0.588 0.005
0.780 0.588 0.005
0.805 0.588 0.005
0.829 0.588 0.005
0.854 0.588 0.004
0.878 0.588 0.004
0.902 0.588 0.003
0.927 0.588 0.002
0.951 0.588 0.002
0.976 0.588 0.001
0.024 0.608 -0.001
0.049 0.608 -0.001
0.073 0.608 -0.002
0.098 0.608 -0.002
0.122 0.608 -0.003
0.146 0.608 -0.003
0.171 0.608 -0.004
0.195 0.608 -0.004
0.220 0.608 -0.004
0.244 0.608 -0.004
0.268 0.608 -0.004
0.293 0.608 -0.004
0.317 0.608 -0.004
0.341 0.608 -0.004
0.366 0.608 -0.003
0.390 0.608 -0.003
0.415 0.608 -0.002
0.439 0.608 -0.002
0.463 0.608 -0.001
0.488 0.608 -0.000
0.512 0.608 0.000
0.537 0.608 0.001
0.561 0.608 0.002
0.585 0.608 0.002
0.610 0.608 0.003
0.634 0.608 0.003
0.659 0.608 0.004
0.683 0.608 0.004
0.707 0.608 0.004
0.732 0.608 0.004
0.756 0.608 0.004
0.780 0.608 0.004
0.805 0.608 0.004
0.829 0.608 0.004
0.854 0.608 0.003
0.878 0.608 0.003
0.902 0.608 0.002
0.927 0.608 0.002
0.951 0.608 0.001
0.976 0.608 0.001
0.024 0.627 -0.001
0.049 0.627 -0.001
0.073 0.627 -0.002
0.098 0.627 -0.002
0.122 0.627 -0.002
0.146 0.627 -0.003
0.171 0.627 -0.003
0.195 0.627 -0.003
0.220 0.627 -0.003
0.244 0.627 -0.004
0.268 0.627 -0.003
0.293 0.627 -0.003
0.317 0.627 -0.003
0.341 0.627 -0.003
0.366 0.627 -0.003
0.390 0.627 -0.002
0.415 0.627 -0.002
0.439 0.627 -0.001
0.463 0.627 -0.001
0.488 0.627 -0.000
0.512 0.627 0.000
0.537 0.627 0.001
0.561 0.627 0.001
0.585 0.627 0.002
0.610 0.627 0.002
0.634 0.627 0.003
0.659 0.627 0.003
0.683 0.627 0.003
0.707 0.627 0.003
0.732 0.627 0.003
0.756 0.627 0.004
0.780 0.627 0.003
0.805 0.627 0.003
0.829 0.627 0.003
0.854 0.627 0.003
0.878 0.627 0.002
0.902 0.627 0.002
0.927 0.627 0.002
0.951 0.627 0.001
0.976 0.627 0.001
0.024 0.647 -0.000
0.049 0.647 -0.001
0.073 0.647 -0.001
0.098 0.647 -0.002
0.122 0.647 -0.002
0.146 0.647 -0.002
0.171 0.647 -0.003
0.195 0.647 -0.003
0.220 0.647 -0.003
0.244 0.647 -0.003
0.268 0.647 -0.003
0.293 0.647 -0.003
0.317 0.647 -0.003
0.341 0.647 -0.002
0.366 0.647 -0.002
0.390 0.647 -0.002
0.415 0.647 -0.001
0.439 0.647 -0.001
0.463 0.647 -0.001
0.488 0.647 -0.000
0.512 0.647 0.000
0.537 0.647 0.001
0.561 0.647 0.001
0.585 0.647 0.001
0.610 0.647 0.002
0.634 0.647 0.002
0.659 0.647 0.002
0.683 0.647 0.003
0.707 0.647 0.003
0.732 0.647 0.003
0.756 0.647 0.003
0.780 0.647 0.003
0.805 0.647 0.003
0.829 0.647 0.003
0.854 0.647 0.002
0.878 0.647 0.002
0.902 0.647 0.002
0.927 0.647 0.001
0.951 0.647 0.001
0.976 0.647 0.000
0.024 0.667 -0.000
0.049 0.667 -0.001
0.073 0.667 -0.001
0.098 0.667 -0.001
0.122 0.667 -0.002
0.146 0.667 -0.002
0.171 0.667 -0.002
0.195 0.667 -0.002
0.220 0.667 -0.002
0.244 0.667 -0.002
0.268 0.667 -0.002
0.293 0.667 -0.002
0.317 0.667 -0.002
0.341 0.667 -0.002
0.366 0.667 -0.002
0.390 0.667 -0.002
0.415 0.667 -0.001
0.439 0.667 -0.001
0.463 0.667 -0.001
0.488 0.667 -0.000
0.512 0.667 0.000
0.537 0.667 0.001
0.561 0.667 0.001
0.585 0.667 0.001
0.610 0.667 0.002
0.634 0.667 0.002
0.659 0.667 0.002
0.683 0.667 0.002
0.707 0.667 0.002
0.732 0.667 0.002
0.756 0.667 0.002
0.780 0.667 0.002
0.805 0.667 0.002
0.829 0.667 0.002
0.854 0.667 0.002
0.878 0.667 0.002
0.902 0.667 0.001
0.927 0.667 0.001
0.951 0.667 0.001
0.976 0.667 0.000
0.024 0.686 -0.000
0.049 0.686 -0.001
0.073 0.686 -0.001
0.098 0.686 -0.001
0.122 0.686 -0.001
0.146 0.686 -0.002
0.171 0.686 -0.002
0.195 0.686 -0.002
0.220 0.686 -0.002
0.244 0.686 -0.002
0.268 0.686 -0.002
0.293 0.686 -0.002
0.317 0.686 -0.002
0.341 0.686 -0.002
0.366 0.686 -0.001
0.390 0.686 -0.001
0.415 0.686 -0.001
0.439 0.686 -0.001
0.463 0.686 -0.000
0.488 0.686 -0.000
0.512 0.686 0.000
0.537 0.686 0.000
0.561 0.686 0.001
0.585 0.686 0.001
0.610 0.686 0.001
0.634 0.686 0.001
0.659 0.686 0.002
0.683 0.686 0.002
0.707 0.686 0.002
0.732 0.686 0.002
0.756 0.686 0.002
0.780 0.686 0.002
0.805 0.686 0.002
0.829 0.686 0.002
0.854 0.686 0.002
0.878 0.686 0.001
0.902 0.686 0.001
0.927 0.686 0.001
0.951 0.686 0.001
0.976 0.686 0.000
0.024 0.706 -0.000
0.049 0.706 -0.000
0.073 0.706 -0.001
0.098 0.706 -0.001
0.122 0.706 -0.001
0.146 0.706 -0.001
0.171 0.706 -0.001
0.195 0.706 -0.002
0.220 0.706 -0.002
0.244 0.706 -0.002
0.268 0.706 -0.002
0.293 0.706 -0.002
0.317 0.706 -0.001
0.341 0.706 -0.001
0.366 0.706 -0.001
0.390 0.706 -0.001
0.415 0.706 -0.001
0.439 0.706 -0.001
0.463 0.706 -0.000
0.488 0.706 -0.000
0.512 0.706 0.000
0.537 0.706 0.000
0.561 0.706 0.001
0.585 0.706 0.001
0.610 0.706 0.001
0.634 0.706 0.001
0.659 0.706 0.001
0.683 0.706 0.001
0.707 0.706 0.002
0.732 0.706 0.002
0.756 0.706 0.002
0.780 0.706 0.002
0.805 0.706 0.002
0.829 0.706 0.001
0.854 0.706 0.001
0.878 0.706 0.001
0.902 0.706 0.001
0.927 0.706 0.001
0.951 0.706 0.000
0.976 0.706 0.000
0.024 0.725 -0.000
0.049 0.725 -0.000
0.073 0.725 -0.001
0.098 0.725 -0.001
0.122 0.725 -0.001
0.146 0.725 -0.001
0.171 0.725 -0.001
0.195 0.725 -0.001
0.220 0.725 -0.001
0.244 0.725 -0.001
0.268 0.725 -0.001
0.293 0.725 -0.001
0.317 0.725 -0.001
0.341 0.725 -0.001
0.366 0.725 -0.001
0.390 0.725 -0.001
0.415 0.725 -0.001
0.439 0.725 -0.001
0.463 0.725 -0.000
0.488 0.725 -0.000
0.512 0.725 0.000
0.537 0.725 0.000
0.561 0.725 0.001
0.585 0.725 0.001
0.610 0.725 0.001
0.634 0.725 0.001
0.659 0.725 0.001
0.683 0.725 0.001
0.707 0.725 0.001
0.732 0.725 0.001
0.756 0.725 0.001
0.780 0.725 0.001
0.805 0.725 0.001
0.829 0.725 0.001
0.854 0.725 0.001
0.878 0.725 0.001
0.902 0.725 0.001
0.927 0.725 0.001
0.951 0.725 0.000
0.976 0.725 0.000
0.024 0.745 -0.000
0.049 0.745 -0.000
0.073 0.745 -0.000
0.098 0.745 -0.001
0.122 0.745 -0.001
0.146 0.745 -0.001
0.171 0.745 -0.001
0.195 0.745 -0.001
0.220 0.745 -0.001
0.244 0.745 -0.001
0.268 0.745 -0.001
0.293 0.745 -0.001
0.317 0.745 -0.001
0.341 0.745 -0.001
0.366 0.745 -0.001
0.390 0.745 -0.001
0.415 0.745 -0.001
0.439 0.745 -0.000
0.463 0.745 -0.000
0.488 0.745 -0.000
0.512 0.745 0.000
0.537 0.745 0.000
0.561 0.745 0.000
0.585 0.745 0.001
0.610 0.745 0.001
0.634 0.745 0.001
0.659 0.745 0.001
0.683 0.745 0.001
0.707 0.745 0.001
0.732 0.745 0.001
0.756 0.745 0.001
0.780 0.745 0.001
0.805 0.745 0.001
0.829 0.745 0.001
0.854 0.745 0.001
0.878 0.745 0.001
0.902 0.745 0.001
0.927 0.745 0.000
0.951 0.745 0.000
0.976 0.745 0.000
0.024 0.765 -0.000
0.049 0.765 -0.000
0.073 0.765 -0.000
0.098 0.765 -0.001
0.122 0.765 -0.001
0.146 0.765 -0.001
0.171 0.765 -0.001
0.195 0.765 -0.001
0.220 0.765 -0.001
0.244 0.765 -0.001
0.268 0.765 -0.001
0.293 0.765 -0.001
0.317 0.765 -0.001
0.341 0.765 -0.001
0.366 0.765 -0.001
0.390 0.765 -0.001
0.415 0.765 -0.000
0.439 0.765 -0.000
0.463 0.765 -0.000
0.488 0.765 -0.000
0.512 0.765 0.000
0.537 0.765 0.000
0.561 0.765 0.000
0.585 0.765 0.000
0.610 0.765 0.001
0.634 0.765 0.001
0.659 0.765 0.001
0.683 0.765 0.001
0.707 0.765 0.001
0.732 0.765 0.001
0.756 0.765 0.001
0.780 0.765 0.001
0.805 0.765 0.001
0.829 0.765 0.001
0.854 0.765 0.001
0.878 0.765 0.001
0.902 0.765 0.001
0.927 0.765 0.000
0.951 0.765 0.000
0.976 0.765 0.000
0.024 0.784 -0.000
0.049 0.784 -0.000
0.073 0.784 -0.000
0.098 0.784 -0.000
0.122 0.784 -0.001
0.146 0.784 -0.001
0.171 0.784 -0.001
0.195 0.784 -0.001
0.220 0.784 -0.001
0.244 0.784 -0.001
0.268 0.784 -0.001
0.293 0.784 -0.001
0.317 0.784 -0.001
0.341 0.784 -0.001
0.366 0.784 -0.001
0.390 0.784 -0.000
0.415 0.784 -0.000
0.439 0.784 -0.000
0.463 0.784 -0.000
0.488 0.784 -0.000
0.512 0.784 0.000
0.537 0.784 0.000
0.561 0.784 0.000
0.585 0.784 0.000
0.610 0.784 0.000
0.634 0.784 0.001
0.659 0.784 0.001
0.683 0.784 0.001
0.707 0.784 0.001
0.732 0.784 0.001
0.756 0.784 0.001
0.780 0.784 0.001
0.805 0.784 0.001
0.829 0.784 0.001
0.854 0.784 0.001
0.878 0.784 0.001
0.902 0.784 0.000
0.927 0.784 0.000
0.951 0.784 0.000
0.976 0.784 0.000
0.024 0.804 -0.000
0.049 0.804 -0.000
0.073 0.804 -0.000
0.098 0.804 -0.000
0.122 0.804 -0.000
0.146 0.804 -0.000
0.171 0.804 -0.001
0.195 0.804 -0.001
0.220 0.804 -0.001
0.244 0.804 -0.001
0.268 0.804 -0.001
0.293 0.804 -0.001
0.317 0.804 -0.001
0.341 0.804 -0.001
0.366 0.804 -0.000
0.390 0.804 -0.000
0.415 0.804 -0.000
0.439 0.804 -0.000
0.463 0.804 -0.000
0.488 0.804 -0.000
0.512 0.804 0.000
0.537 0.804 0.000
0.561 0.804 0.000
0.585 0.804 0.000
0.610 0.804 0.000
0.634 0.804 0.000
0.659 0.804 0.001
0.683 0.804 0.001
0.707 0.804 0.001
0.732 0.804 0.001
0.756 0.804 0.001
0.780 0.804 0.001
0.805 0.804 0.001
0.829 0.804 0.001
0.854 0.804 0.000
0.878 0.804 0.000
0.902 0.804 0.000
0.927 0.804 0.000
0.951 0.804 0.000
0.976 0.804 0.000
0.024 0.824 -0.000
0.049 0.824 -0.000
0.073 0.824 -0.000
0.098 0.824 -0.000
0.122 0.824 -0.000
0.146 0.824 -0.000
0.171 0.824 -0.000
0.195 0.824 -0.000
0.220 0.824 -0.000
0.244 0.824 -0.001
0.268 0.824 -0.001
0.293 0.824 -0.000
0.317 0.824 -0.000
0.341 0.824 -0.000
0.366 0.824 -0.000
0.390 0.824 -0.000
0.415 0.824 -0.000
0.439 0.824 -0.000
0.463 0.824 -0.000
0.488 0.824 -0.000
0.512 0.824 0.000
0.537 0.824 0.000
0.561 0.824 0.000
0.585 0.824 0.000
0.610 0.824 0.000
0.634 0.824 0.000
0.659 0.824 0.000
0.683 0.824 0.000
0.707 0.824 0.000
0.732 0.824 0.001
0.756 0.824 0.001
0.780 0.824 0.000
0.805 0.824 0.000
0.829 0.824 0.000
0.854 0.824 0.000
0.878 0.824 0.000
0.902 0.824 0.000
0.927 0.824 0.000
0.951 0.824 0.000
0.976 0.824 0.000
0.024 0.843 -0.000
0.049 0.843 -0.000
0.073 0.843 -0.000
0.098 0.843 -0.000
0.122 0.843 -0.000
0.146 0.843 -0.000
0.171 0.843 -0.000
0.195 0.843 -0.000
0.220 0.843 -0.000
0.244 0.843 -0.000
0.268 0.843 -0.000
0.293 0.843 -0.000
0.317 0.843 -0.000
0.341 0.843 -0.000
0.366 0.843 -0.000
0.390 0.843 -0.000
0.415 0.843 -0.000
0.439 0.843 -0.000
0.463 0.843 -0.000
0.488 0.843 -0.000
0.512 0.843 0.000
0.537 0.843 0.000
0.561 0.843 0.000
0.585 0.843 0.000
0.610 0.843 0.000
0.634 0.843 0.000
0.659 0.843 0.000
0.683 0.843 0.000
0.707 0.843 0.000
0.732 0.843 0.000
0.756 0.843 0.000
0.780 0.843 0.000
0.805 0.843 0.000
0.829 0.843 0.000
0.854 0.843 0.000
0.878 0.843 0.000
0.902 0.843 0.000
0.927 0.843 0.000
0.951 0.843 0.000
0.976 0.843 0.000
0.024 0.863 -0.000
0.049 0.863 -0.000
0.073 0.863 -0.000
0.098 0.863 -0.000
0.122 0.863 -0.000
0.146 0.863 -0.000
0.171 0.863 -0.000
0.195 0.863 -0.000
0.220 0.863 -0.000
0.244 0.863 -0.000
0.268 0.863 -0.000
0.293 0.863 -0.000
0.317 0.863 -0.000
0.341 0.863 -0.000
0.366 0.863 -0.000
0.390 0.863 -0.000
0.415 0.863 -0.000
0.439 0.863 -0.000
0.463 0.863 -0.000
0.488 0.863 -0.000
0.512 0.863 0.000
0.537 0.863 0.000
0.561 0.863 0.000
0.585 0.863 0.000
0.610 0.863 0.000
0.634 0.863 0.000
0.659 0.863 0.000
0.683 0.863 0.000
0.707 0.863 0.000
0.732 0.863 0.000
0.756 0.863 0.000
0.780 0.863 0.000
0.805 0.863 0.000
0.829 0.863 0.000
0.854 0.863 0.000
0.878 0.863 0.000
0.902 0.863 0.000
0.927 0.863 0.000
0.951 0.863 0.000
0.976 0.863 0.000
0.024 0.882 -0.000
0.049 0.882 -0.000
0.073 0.882 -0.000
0.098 0.882 -0.000
0.122 0.882 -0.000
0.146 0.882 -0.000
0.171 0.882 -0.000
0.195 0.882 -0.000
0.220 0.882 -0.000
0.244 0.882 -0.000
0.268 0.882 -0.000
0.293 0.882 -0.000
0.317 0.882 -0.000
0.341 0.882 -0.000
0.366 0.882 -0.000
0.390 0.882 -0.000
0.415 0.882 -0.000
0.439 0.882 -0.000
0.463 0.882 -0.000
0.488 0.882 -0.000
0.512 0.882 0.000
0.537 0.882 0.000
0.561 0.882 0.000
0.585 0.882 0.000
0.610 0.882 0.000
0.634 0.882 0.000
0.659 0.882 0.000
0.683 0.882 0.000
0.707 0.882 0.000
0.732 0.882 0.000
0.756 0.882 0.000
0.780 0.882 0.000
0.805 0.882 0.000
0.829 0.882 0.000
0.854 0.882 0.000
0.878 0.882 0.000
0.902 0.882 0.000
0.927 0.882 0.000
0.951 0.882 0.000
0.976 0.882 0.000
0.024 0.902 -0.000
0.049 0.902 -0.000
0.073 0.902 -0.000
0.098 0.902 -0.000
0.122 0.902 -0.000
0.146 0.902 -0.000
0.171 0.902 -0.000
0.195 0.902 -0.000
0.220 0.902 -0.000
0.244 0.902 -0.000
0.268 0.902 -0.000
0.293 0.902 -0.000
0.317 0.902 -0.000
0.341 0.902 -0.000
0.366 0.902 -0.000
0.390 0.902 -0.000
0.415 0.902 -0.000
0.439 0.902 -0.000
0.463 0.902 -0.000
0.488 0.902 -0.000
0.512 0.902 0.000
0.537 0.902 0.000
0.561 0.902 0.000
0.585 0.902 0.000
0.610 0.902 0.000
0.634 0.902 0.000
0.659 0.902 0.000
0.683 0.902 0.000
0.707 0.902 0.000
0.732 0.902 0.000
0.756 0.902 0.000
0.780 0.902 0.000
0.805 0.902 0.000
0.829 0.902 0.000
0.854 0.902 0.000
0.878 0.902 0.000
0.902 0.902 0.000
0.927 0.902 0.000
0.951 0.902 0.000
0.976 0.902 0.000
0.024 0.922 -0.000
0.049 0.922 -0.000
0.073 0.922 -0.000
0.098 0.922 -0.000
0.122 0.922 -0.000
0.146 0.922 -0.000
0.171 0.922 -0.000
0.195 0.922 -0.000
0.220 0.922 -0.000
0.244 0.922 -0.000
0.268 0.922 -0.000
0.293 0.922 -0.000
0.317 0.922 -0.000
0.341 0.922 -0.000
0.366 0.922 -0.000
0.390 0.922 -0.000
0.415 0.922 -0.000
0.439 0.922 -0.000
0.463 0.922 -0.000
0.488 0.922 -0.000
0.512 0.922 0.000
0.537 0.922 0.000
0.561 0.922 0.000
0.585 0.922 0.000
0.610 0.922 0.000
0.634 0.922 0.000
0.659 0.922 0.000
0.683 0.922 0.000
0.707 0.922 0.000
0.732 0.922 0.000
0.756 0.922 0.000
0.780 0.922 0.000
0.805 0.922 0.000
0.829 0.922 0.000
0.854 0.922 0.000
0.878 0.922 0.000
0.902 0.922 0.000
0.927 0.922 0.000
0.951 0.922 0.000
0.976 0.922 0.000
0.024 0.941 -0.000
0.049 0.941 -0.000
0.073 0.941 -0.000
0.098 0.941 -0.000
0.122 0.941 -0.000
0.146 0.941 -0.000
0.171 0.941 -0.000
0.195 0.941 -0.000
0.220 0.941 -0.000
0.244 0.941 -0.000
0.268 0.941 -0.000
0.293 0.941 -0.000
0.317 0.941 -0.000
0.341 0.941 -0.000
0.366 0.941 -0.000
0.390 0.941 -0.000
0.415 0.941 -0.000
0.439 0.941 -0.000
0.463 0.941 -0.000
0.488 0.941 -0.000
0.512 0.941 0.000
0.537 0.941 0.000
0.561 0.941 0.000
0.585 0.941 0.000
0.610 0.941 0.000
0.634 0.941 0.000
0.659 0.941 0.000
0.683 0.941 0.000
0.707 0.941 0.000
0.732 0.941 0.000
0.756 0.941 0.000
0.780 0.941 0.000
0.805 0.941 0.000
0.829 0.941 0.000
0.854 0.941 0.000
0.878 0.941 0.000
0.902 0.941 0.000
0.927 0.941 0.000
0.951 0.941 0.000
0.976 0.941 0.000
0.024 0.961 -0.000
0.049 0.961 -0.000
0.073 0.961 -0.000
0.098 0.961 -0.000
0.122 0.961 -0.000
0.146 0.961 -0.000
0.171 0.961 -0.000
0.195 0.961 -0.000
0.220 0.961 -0.000
0.244 0.961 -0.000
0.268 0.961 -0.000
0.293 0.961 -0.000
0.317 0.961 -0.000
0.341 0.961 -0.000
0.366 0.961 -0.000
0.390 0.961 -0.000
0.415 0.961 -0.000
0.439 0.961 -0.000
0.463 0.961 -0.000
0.488 0.961 -0.000
0.512 0.961 0.000
0.537 0.961 0.000
0.561 0.961 0.000
0.585 0.961 0.000
0.610 0.961 0.000
0.634 0.961 0.000
0.659 0.961 0.000
0.683 0.961 0.000
0.707 0.961 0.000
0.732 0.961 0.000
0.756 0.961 0.000
0.780 0.961 0.000
0.805 0.961 0.000
0.829 0.961 0.000
0.854 0.961 0.000
0.878 0.961 0.000
0.902 0.961 0.000
0.927 0.961 0.000
0.951 0.961 0.000
0.976 0.961 0.000
0.024 0.980 -0.000
0.049 0.980 -0.000
0.073 0.980 -0.000
0.098 0.980 -0.000
0.122 0.980 -0.000
0.146 0.980 -0.000
0.171 0.980 -0.000
0.195 0.980 -0.000
0.220 0.980 -0.000
0.244 0.980 -0.000
0.268 0.980 -0.000
0.293 0.980 -0.000
0.317 0.980 -0.000
0.341 0.980 -0.000
0.366 0.980 -0.000
0.390 0.980 -0.000
0.415 0.980 -0.000
0.439 0.980 -0.000
0.463 0.980 -0.000
0.488 0.980 -0.000
0.512 0.980 0.000
0.537 0.980 0.000
0.561 0.980 0.000
0.585 0.980 0.000
0.610 0.980 0.000
0.634 0.980 0.000
0.659 0.980 0.000
0.683 0.980 0.000
0.707 0.980 0.000
0.732 0.980 0.000
0.756 0.980 0.000
0.780 0.980 0.000
0.805 0.980 0.000
0.829 0.980 0.000
0.854 0.980 0.000
0.878 0.980 0.000
0.902 0.980 0.000
0.927 0.980 0.000
0.951 0.980 0.000
0.976 0.980 0.000
