x y U
0.121 0.091 0.003
0.131 0.091 0.003
0.141 0.091 0.003
0.152 0.091 0.003
0.162 0.091 0.003
0.172 0.091 0.003
0.182 0.091 0.003
0.192 0.091 0.003
0.202 0.091 0.003
0.212 0.091 0.003
0.222 0.091 0.003
0.232 0.091 0.003
0.242 0.091 0.003
0.253 0.091 0.003
0.263 0.091 0.003
0.273 0.091 0.003
0.283 0.091 0.003
0.293 0.091 0.003
0.303 0.091 0.003
0.313 0.091 0.003
0.323 0.091 0.003
0.333 0.091 0.003
0.343 0.091 0.003
0.354 0.091 0.003
0.364 0.091 0.003
0.374 0.091 0.002
0.384 0.091 0.002
0.394 0.091 0.002
0.404 0.091 0.002
0.414 0.091 0.002
0.424 0.091 0.002
0.434 0.091 0.002
0.444 0.091 0.002
0.455 0.091 0.001
0.465 0.091 0.001
0.475 0.091 0.001
0.485 0.091 0.001
0.495 0.091 0.001
0.505 0.091 0.001
0.515 0.091 0.001
0.525 0.091 0.000
0.535 0.091 0.000
0.545 0.091 0.000
0.556 0.091 -0.000
0.566 0.091 -0.000
0.576 0.091 -0.000
0.586 0.091 -0.000
0.596 0.091 -0.001
0.606 0.091 -0.001
0.616 0.091 -0.001
0.626 0.091 -0.001
0.636 0.091 -0.001
0.646 0.091 -0.001
0.657 0.091 -0.001
0.667 0.091 -0.001
0.677 0.091 -0.001
0.687 0.091 -0.001
0.697 0.091 -0.001
0.707 0.091 -0.001
0.717 0.091 -0.001
0.727 0.091 -0.001
0.737 0.091 -0.001
0.747 0.091 -0.001
0.758 0.091 -0.001
0.768 0.091 -0.001
0.778 0.091 -0.001
0.788 0.091 -0.001
0.798 0.091 -0.001
0.808 0.091 -0.001
0.818 0.091 -0.001
0.828 0.091 -0.001
0.838 0.091 -0.001
0.848 0.091 -0.001
0.859 0.091 -0.001
0.869 0.091 -0.001
0.879 0.091 -0.001
0.889 0.091 -0.001
0.899 0.091 -0.000
0.909 0.091 -0.000
0.919 0.091 -0.000
0.929 0.091 -0.000
0.939 0.091 0.000
0.949 0.091 0.000
0.960 0.091 0.000
0.970 0.091 0.001
0.980 0.091 0.001
0.990 0.091 0.001
1.000 0.091 0.001
0.000 0.101 0.001
0.010 0.101 0.001
0.020 0.101 0.002
0.030 0.101 0.002
0.040 0.101 0.002
0.051 0.101 0.002
0.061 0.101 0.002
0.071 0.101 0.002
0.081 0.101 0.002
0.091 0.101 0.003
0.101 0.101 0.003
0.111 0.101 0.003
0.121 0.101 0.003
0.131 0.101 0.003
0.141 0.101 0.003
0.152 0.101 0.003
0.162 0.101 0.003
0.172 0.101 0.003
0.182 0.101 0.003
0.192 0.101 0.003
0.202 0.101 0.003
0.212 0.101 0.004
0.222 0.101 0.004
0.232 0.101 0.004
0.242 0.101 0.004
0.253 0.101 0.004
0.263 0.101 0.004
0.273 0.101 0.004
0.283 0.101 0.003
0.293 0.101 0.003
0.303 0.101 0.003
0.313 0.101 0.003
0.323 0.101 0.003
0.333 0.101 0.003
0.343 0.101 0.003
0.354 0.101 0.003
0.364 0.101 0.003
0.374 0.101 0.003
0.384 0.101 0.003
0.394 0.101 0.002
0.404 0.101 0.002
0.414 0.101 0.002
0.424 0.101 0.002
0.434 0.101 0.002
0.444 0.101 0.002
